protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.61182	0.0	64	346	7	6	2	5	5	126	2.74705e+06	4.85005e+06	1.01977e+07	4.05494e+07	4.18938e+06	3.80408e+06	7.15656e+06	2.44803e+07	387521.0	27126.2	1.0	1.76374	3.71224	14.7611	1.52505	1.38479	2.60518	8.91149	0.136407	0.00947461	0.0	0.521582	1.69807	12.3561	0.564352	0.26416	1.43188	7.91467	0.546241	0.0404726
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.7203	0.000797448	37	67	2	2	1	1	1	126	1.29934e+06	2.93341e+06	9.08699e+06	1.96975e+07	1.80541e+06	2.16513e+06	6.16594e+06	1.36761e+07	0.0	50581.0	1.0	2.25762	6.99356	15.1597	1.38948	1.66634	4.74545	10.5255	0.0	0.0389283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.73095	0.00714796	29	29	2	1	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.51445	0.0	63	291	10	7	5	5	5	126	3.98868e+06	7.30907e+06	1.25363e+07	3.0126e+07	4.71316e+06	6.32514e+06	1.2202e+07	3.76229e+07	175737.0	315312.0	1.0	1.83245	3.14296	7.55288	1.18163	1.59694	3.05915	9.43243	0.0439132	0.0787902	0.0	0.947659	2.42244	4.8227	0.349533	1.14843	2.5321	7.75565	0.125336	0.218637
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	5.9391	0.0	56	90	2	2	1	1	1	126	353062.0	746330.0	1.39159e+06	3.12866e+06	332092.0	707921.0	923799.0	1.67636e+06	0.0	0.0	1.0	2.11388	3.94149	8.8615	0.940604	2.00509	2.61653	4.74805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.99772	0.0	61	167	4	3	0	4	3	126	3.10578e+06	1.18623e+07	1.70357e+07	1.87765e+07	4.75918e+06	1.16051e+07	1.54594e+07	1.79456e+07	376237.0	17.1417	1.0	3.81942	5.48517	6.04567	1.53236	3.73661	4.97762	5.77812	0.121141	5.51928e-06	0.0	1.16428	1.86823	3.29603	0.247481	0.704856	2.61406	2.14605	0.374891	3.12096e-05
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.24722	0.000821693	39	39	1	1	0	1	1	126	1.25322e+06	1.34884e+06	2.40413e+06	6.52076e+06	1.0871e+06	1.30673e+06	2.51914e+06	7.66006e+06	0.0	0.0	1.0	1.0763	1.91836	5.20321	0.867445	1.0427	2.01013	6.11232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.86415	0.0	92	246	6	4	3	3	3	126	2.93557e+06	6.56681e+06	1.02149e+07	1.91403e+07	3.1137e+06	5.18971e+06	8.52683e+06	2.76777e+07	214730.0	283149.0	1.0	2.23698	3.4797	6.52015	1.06068	1.76787	2.90466	9.42841	0.0731477	0.0964546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.75488	0.00296296	32	60	2	2	0	2	2	126	2.62049e+06	4.92491e+06	9.8085e+06	2.30699e+07	3.26696e+06	4.35778e+06	7.44736e+06	1.79947e+07	185664.0	99015.4	1.0	1.87938	3.743	8.80366	1.2467	1.66297	2.84197	6.86693	0.0708508	0.0377851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.90156	0.0	96	271	6	4	2	4	4	126	508130.0	4.12208e+06	1.0475e+07	2.73554e+07	1.28474e+06	3.66202e+06	7.03336e+06	2.34138e+07	212891.0	115749.0	1.0	8.11225	20.6147	53.8354	2.52836	7.20686	13.8416	46.0784	0.418969	0.227793	0.0	25.6971	65.1104	182.209	4.07436	12.0139	35.8457	158.731	0.0	0.0
11	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.38697	0.0	55	92	2	2	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	P10659	S-adenosylmethionine synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SAM1 PE=1 SV=2	SAM1	48631.1	6.79291	0.0	141	671	17	3	14	3	3	126	2.26096e+06	4.26407e+06	8.83198e+06	8.77437e+07	2.90471e+06	3.8203e+06	8.08164e+06	3.09073e+07	0.0	166604.0	1.0	1.88596	3.9063	38.8082	1.28473	1.68968	3.57443	13.67	0.0	0.0736874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
