protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	5.83885	0.0	55	99	2	2	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.77986	0.0	67	163	5	3	1	4	3	126	3.07687e+06	4.63177e+06	9.0384e+06	3.4746e+07	4.45063e+06	4.20108e+06	6.41276e+06	1.40144e+07	259500.0	272773.0	1.0	1.50535	2.93753	11.2926	1.44648	1.36537	2.08418	4.55476	0.084339	0.0886526	0.0	0.237013	2.08461	12.7312	0.396437	0.872216	1.3153	4.1182	0.309296	0.245821
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.92453	0.000611995	36	65	2	2	0	2	2	126	2.4119e+06	5.36211e+06	1.78248e+07	3.81179e+07	2.66447e+06	3.64079e+06	1.21715e+07	2.12244e+07	199165.0	45668.0	1.0	2.22319	7.39035	15.8041	1.10472	1.50951	5.04645	8.79988	0.082576	0.0189345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.44715	0.00449691	30	57	2	2	0	2	2	126	2.66928e+06	1.78959e+07	2.68492e+07	2.89506e+07	2.87531e+06	9.54565e+06	1.2294e+07	7.58473e+06	213469.0	80245.0	1.0	6.70439	10.0586	10.8459	1.07719	3.57612	4.60573	2.84149	0.0799725	0.0300624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.25796	0.0	77	197	5	4	2	3	3	126	2.76202e+06	6.01774e+06	1.17527e+07	2.7953e+07	3.20659e+06	4.19701e+06	1.05968e+07	2.07377e+07	0.0	0.0	1.0	2.17875	4.2551	10.1205	1.16096	1.51954	3.83663	7.50816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.65609	0.0	90	182	4	3	1	3	3	126	3.3651e+06	6.04227e+06	1.15567e+07	3.02396e+07	4.16767e+06	4.66734e+06	7.27737e+06	1.00004e+07	154164.0	45555.6	1.0	1.79557	3.43428	8.98625	1.2385	1.38698	2.1626	2.97181	0.0458127	0.0135377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.49473	0.0	57	146	4	3	0	4	3	126	3.63813e+06	1.50622e+07	2.38673e+07	3.13098e+07	4.46593e+06	1.37831e+07	2.16806e+07	1.8485e+07	353135.0	76803.6	1.0	4.1401	6.56031	8.60601	1.22754	3.78853	5.95927	5.08091	0.0970649	0.0211107	0.0	0.657357	1.16621	4.2814	0.26362	1.19562	1.75068	2.6442	0.400773	0.10686
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.12784	0.000648929	40	40	1	1	0	1	1	126	794707.0	958459.0	2.14489e+06	6.39954e+06	859356.0	832610.0	2.49415e+06	4.78081e+06	137073.0	7560.54	1.0	1.20605	2.69896	8.0527	1.08135	1.04769	3.13845	6.01581	0.172482	0.00951362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.23485	0.0	92	338	9	6	2	7	5	126	6.33401e+06	1.43216e+07	2.2716e+07	5.04127e+07	6.29595e+06	8.64177e+06	2.00661e+07	3.40311e+07	46114.8	88821.8	1.0	2.25388	3.5891	7.95905	0.993735	1.3765	3.16799	5.41031	0.00690898	0.0139886	0.0	2.74327	5.45898	12.6702	0.284074	1.11053	4.11182	9.28888	0.0154121	0.0235292
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.37239	0.00118765	34	34	1	1	0	1	1	126	1.03972e+06	2.09519e+06	4.30951e+06	1.32712e+07	1.40742e+06	1.57447e+06	4.17534e+06	5.68393e+06	0.0	0.0	1.0	2.01515	4.14488	12.7642	1.35365	1.51432	4.01583	5.46679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
