protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.29611	0.0	47	47	1	1	0	1	1	126	2.03394e+06	3.14573e+06	7.74112e+06	1.68029e+07	1.64975e+06	2.87655e+06	5.36224e+06	7.90831e+06	174278.0	30493.0	1.0	1.54662	3.80598	8.26126	0.811113	1.41428	2.63639	3.88818	0.085685	0.0149921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.27627	0.0	48	91	3	1	2	1	1	126	1.22281e+06	1.56405e+06	2.76694e+06	1.17912e+07	1.38405e+06	1.23927e+06	1.9035e+06	4.07216e+06	0.0	0.0	1.0	1.27906	2.26277	9.64265	1.13186	1.01346	1.55665	3.33016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.75211	0.00182593	36	98	3	3	0	3	3	126	6.97077e+06	1.36668e+07	4.00201e+07	8.61243e+07	7.42408e+06	1.15098e+07	2.46241e+07	3.58436e+07	427441.0	0.0	1.0	1.96059	5.74113	12.3551	1.06503	1.65115	3.53248	5.14199	0.061319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	7.09143	0.0	56	207	7	5	1	6	5	126	2.55191e+07	4.74271e+07	8.05212e+07	1.53321e+08	2.54755e+07	3.86406e+07	6.64528e+07	1.06152e+08	357277.0	105047.0	1.0	1.85451	3.17862	6.00811	0.998498	1.52357	2.61292	4.191	0.0140333	0.00395616	0.0	1.28621	2.90956	6.97822	0.150149	0.975969	2.48864	5.01995	0.0209113	0.0156867
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.89366	0.0	71	220	7	4	2	5	4	126	9.57401e+06	1.96858e+07	3.95384e+07	8.61841e+07	1.07122e+07	1.59908e+07	2.16987e+07	2.70371e+07	798554.0	137740.0	1.0	2.05617	4.12976	9.00188	1.11888	1.67023	2.23479	2.75076	0.0834085	0.0135337	0.0	1.56708	4.47177	10.8783	0.274893	1.06869	2.28588	3.513	0.103285	0.0544601
6	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.69714	0.00223839	32	61	2	2	1	1	1	126	1.21461e+06	8.61806e+06	1.58892e+07	2.68091e+07	1.68588e+06	6.04498e+06	1.20187e+07	2.11688e+07	0.0	0.0	1.0	7.09533	13.0817	22.0722	1.388	4.97689	9.89511	17.4285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.43056	0.0	65	146	6	3	1	5	3	126	1.5049e+07	4.06807e+07	8.64379e+07	1.67889e+08	1.4411e+07	2.76041e+07	6.32369e+07	1.01794e+08	385297.0	161867.0	1.0	2.70322	5.74376	11.1562	0.957607	1.83428	4.20207	6.76413	0.0247924	0.0104155	0.0	3.88889	11.6396	23.9796	0.160687	2.52707	8.54659	14.644	0.0514925	0.0217458
8	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.9475	0.00069735	41	76	2	2	0	2	2	126	4.1146e+06	1.00166e+07	3.35031e+07	8.43173e+07	6.09752e+06	6.33714e+06	1.82574e+07	4.04461e+07	0.0	0.0	1.0	2.43441	8.1425	20.4922	1.48192	1.54016	4.43723	9.8299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.32617	0.0	45	103	7	3	4	3	3	126	5.71396e+06	2.19207e+07	5.24197e+07	1.27662e+08	5.28262e+06	1.94963e+07	4.05625e+07	6.93569e+07	0.0	0.0	1.0	3.83633	9.17397	22.3421	0.924511	3.41205	7.09884	12.1381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	###REV###Q02606	Reverse sequence, was Uncharacterized protein YPL014W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPL014W PE=1 SV=1	###YPL014W###	45755.8	6.569	0.00633245	29	29	1	1	0	1	1	126	3.59812e+06	4.83114e+06	9.90002e+06	3.12941e+07	2.83234e+06	3.02083e+06	6.77445e+06	1.67107e+07	0.0	0.0	1.0	1.34269	2.75144	8.69734	0.787171	0.839559	1.88278	4.64428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.53131	0.0	51	95	3	2	2	1	1	126	2.20737e+06	2.96484e+06	5.57881e+06	1.32402e+07	2.32235e+06	2.87099e+06	4.52093e+06	6.26413e+06	0.0	0.0	1.0	1.34316	2.52735	5.99817	1.05209	1.30064	2.04811	2.83783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
