protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	6.79639	0.0	85	524	16	10	6	9	8	126	2.34877e+07	2.27863e+07	2.42716e+07	1.57534e+07	2.63194e+07	2.28853e+07	2.16871e+07	2.1121e+07	213631.0	21448.4	1.0	0.964935	1.02995	0.671088	1.11408	0.969312	0.921639	0.89859	0.0088572	0.000897735	0.0	0.250486	0.150479	0.075413	0.267264	0.230506	0.165776	0.133366	0.029533	0.00167217
2	P39970	ATF/CREB activator 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ACA1 PE=2 SV=1	ACA1	62347.2	5.89092	0.00850611	30	30	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.4262	0.0	63	522	20	9	10	10	9	126	3.62691e+07	3.35978e+07	3.6906e+07	2.63091e+07	3.79542e+07	3.33224e+07	3.14747e+07	4.43527e+07	1.37706e+06	1.44592e+06	1.0	0.929012	1.01658	0.730072	1.04515	0.921419	0.869833	1.21696	0.0380514	0.0383153	0.0	0.160842	0.214042	0.366681	0.137424	0.200943	0.265257	0.825148	0.0630936	0.0901195
4	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.77396	0.00146327	42	186	9	5	3	5	5	126	2.67777e+07	2.40929e+07	2.49831e+07	1.5591e+07	2.81924e+07	2.32226e+07	2.37452e+07	1.88436e+07	358249.0	0.0	1.0	0.899738	0.93298	0.582237	1.05349	0.869301	0.886752	0.703706	0.0133786	0.0	0.0	0.0834405	0.136734	0.0455242	0.0644088	0.100646	0.0408099	0.109444	0.036596	0.0
5	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	6.99725	0.0	53	249	10	6	5	5	5	126	2.81216e+07	2.1281e+07	1.84004e+07	8.71747e+06	2.45752e+07	1.78374e+07	1.66296e+07	1.55198e+07	418908.0	193351.0	1.0	0.75675	0.654315	0.309992	0.874146	0.634294	0.591346	0.551881	0.0148963	0.00659877	0.0	0.0486382	0.0712936	0.173658	0.275573	0.20186	0.168063	0.325339	0.0247735	0.0250175
6	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.46954	0.0	94	1197	35	24	9	26	23	126	1.27928e+08	1.24059e+08	1.26391e+08	8.57037e+07	1.28987e+08	1.11225e+08	1.07583e+08	1.04074e+08	1.48601e+06	653765.0	1.0	0.969823	0.986966	0.670128	1.00752	0.869653	0.841025	0.812989	0.0115015	0.00498631	0.0	0.0813643	0.0922959	0.0751808	0.087289	0.0670856	0.107962	0.133681	0.0183844	0.0103405
7	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.73566	0.0	97	438	15	8	4	8	7	126	2.80163e+07	2.66656e+07	2.70221e+07	1.94276e+07	3.00305e+07	2.56171e+07	2.70359e+07	2.42092e+07	651557.0	304580.0	1.0	0.950943	0.965512	0.691853	1.07283	0.915772	0.96285	0.859288	0.0234919	0.0105444	0.0	0.0884545	0.0809837	0.14374	0.12883	0.143184	0.148057	0.308869	0.0298743	0.036192
8	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.80507	0.00146327	42	263	8	7	1	7	7	126	2.24407e+07	2.03277e+07	1.98625e+07	1.32588e+07	1.98603e+07	1.78419e+07	1.69364e+07	1.68022e+07	472519.0	195717.0	1.0	0.900475	0.884549	0.593235	0.884082	0.79378	0.754169	0.734786	0.0207954	0.00868644	0.0	0.193801	0.208565	0.253261	0.0761566	0.122346	0.304043	0.801877	0.0264406	0.0219101
9	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.04643	0.0	69	526	22	12	12	10	10	126	5.22181e+07	5.00157e+07	4.98465e+07	3.18933e+07	5.05123e+07	4.40145e+07	4.15535e+07	3.55355e+07	551515.0	204995.0	1.0	0.958137	0.954007	0.611843	0.966926	0.842567	0.797436	0.679738	0.0103883	0.00382824	0.0	0.106624	0.0648358	0.0943092	0.10637	0.106108	0.0954943	0.0992017	0.0278397	0.0121626
10	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.77802	0.0	105	397	14	7	3	9	6	126	3.69556e+07	2.98342e+07	3.46696e+07	2.20419e+07	3.34699e+07	2.59025e+07	2.58249e+07	2.39002e+07	729687.0	231631.0	1.0	0.806642	0.941236	0.598584	0.906017	0.701934	0.701948	0.645862	0.0192855	0.00607736	0.0	0.153144	0.111361	0.160162	0.157955	0.160564	0.179542	0.16435	0.0300179	0.0128058
