protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	6.88268	0.0	89	363	10	6	0	9	6	126	2.83038e+07	3.15535e+07	2.85206e+07	2.62018e+07	3.23257e+07	2.82566e+07	3.02246e+07	2.36972e+07	1.27005e+06	486408.0	1.0	1.10832	1.00047	0.926405	1.13886	0.996798	1.06944	0.832889	0.0426772	0.0167792	0.0	0.288721	0.270358	0.177742	0.270926	0.192853	0.191904	0.163526	0.0941175	0.0590556
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.95335	0.0	75	584	19	10	8	11	8	126	3.81869e+07	4.2201e+07	3.45808e+07	3.82782e+07	4.1123e+07	3.72825e+07	3.66412e+07	3.32215e+07	720570.0	465452.0	1.0	1.10434	0.901148	0.992183	1.07765	0.975081	0.95952	0.858673	0.0184557	0.0115181	0.0	0.193538	0.233424	0.666555	0.166389	0.184285	0.191557	0.424502	0.0303831	0.0263969
3	P22135	Protein ATP12, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP12 PE=1 SV=2	ATP12	42717.7	7.14087	0.0	61	314	13	7	6	7	5	126	2.74967e+07	3.18298e+07	2.85284e+07	2.24808e+07	2.97768e+07	2.58266e+07	2.44524e+07	1.9895e+07	175914.0	92615.5	1.0	1.15448	1.0394	0.820186	1.07844	0.938403	0.891058	0.72461	0.00619366	0.00336824	0.0	0.154368	0.132475	0.187657	0.176474	0.123885	0.155566	0.183931	0.0257048	0.0103558
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	6.72725	0.0	52	85	4	2	2	2	2	126	2.119e+07	1.46821e+07	1.10172e+07	9.3186e+06	2.62297e+07	1.5075e+07	1.15495e+07	7.18745e+06	16633.2	0.0	1.0	0.692879	0.519926	0.439765	1.23784	0.711421	0.545045	0.339191	0.000784956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25378	Rheb-like protein RHB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHB1 PE=1 SV=2	RHB1	26816.4	6.3241	0.0060241	32	32	1	1	0	1	1	126	2.44797e+06	3.08046e+06	2.63561e+06	2.52068e+06	2.98316e+06	2.72306e+06	2.71514e+06	2.47292e+06	0.0	67043.9	1.0	1.25837	1.07665	1.0297	1.21863	1.11237	1.10914	1.01019	0.0	0.0273875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.53533	0.0	86	783	21	15	8	13	11	126	6.75294e+07	7.81457e+07	7.13594e+07	5.51043e+07	8.71456e+07	7.67717e+07	7.63477e+07	6.3268e+07	958816.0	375218.0	1.0	1.1582	1.0523	0.81717	1.28478	1.13271	1.13308	0.940856	0.0140113	0.00543682	0.0	0.265459	0.208154	0.178712	0.296	0.282993	0.254555	0.199786	0.0269867	0.0135371
7	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.63063	0.0	87	449	15	9	3	8	6	126	3.64225e+07	4.03438e+07	3.86896e+07	3.89098e+07	4.23334e+07	3.761e+07	3.8188e+07	3.6982e+07	1.12003e+06	563149.0	1.0	1.11047	1.06187	1.06118	1.1669	1.03089	1.04827	1.01266	0.0311808	0.0150779	0.0	0.203794	0.19307	0.362637	0.195485	0.135793	0.137502	0.296608	0.022349	0.0330184
8	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.68314	0.0	56	228	6	5	2	4	3	126	1.93442e+07	2.06648e+07	1.66082e+07	1.18927e+07	2.58122e+07	2.40118e+07	2.31357e+07	1.69711e+07	129060.0	137335.0	1.0	1.06827	0.858559	0.614792	1.33436	1.24129	1.196	0.87732	0.00667177	0.00709955	0.0	0.400676	0.277408	0.237617	0.340559	0.440347	0.169255	0.212442	0.0229531	0.0195006
9	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.16186	0.0	63	497	16	11	5	11	11	126	5.86715e+07	6.27516e+07	5.53872e+07	4.67584e+07	6.81208e+07	6.5208e+07	6.33329e+07	4.93869e+07	423791.0	287475.0	1.0	1.07	0.946415	0.796905	1.16488	1.11376	1.07955	0.843307	0.00716017	0.00477653	0.0	0.162165	0.194248	0.0773745	0.167733	0.23974	0.166131	0.125108	0.0127912	0.00835076
10	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.98468	0.0	74	438	14	8	5	8	7	126	3.48932e+07	4.04113e+07	3.7709e+07	3.12893e+07	3.88167e+07	3.30374e+07	3.44489e+07	3.08005e+07	865616.0	120175.0	1.0	1.15587	1.08051	0.894511	1.11054	0.944182	0.985202	0.881094	0.0245524	0.00325777	0.0	0.277051	0.201137	0.361785	0.25828	0.194646	0.252612	0.257426	0.0284054	0.0121567
