protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	5.36453	0.0	72	72	1	1	0	1	1	126	263692.0	415309.0	587581.0	1.46769e+06	283859.0	286198.0	676442.0	2.01676e+06	0.0	0.0	1.0	1.57498	2.22829	5.56592	1.07648	1.08535	2.56528	7.64818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.27903	0.0	64	304	7	6	4	3	3	126	2.40058e+06	3.88511e+06	6.85429e+06	1.8258e+07	2.6393e+06	4.42638e+06	7.78325e+06	3.44397e+07	0.0	89299.2	1.0	1.6184	2.85526	7.60567	1.09944	1.84388	3.24224	14.3464	0.0	0.037199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.89572	0.0	37	68	2	2	0	2	2	126	897852.0	3.15071e+06	8.47051e+06	1.60096e+07	1.06185e+06	3.35778e+06	1.10586e+07	2.91833e+07	0.0	0.0	1.0	3.50917	9.4342	17.8311	1.18266	3.73979	12.3167	32.5035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.25358	0.000477099	32	32	1	1	0	1	1	126	654549.0	3.25282e+06	2.74612e+06	2.0961e+06	1.01453e+06	4.9383e+06	6.26985e+06	1.08656e+07	0.0	0.0	1.0	4.96955	4.19543	3.20235	1.54997	7.54459	9.57888	16.6001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.7787	0.0	70	613	17	15	4	13	13	126	9.56747e+06	1.69378e+07	3.18924e+07	7.39298e+07	1.11521e+07	1.88628e+07	3.08523e+07	8.41401e+07	636872.0	144143.0	1.0	1.76291	3.32363	7.70721	1.16472	1.97218	3.21526	8.83098	0.0651637	0.0145681	0.0	0.86281	2.02879	5.65605	0.259424	0.78159	2.01109	6.32387	0.135882	0.0406218
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.94966	0.0	71	225	5	4	1	4	4	126	4.34965e+06	6.71916e+06	9.66943e+06	2.11608e+07	4.9292e+06	7.20693e+06	1.60332e+07	5.25394e+07	317918.0	345353.0	1.0	1.54476	2.22304	4.86495	1.13324	1.6569	3.68608	12.079	0.0730905	0.0793978	0.0	0.238377	0.832639	2.27012	0.244346	1.02391	0.916295	4.85702	0.149539	0.212992
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.46673	0.0	51	114	3	3	0	3	3	126	3.04335e+06	9.42862e+06	1.16499e+07	1.22943e+07	3.19152e+06	9.24769e+06	1.53896e+07	1.87461e+07	285822.0	23907.4	1.0	3.09811	3.82799	4.03971	1.04869	3.03866	5.05679	6.1597	0.0939168	0.00785561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.59059	0.00792952	26	51	8	2	8	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.99398	0.0	76	223	6	4	1	5	4	126	3.70081e+06	1.06782e+07	1.94026e+07	4.48671e+07	3.49361e+06	9.99799e+06	1.89372e+07	4.44492e+07	122982.0	277543.0	1.0	2.88537	5.24278	12.1236	0.944012	2.70539	5.11703	12.0107	0.0321887	0.0749951	0.0	2.20153	4.44421	11.4815	0.327345	1.74872	4.82303	11.3101	0.0962815	0.203939
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.68982	0.00234302	31	31	1	1	0	1	1	126	2.08745e+06	2.39477e+06	3.90816e+06	5.95936e+06	2.00412e+06	2.15257e+06	3.50525e+06	7.8847e+06	0.0	0.0	1.0	1.14723	1.87222	2.85486	0.960083	1.0312	1.6792	3.7772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.73487	0.0	94	261	12	5	5	7	4	126	3.31011e+06	9.28226e+06	1.74946e+07	4.04288e+07	3.45897e+06	1.01331e+07	2.04547e+07	6.0252e+07	593835.0	735949.0	1.0	2.84412	5.31963	12.4174	1.04152	3.08884	6.33819	18.7029	0.167853	0.220846	0.0	2.93121	7.25953	18.21	0.517699	3.54447	9.36214	27.5136	0.616239	0.754353
12	P43611	Outer spore wall protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=OSW7 PE=1 SV=1	OSW7	68372.9	5.93153	0.0	34	90	3	3	2	1	1	126	310477.0	897104.0	1.26481e+06	1.87882e+06	409932.0	786106.0	1.48266e+06	2.60039e+06	0.0	0.0	1.0	2.88944	4.07376	6.0514	1.32033	2.53193	4.77544	8.37549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P42883|P43534|P47183|Q07748	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI12 PE=3 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI5 PE=1 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI11 PE=1 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI13 PE=1 SV=1	THI12|THI5|THI11|THI13	47349.0|47311.0|47351.0|47293.0	5.7757	0.0	42	42	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	Q00246	GTP-binding protein RHO4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO4 PE=1 SV=2	RHO4	36906.7	6.22589	0.0	56	89	2	2	1	1	1	126	1.82445e+06	2.53281e+06	4.22984e+06	8.0349e+06	1.90728e+06	2.63684e+06	4.30526e+06	9.24462e+06	285416.0	0.0	1.0	1.38826	2.31842	4.40402	1.0454	1.44528	2.35976	5.06707	0.15644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
