protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	5.29952	0.00688299	38	38	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	5.92982	0.0128411	31	31	1	1	0	1	1	126	1.51968e+06	2.83057e+06	2.54418e+06	1.2494e+06	1.56497e+06	2.42373e+06	1.805e+06	978993.0	0.0	0.0	1.0	1.86262	1.67416	0.822152	1.0298	1.5949	1.18776	0.644212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	6.54671	0.0	69	155	3	3	0	3	3	126	9.32e+06	1.29984e+07	1.45978e+07	8.55581e+06	1.22574e+07	1.21663e+07	1.11479e+07	9.21653e+06	96078.3	0.0	1.0	1.39468	1.56629	0.918005	1.31517	1.30539	1.19613	0.988898	0.0103088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	6.87054	0.0	57	95	4	2	1	3	2	126	7.1149e+06	9.16246e+06	1.03723e+07	7.84854e+06	9.08723e+06	1.0218e+07	8.21703e+06	7.61442e+06	251936.0	77090.9	1.0	1.28778	1.45783	1.10311	1.27721	1.43613	1.15491	1.07021	0.0354096	0.0108351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	6.65584	0.0	52	83	3	2	1	2	2	126	8.62288e+06	9.63266e+06	1.10399e+07	6.06961e+06	1.0144e+07	1.1152e+07	9.30731e+06	8.75273e+06	0.0	0.0	1.0	1.1171	1.28031	0.703897	1.17641	1.2933	1.07937	1.01506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	6.0914	0.0101103	36	36	1	1	0	1	1	126	281960.0	351868.0	513597.0	320116.0	356560.0	362980.0	290779.0	366876.0	0.0	0.0	1.0	1.24794	1.82152	1.13532	1.26458	1.28735	1.03128	1.30116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P43611	Outer spore wall protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=OSW7 PE=1 SV=1	OSW7	67914.3	6.16702	0.0095057	37	37	1	1	0	1	1	126	4.83929e+06	5.97127e+06	7.4592e+06	3.5971e+06	6.12097e+06	6.42825e+06	5.13573e+06	4.05584e+06	179286.0	160702.0	1.0	1.23392	1.54139	0.743312	1.26485	1.32835	1.06126	0.838108	0.0370481	0.0332077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P38555|P51996	GTP-binding protein YPT31/YPT8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT31 PE=1 SV=3|GTP-binding protein YPT32/YPT11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT32 PE=1 SV=3	YPT31|YPT32	27833.3|28571.9	5.79321	0.00125786	45	45	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P10659	S-adenosylmethionine synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SAM1 PE=1 SV=2	SAM1	48264.6	6.05292	0.0	96	416	34	3	29	4	3	126	1.13026e+07	1.43202e+07	1.36067e+07	1.1283e+07	1.14774e+07	1.2414e+07	1.0552e+07	1.03648e+07	119555.0	0.0	1.0	1.26699	1.20386	0.998269	1.01547	1.09834	0.933588	0.917031	0.0105777	0.0	0.0	0.270468	0.062554	0.261224	0.160825	0.168726	0.166197	0.107978	0.0558718	0.0
10	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35553.1	6.90013	0.0	50	166	7	4	3	4	4	126	3.43532e+07	4.01756e+07	3.85505e+07	2.95967e+07	3.19675e+07	3.80054e+07	3.83737e+07	3.49027e+07	229697.0	0.0	1.0	1.16948	1.12218	0.861542	0.930554	1.10631	1.11703	1.016	0.00668633	0.0	0.0	0.255523	0.279382	0.400181	0.140358	0.164183	0.167979	0.45725	0.0361286	0.0
