protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.72214	0.0	45	154	10	4	7	3	3	126	9.2548e+06	1.30181e+07	2.80236e+07	1.6821e+08	8.58545e+06	8.28594e+06	2.10729e+07	6.59984e+07	0.0	88977.9	1.0	1.40664	3.02801	18.1755	0.927675	0.895314	2.27698	7.13126	0.0	0.00961425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	7.00134	0.00742574	36	142	5	4	0	5	4	126	1.0409e+07	2.52262e+07	7.10303e+07	1.78326e+08	9.15409e+06	1.56762e+07	4.69835e+07	7.1556e+07	818744.0	0.0	1.0	2.42349	6.82391	17.1319	0.877587	1.50601	4.51372	6.87441	0.0786571	0.0	0.0	1.13388	4.16137	9.97613	0.308225	0.678626	2.60036	3.82316	0.128064	0.0
3	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.7038	0.0	47	84	3	2	2	1	1	126	4.08606e+06	8.30981e+06	1.44774e+07	3.58741e+07	3.4258e+06	5.05522e+06	9.29607e+06	1.06895e+07	195012.0	112609.0	1.0	2.0337	3.54312	8.77963	0.838411	1.23719	2.27507	2.61608	0.0477263	0.0275593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.98466	0.0	57	57	1	1	0	1	1	126	314235.0	2.3895e+06	4.10671e+06	4.00775e+06	301267.0	1.85219e+06	3.04951e+06	1.44915e+06	0.0	0.0	1.0	7.60417	13.0689	12.754	0.95873	5.89426	9.70454	4.61166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.44764	0.0	74	74	1	1	0	1	1	126	849176.0	1.69374e+06	4.52057e+06	1.49462e+07	970189.0	1.36358e+06	4.17397e+06	1.00117e+07	253385.0	0.0	1.0	1.99457	5.32347	17.6008	1.14251	1.60577	4.91531	11.7898	0.29839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.70397	0.0	50	132	3	3	0	3	3	126	7.48799e+06	2.37468e+07	3.45556e+07	8.76726e+07	6.36039e+06	1.57619e+07	3.56695e+07	4.7241e+07	993403.0	138719.0	1.0	3.17132	4.61481	11.7084	0.849413	2.10495	4.76356	6.30891	0.132666	0.0185256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.02017	0.0150054	30	30	2	1	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.59455	0.0	65	65	4	1	0	4	1	126	2.53862e+06	5.32362e+06	6.34279e+06	2.76872e+07	2.27831e+06	3.78265e+06	5.39221e+06	6.70058e+06	622357.0	243921.0	1.0	2.09705	2.49852	10.9064	0.89746	1.49004	2.12407	2.63946	0.245156	0.0960842	0.0	1.93824	1.83862	13.6898	0.221312	1.25795	1.77669	2.73471	0.875707	0.598954
9	Q08746	Regulator of ribosome biosynthesis OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RRS1 PE=1 SV=1	RRS1	29463.0	6.07352	0.0	45	45	1	1	0	1	1	126	1.24386e+06	2.1106e+06	2.76589e+06	1.1111e+07	1.37883e+06	889555.0	2.18834e+06	2.83987e+06	0.0	100910.0	1.0	1.69682	2.22364	8.93268	1.10851	0.71516	1.75932	2.28312	0.0	0.0811269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35749.5	6.70913	0.0	73	115	2	2	0	2	2	126	7.39889e+06	1.16399e+07	2.31169e+07	8.42505e+07	5.46482e+06	8.22465e+06	1.93552e+07	2.93041e+07	243136.0	0.0	1.0	1.5732	3.12437	11.3869	0.7386	1.11161	2.61596	3.96061	0.0328611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	P04385	Galactokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAL1 PE=1 SV=4	GAL1	67878.4	7.48495	0.0	64	176	8	4	3	5	4	126	1.7227e+07	2.06201e+07	4.83982e+07	2.19748e+08	1.47113e+07	1.10052e+07	3.00048e+07	6.48632e+07	1.20082e+06	475304.0	1.0	1.19644	2.80713	12.7561	0.843541	0.643312	1.72867	3.76522	0.0697056	0.0273314	0.0	0.699364	3.60515	17.7659	1.53141	0.47256	1.82391	4.28228	0.214228	0.127848
12	P00549	Pyruvate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC19 PE=1 SV=2	CDC19	63925.3	8.65531	0.0	82	892	125	17	60	60	16	126	1.20447e+08	2.0691e+08	7.28577e+08	3.66839e+09	1.17577e+08	1.31936e+08	7.9805e+08	1.81844e+09	1.79296e+07	1.06546e+07	1.0	1.7147	6.04416	30.3075	0.987063	1.09696	6.60603	15.1576	0.147224	0.0867995	0.0	0.872608	4.09461	22.1925	0.599159	0.685503	4.71038	10.7776	0.161547	0.129347
13	P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX4 PE=1 SV=1	COX4	19811.6	7.18773	0.0	50	96	9	2	3	4	2	126	2.53904e+07	2.25768e+07	2.58868e+07	5.71152e+07	1.69626e+07	1.96489e+07	2.43485e+07	2.68201e+07	575623.0	114288.0	1.0	0.889187	1.01955	2.24948	0.668072	0.773872	0.958966	1.05631	0.0226709	0.00450123	0.0	0.334159	1.55123	9.27404	0.445848	0.254247	1.12606	2.62519	0.069204	0.0434288
14	P04039	Cytochrome c oxidase polypeptide VIII, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX8 PE=1 SV=2	COX8	10962.2	6.85811	0.00742574	36	36	3	1	2	1	1	126	1.41709e+06	2.77381e+06	6.66029e+06	2.07847e+07	1.14964e+06	1.67885e+06	4.8543e+06	3.82428e+06	202557.0	122339.0	1.0	1.9574	4.69997	14.6672	0.811268	1.18472	3.42553	2.69868	0.142939	0.0863312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	P00729	Carboxypeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRC1 PE=1 SV=1	PRC1	67436.6	7.1787	0.0	57	131	8	3	2	5	2	126	6.46284e+06	4.45779e+07	9.67274e+07	1.62869e+08	5.22345e+06	2.40975e+07	8.20128e+07	1.30554e+08	215114.0	277005.0	1.0	6.79311	14.8667	25.2009	0.808229	3.72863	12.6899	20.0968	0.0320057	0.0408686	0.0	14.3403	36.1816	62.7295	0.424572	6.37383	30.0619	41.86	0.0925217	0.112515
16	Q05471	Helicase SWR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SWR1 PE=1 SV=1	SWR1	208565.0	7.19474	0.0140998	31	31	1	1	0	1	1	126	3.07371e+06	7.50231e+06	1.81267e+07	8.39738e+07	3.96841e+06	4.06298e+06	1.8824e+07	3.39331e+07	613190.0	0.0	1.0	2.4408	5.89735	27.32	1.29108	1.32185	6.12421	11.0398	0.199495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	P40169	Uncharacterized plasma membrane protein YNL194C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YNL194C PE=1 SV=1	YNL194C	37665.0	6.57551	0.00742574	36	67	2	2	0	2	2	126	5.9195e+06	1.02102e+07	1.20424e+07	1.96376e+07	3.94705e+06	6.56584e+06	1.19852e+07	1.89516e+07	443386.0	45202.0	1.0	1.72485	2.03437	3.31744	0.666787	1.10919	2.0247	3.20155	0.0749025	0.00763612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	###REV###Q04472	Reverse sequence, was Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MGR3 PE=1 SV=1	###MGR3###	70855.7	6.92846	0.00742574	36	36	1	1	0	1	1	126	3.46354e+06	1.23319e+07	2.00632e+07	2.22873e+07	1.9187e+06	9.04391e+06	1.83307e+07	1.37591e+07	66813.2	0.0	1.0	3.5605	5.79269	6.43485	0.553972	2.61118	5.29249	3.97255	0.0192904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	P40165	NAD(P)H-hydrate epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YNL200C PE=1 SV=1	YNL200C	32384.8	6.89499	0.00742574	36	36	1	1	0	1	1	126	4.32366e+06	1.67802e+07	2.61616e+07	4.56204e+07	3.00675e+06	8.41003e+06	2.20172e+07	3.09135e+07	0.0	0.0	1.0	3.88102	6.0508	10.5513	0.695419	1.94512	5.09227	7.14985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	P33734	Imidazole glycerol phosphate synthase hisHF OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HIS7 PE=1 SV=2	HIS7	71941.9	6.72942	0.0	53	289	14	6	7	7	6	126	1.3255e+07	1.92473e+07	3.5816e+07	9.16988e+07	1.06435e+07	1.59642e+07	2.94421e+07	3.4479e+07	728434.0	148124.0	1.0	1.45762	2.71239	6.91803	0.803267	1.20951	2.23445	2.62319	0.0553085	0.0109	0.0	0.491944	1.77864	5.34233	0.234106	0.398814	1.53238	1.83938	0.058334	0.0334305
