protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	7.137	0.0	75	417	19	9	10	9	8	126	7.76367e+07	7.7212e+07	8.62095e+07	6.82394e+07	8.42985e+07	7.86251e+07	7.37945e+07	6.07403e+07	847464.0	260472.0	1.0	0.993923	1.10736	0.873904	1.08488	1.01053	0.946359	0.779717	0.0109881	0.00325019	0.0	0.125882	0.266377	0.25506	0.1639	0.186272	0.16344	0.20352	0.00816533	0.00830988
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.82831	0.0	68	486	24	9	12	12	8	126	1.50982e+08	1.39208e+08	1.55982e+08	1.47037e+08	1.63908e+08	1.5511e+08	1.56263e+08	1.25623e+08	1.49081e+06	523116.0	1.0	0.921009	1.03715	0.982154	1.08642	1.03373	1.03116	0.841426	0.0100547	0.00352928	0.0	0.133952	0.334058	0.44448	0.229315	0.314939	0.668853	0.463712	0.0270868	0.00953026
3	Q6Q595	Vesicle-associated membrane protein-associated protein SCS22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SCS22 PE=1 SV=2	SCS22	23389.2	6.63772	0.0	88	217	6	4	2	4	4	126	2.66733e+07	2.55454e+07	2.73522e+07	1.86014e+07	3.08006e+07	2.81756e+07	2.60721e+07	2.07388e+07	565465.0	320137.0	1.0	0.957717	1.02545	0.697381	1.15474	1.05633	0.977461	0.777511	0.0211997	0.0120022	0.0	0.228029	0.221255	0.176147	0.261801	0.215591	0.270209	0.362149	0.0511328	0.0307116
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.81895	0.0	71	504	27	12	12	15	10	126	1.21267e+08	1.13742e+08	1.30102e+08	1.17211e+08	1.33783e+08	1.27043e+08	1.24419e+08	1.04269e+08	3.341e+06	2.09549e+06	1.0	0.939586	1.07292	0.962752	1.10526	1.0482	1.02353	0.859392	0.0268802	0.0169499	0.0	0.0648735	0.111475	0.295969	0.0941825	0.0996466	0.154239	0.156432	0.0388418	0.0192523
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	8.10128	0.0	99	533	23	10	5	17	9	126	1.27174e+08	1.36478e+08	1.59867e+08	1.37177e+08	1.45037e+08	1.3834e+08	1.35213e+08	1.16858e+08	1.82338e+06	1.16906e+06	1.0	1.07449	1.24862	1.06826	1.14006	1.08762	1.05932	0.911209	0.0141979	0.00917622	0.0	0.177072	0.330803	0.474158	0.159023	0.192335	0.277487	0.365275	0.01976	0.0127646
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.98109	0.0	55	139	3	3	0	3	3	126	2.86268e+07	3.24141e+07	2.81884e+07	1.95044e+07	2.7936e+07	3.32136e+07	2.55273e+07	1.33602e+07	128060.0	301915.0	1.0	1.1323	0.984684	0.681332	0.975867	1.16023	0.891728	0.466702	0.00447344	0.0105466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.88934	0.0	65	443	24	9	16	8	8	126	1.01399e+08	1.07437e+08	1.07222e+08	8.03487e+07	1.27904e+08	1.265e+08	1.12064e+08	9.13754e+07	242413.0	150624.0	1.0	1.06175	1.06159	0.795576	1.2627	1.24858	1.10723	0.906671	0.00232682	0.00142133	0.0	0.163738	0.231416	0.216203	0.142754	0.194517	0.135679	0.267905	0.00540389	0.0050556
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	8.09553	0.0	75	293	17	6	2	15	6	126	1.40598e+08	1.17409e+08	1.45377e+08	1.29814e+08	1.44916e+08	1.2931e+08	1.22811e+08	1.08008e+08	1.69327e+06	779028.0	1.0	0.834068	1.03395	0.91536	1.03176	0.91914	0.873618	0.767584	0.012236	0.00547905	0.0	0.121897	0.138238	0.297995	0.127795	0.130261	0.118744	0.179041	0.0180934	0.0115601
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.70555	0.0	52	91	4	2	0	4	2	126	4.40695e+07	4.53466e+07	4.90178e+07	4.53095e+07	5.04977e+07	5.02299e+07	4.31445e+07	3.92856e+07	333376.0	0.0	1.0	1.02898	1.11229	1.02814	1.14587	1.13979	0.979011	0.891446	0.00730101	0.0	0.0	0.197067	0.112067	0.31967	0.0478927	0.121302	0.0598895	0.167817	0.0162168	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	8.35699	0.0	74	139	14	3	8	6	3	126	8.23984e+07	6.86706e+07	7.20349e+07	6.68374e+07	7.00486e+07	6.20351e+07	6.69774e+07	5.67426e+07	310057.0	277007.0	1.0	0.83303	0.877246	0.81403	0.850963	0.750993	0.812849	0.688638	0.00370426	0.00327877	0.0	0.173277	0.397205	0.434252	0.158418	0.225557	0.226409	0.309497	0.0249137	0.0196159
