protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.43419	0.0	68	353	10	6	6	4	4	126	2.00847e+06	2.93308e+06	6.61067e+06	2.97426e+07	2.71483e+06	2.3693e+06	4.14573e+06	1.85046e+07	771862.0	164534.0	1.0	1.46036	3.2914	15.0762	1.35169	1.17966	2.06413	9.21329	0.384304	0.0819203	0.0	1.53383	4.42343	26.2306	1.12766	1.23667	3.41893	18.7082	1.11997	0.423163
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.17356	0.00116822	35	98	3	3	1	2	2	126	2.09101e+06	3.30864e+06	1.1457e+07	2.30903e+07	2.00509e+06	2.69247e+06	6.71376e+06	1.537e+07	278939.0	153231.0	1.0	1.58231	5.47917	11.0426	0.95891	1.28764	3.21077	7.35049	0.133399	0.0732808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	5.9596	0.0	45	113	5	3	3	2	2	126	1.99879e+06	3.46739e+06	5.32077e+06	1.04314e+07	1.90747e+06	2.92716e+06	4.08215e+06	1.13525e+07	556141.0	53463.1	1.0	1.73474	2.66199	5.21887	0.95431	1.46447	2.04231	5.6797	0.278239	0.0267477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.46735	0.0	61	92	3	2	1	2	2	126	2.91147e+06	5.82768e+06	9.82837e+06	2.03595e+07	2.43031e+06	5.15868e+06	8.22646e+06	2.21077e+07	411000.0	284228.0	1.0	2.00163	3.37574	6.99285	0.834737	1.77185	2.82554	7.59331	0.141166	0.0976237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.3539	0.00333704	32	32	1	1	0	1	1	126	937723.0	1.26434e+06	2.72461e+06	6.28867e+06	1.23614e+06	1.21415e+06	1.99034e+06	4.83341e+06	187682.0	26288.4	1.0	1.34831	2.90556	6.70632	1.31824	1.29478	2.12252	5.15441	0.200146	0.0280343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.43773	0.0	69	225	5	4	2	3	3	126	580674.0	3.69196e+06	9.94139e+06	2.58792e+07	1.11151e+06	3.06466e+06	6.25156e+06	2.6129e+07	257393.0	182333.0	1.0	6.35805	17.1204	44.5675	1.91417	5.27777	10.766	44.9977	0.443266	0.314001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	Q08746	Regulator of ribosome biosynthesis OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RRS1 PE=1 SV=1	RRS1	29463.0	6.22785	0.00113636	33	33	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35749.5	6.63805	0.0	72	233	6	6	1	5	5	126	5.32386e+06	1.16173e+07	3.22427e+07	1.02865e+08	4.91043e+06	9.52539e+06	1.91004e+07	6.38301e+07	220448.0	660777.0	1.0	2.18213	6.05627	19.3214	0.922343	1.78919	3.58769	11.9894	0.0407436	0.124116	0.0	0.810985	3.82781	13.3347	0.286701	0.564264	2.2176	8.13874	0.12503	0.15068
9	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	15077.4	6.01643	0.0	62	115	3	2	3	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P04385	Galactokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAL1 PE=1 SV=4	GAL1	67878.4	7.42054	0.0	106	829	30	15	10	16	12	126	1.17096e+07	1.9349e+07	6.03144e+07	2.54385e+08	1.05229e+07	2.00597e+07	5.32863e+07	2.81608e+08	718032.0	2.70961e+06	1.0	1.65179	5.05951	21.4458	0.901321	1.71237	4.48136	23.5523	0.0581924	0.219424	0.0	1.11883	4.92461	22.4999	1.17554	1.37337	4.37033	26.192	0.176456	0.458797
