protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	6.15605	0.0	54	265	8	6	4	4	3	126	9.73676e+06	9.7414e+06	7.62297e+06	6.6508e+06	1.05478e+07	9.71205e+06	9.23767e+06	7.89838e+06	167995.0	56600.9	1.0	1.00048	0.782907	0.683061	1.0833	0.997462	0.948742	0.811192	0.0172537	0.00581312	0.0	0.17415	0.140198	0.190698	0.243911	0.281784	0.192791	0.268193	0.0775857	0.00883318
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.93945	0.0	88	536	20	9	12	8	6	126	3.31901e+07	3.01541e+07	2.689e+07	2.20964e+07	3.07808e+07	2.96891e+07	2.84131e+07	2.19465e+07	688189.0	371162.0	1.0	0.907852	0.809915	0.662522	0.927541	0.89258	0.85438	0.6619	0.020384	0.0110228	0.0	0.104459	0.14888	0.230465	0.164175	0.143198	0.199638	0.108092	0.040852	0.0168015
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.8824	0.00116959	40	148	6	4	1	4	4	126	3.35166e+07	3.46248e+07	3.37968e+07	2.34718e+07	3.74056e+07	3.35514e+07	3.53034e+07	2.74987e+07	240650.0	114163.0	1.0	1.03306	1.00836	0.700304	1.11603	1.00104	1.05331	0.820451	0.00718004	0.00340618	0.0	0.100124	0.109894	0.101867	0.148892	0.053874	0.140104	0.0620077	0.0147932	0.00571344
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	6.23571	0.000433276	48	125	4	3	1	3	3	126	1.66849e+07	1.39639e+07	7.58273e+06	6.1283e+06	2.25041e+07	1.30577e+07	7.8292e+06	7.7097e+06	136494.0	74025.7	1.0	0.836919	0.454466	0.367296	1.34877	0.782603	0.469238	0.462075	0.00818068	0.00443668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.4582	0.0	79	807	31	16	15	16	13	126	7.22494e+07	6.99056e+07	6.5002e+07	4.83343e+07	7.6039e+07	7.05412e+07	7.08447e+07	6.72154e+07	1.34778e+06	352647.0	1.0	0.968038	0.899593	0.668043	1.0524	0.972749	0.978938	0.927628	0.0182655	0.00445697	0.0	0.07601	0.140844	0.14559	0.137352	0.149396	0.0806431	0.173407	0.0341416	0.01199
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.75203	0.0	91	367	10	7	0	8	7	126	3.00101e+07	3.18031e+07	2.39066e+07	1.6965e+07	3.52832e+07	2.89083e+07	2.5374e+07	2.37104e+07	642167.0	172637.0	1.0	1.06211	0.795809	0.564078	1.17385	0.963266	0.844087	0.790079	0.0212218	0.00543843	0.0	0.161723	0.127317	0.127676	0.178935	0.141285	0.126034	0.122265	0.0415108	0.0142463
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.69158	0.0	54	291	7	7	1	6	6	126	2.22666e+07	2.23446e+07	1.84657e+07	1.03478e+07	2.8298e+07	2.78951e+07	2.50123e+07	1.67829e+07	584014.0	98284.5	1.0	1.0035	0.829302	0.465657	1.27145	1.25353	1.11714	0.748587	0.0261935	0.00436224	0.0	0.176333	0.203525	0.109419	0.193751	0.230364	0.320257	0.234029	0.0350598	0.0155927
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.18484	0.0	61	416	23	9	17	6	6	126	2.90993e+07	3.02786e+07	2.77988e+07	2.12019e+07	3.49747e+07	3.36239e+07	3.17318e+07	2.78631e+07	397079.0	445090.0	1.0	1.03957	0.955309	0.72643	1.20191	1.15549	1.09047	0.957648	0.0131862	0.0152956	0.0	0.102938	0.0928143	0.143344	0.0702987	0.102663	0.0950686	0.0548344	0.0251201	0.0256444
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.77112	0.0	95	371	9	6	2	6	5	126	2.45672e+07	2.02766e+07	1.80316e+07	1.40536e+07	2.1091e+07	1.61185e+07	1.78568e+07	1.76255e+07	712216.0	239267.0	1.0	0.822919	0.737499	0.572048	0.861214	0.653154	0.726913	0.717441	0.0290096	0.00969355	0.0	0.195744	0.266491	0.196285	0.307541	0.235854	0.257066	0.176109	0.0547672	0.0369801
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.81942	0.0	78	166	5	3	1	2	2	126	1.14406e+07	1.1258e+07	1.18353e+07	7.56495e+06	1.06946e+07	1.00658e+07	9.88603e+06	8.32866e+06	108199.0	0.0	1.0	0.984044	1.0345	0.661238	0.934795	0.879832	0.864119	0.727993	0.00945747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
