protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	5.51066	0.0	42	42	2	1	1	1	1	126	729907.0	1.04249e+06	1.2027e+06	1.88843e+06	794861.0	1.0051e+06	1.26029e+06	2.42868e+06	0.0	0.0	1.0	1.42826	1.64775	2.58721	1.08899	1.37703	1.72665	3.32739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.58518	0.0	72	233	5	4	2	3	3	126	3.56466e+06	4.26948e+06	7.01961e+06	1.88858e+07	4.27968e+06	4.99656e+06	8.9873e+06	3.33182e+07	459179.0	315307.0	1.0	1.19772	1.96922	5.29806	1.20058	1.40169	2.52122	9.34681	0.128814	0.0884535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.97272	0.00112867	37	67	2	2	0	2	2	126	4.53665e+06	9.91659e+06	2.1784e+07	3.76397e+07	4.59819e+06	1.15992e+07	2.80195e+07	6.86012e+07	0.0	778892.0	1.0	2.18588	4.80177	8.29679	1.01356	2.55678	6.17625	15.1215	0.0	0.171689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.7263	0.0	84	235	5	4	1	3	3	126	4.12295e+06	7.56027e+06	1.06391e+07	1.78607e+07	4.72138e+06	9.31801e+06	1.63726e+07	5.04104e+07	495018.0	913668.0	1.0	1.8337	2.58044	4.33201	1.14514	2.26003	3.97108	12.2268	0.120064	0.221605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.841	0.0	54	80	2	2	1	1	1	126	649491.0	3.55439e+06	4.28914e+06	3.41032e+06	383313.0	3.45644e+06	6.60947e+06	8.44265e+06	0.0	0.0	1.0	5.47259	6.60386	5.25077	0.590175	5.32177	10.1764	12.9989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.5261	0.00115009	38	66	8	2	7	1	1	126	1.64755e+06	2.25805e+06	3.08575e+06	7.81825e+06	1.826e+06	2.06373e+06	3.23596e+06	8.74996e+06	278596.0	68823.3	1.0	1.37055	1.87293	4.74537	1.10831	1.2526	1.9641	5.31088	0.169097	0.041773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.13355	0.0	86	243	7	4	3	4	3	126	8.95564e+06	1.78939e+07	2.87171e+07	6.24122e+07	9.08811e+06	1.76623e+07	2.76612e+07	5.42246e+07	313610.0	155405.0	1.0	1.99806	3.20659	6.96904	1.01479	1.9722	3.08869	6.0548	0.0350181	0.0173528	0.0	2.14855	4.35417	10.9799	0.312954	1.93245	3.97824	10.5036	0.0733171	0.0272183
8	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.35518	0.0	51	51	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.34175	0.0	85	278	10	5	3	7	5	126	6.33018e+06	1.57397e+07	2.76369e+07	5.98044e+07	6.17731e+06	1.70487e+07	3.16756e+07	9.08704e+07	249164.0	932189.0	1.0	2.49428	4.41329	9.58166	0.974744	2.72151	5.0371	14.4497	0.0375738	0.145714	0.0	1.85081	4.344	9.50139	0.216934	1.90707	5.07709	16.4317	0.136374	0.367213
10	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.90227	0.0	63	150	3	3	1	1	1	126	1.66234e+06	4.008e+06	7.5489e+06	1.63751e+07	1.92444e+06	4.1431e+06	8.73911e+06	2.63431e+07	0.0	0.0	1.0	2.41106	4.54114	9.85065	1.15767	2.49233	5.25712	15.847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
