protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.13137	0.0	62	277	8	4	5	3	3	126	2.79423e+06	2.68179e+06	2.0198e+06	1.82017e+06	2.40466e+06	2.95226e+06	2.03689e+06	1.88355e+06	0.0	0.0	1.0	0.959759	0.722849	0.651402	0.860583	1.05656	0.728963	0.674084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	6.12996	0.0	57	155	6	3	4	1	1	126	854567.0	851391.0	790350.0	760065.0	765320.0	996384.0	942787.0	748000.0	121289.0	0.0	1.0	0.996284	0.924855	0.889415	0.895565	1.16595	1.10323	0.875297	0.14193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	5.57274	0.0	81	119	2	2	1	1	1	126	308081.0	261756.0	205528.0	132092.0	259349.0	220999.0	229436.0	168915.0	0.0	0.0	1.0	0.849633	0.667121	0.428759	0.841819	0.717339	0.744725	0.548282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	6.72087	0.0	53	53	1	1	0	1	1	126	1.53393e+06	1.16168e+06	1.03353e+06	940628.0	1.02461e+06	1.23961e+06	900715.0	804584.0	0.0	0.0	1.0	0.757323	0.673779	0.613212	0.667964	0.808123	0.587192	0.524523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	6.73736	0.0	90	199	6	4	3	3	3	126	4.04707e+06	2.91728e+06	2.62229e+06	2.94576e+06	2.83749e+06	2.57128e+06	2.42475e+06	2.74709e+06	0.0	0.0	1.0	0.720839	0.647948	0.727874	0.701122	0.635344	0.599138	0.678786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	6.42539	0.0028169	42	76	2	2	1	1	1	126	1.10816e+06	880282.0	975260.0	1.01184e+06	850029.0	979228.0	961868.0	1.05724e+06	0.0	0.0	1.0	0.794366	0.880074	0.913087	0.767066	0.883655	0.86799	0.954057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P38374	Protein YSY6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YSY6 PE=1 SV=1	YSY6	9651.82	6.41978	0.00289575	43	43	1	1	0	1	1	126	791921.0	388120.0	477358.0	422567.0	610609.0	593531.0	551623.0	466884.0	0.0	0.0	1.0	0.490099	0.602785	0.533597	0.771048	0.749483	0.696564	0.589559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P32915	Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC61 PE=1 SV=1	SEC61	58115.1	6.93453	0.0	58	187	7	4	2	4	4	126	6.99453e+06	6.22632e+06	5.60463e+06	5.50572e+06	7.72594e+06	7.28031e+06	6.71827e+06	5.2203e+06	130160.0	0.0	1.0	0.890169	0.801287	0.787147	1.10457	1.04086	0.960502	0.74634	0.0186088	0.0	0.0	0.248771	0.531654	0.414417	0.475394	0.321073	0.163191	0.12628	0.075372	0.0
9	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	14939.2	6.79283	0.0	110	312	8	4	2	3	2	126	3.35452e+06	2.34165e+06	2.29941e+06	1.5432e+06	2.86907e+06	2.48701e+06	2.5467e+06	2.10021e+06	0.0	0.0	1.0	0.698057	0.685466	0.460035	0.855283	0.741389	0.759184	0.626084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P32912	Vacuolar morphogenesis protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VAM7 PE=1 SV=1	VAM7	41787.5	5.99002	0.0035524	40	40	1	1	0	1	1	126	759343.0	760292.0	699641.0	675777.0	940401.0	928825.0	776121.0	627826.0	0.0	0.0	1.0	1.00125	0.921376	0.88995	1.23844	1.22319	1.02209	0.826801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
