protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.64242	0.0	36	36	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.39253	0.0	38	102	5	3	2	3	3	126	7.59668e+06	1.00713e+07	1.39163e+07	4.89099e+07	1.01864e+07	1.23036e+07	1.49127e+07	2.87707e+07	632427.0	128199.0	1.0	1.32575	1.83189	6.43832	1.3409	1.61961	1.96305	3.78728	0.0832504	0.0168757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	7.50941	0.0	36	93	5	3	3	2	2	126	5.13177e+06	1.42687e+07	3.32681e+07	8.06352e+07	6.95709e+06	1.18267e+07	2.63018e+07	3.7301e+07	559071.0	59532.6	1.0	2.78047	6.48278	15.7129	1.35569	2.3046	5.12528	7.26864	0.108943	0.0116008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.94218	0.00545364	29	29	2	1	1	1	1	126	5.47009e+06	7.78056e+06	1.10315e+07	3.26436e+07	6.43501e+06	7.00123e+06	1.12907e+07	1.16074e+07	259631.0	99683.8	1.0	1.42238	2.01669	5.96766	1.1764	1.27991	2.06408	2.12197	0.0474637	0.0182234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.47906	0.00545364	29	29	1	1	0	1	1	126	2.36354e+06	6.41234e+06	8.04388e+06	2.20691e+07	3.48789e+06	5.23864e+06	9.67523e+06	1.76353e+07	0.0	0.0	1.0	2.71302	3.40332	9.33732	1.4757	2.21644	4.09353	7.4614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	7.44962	0.0	34	64	2	2	0	2	2	126	4.52442e+06	8.46873e+06	1.6146e+07	6.52927e+07	7.25641e+06	7.95437e+06	1.23847e+07	1.69426e+07	459469.0	165156.0	1.0	1.87178	3.56863	14.4312	1.60383	1.75809	2.73729	3.7447	0.101553	0.0365033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	7.14327	0.0	49	49	1	1	0	1	1	126	2.04698e+06	9.27861e+06	1.14386e+07	1.64324e+07	2.76218e+06	1.08978e+07	1.04083e+07	6.67316e+06	108299.0	240236.0	1.0	4.53282	5.58803	8.02762	1.34939	5.32381	5.08472	3.26	0.0529068	0.117361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.65179	0.0	55	146	3	3	0	3	3	126	5.39069e+06	1.04061e+07	1.49274e+07	4.02532e+07	7.42556e+06	1.04378e+07	1.65448e+07	3.01532e+07	723741.0	86419.0	1.0	1.93038	2.76911	7.46717	1.37748	1.93627	3.06915	5.59356	0.134258	0.0160312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.73109	0.0	53	86	4	2	1	3	2	126	7.80885e+06	2.26314e+07	3.79159e+07	1.03837e+08	1.24534e+07	2.2865e+07	4.97903e+07	8.74351e+07	1.70189e+06	370673.0	1.0	2.89817	4.85551	13.2974	1.59478	2.92809	6.37614	11.1969	0.217943	0.0474683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.87553	0.0	35	35	1	1	0	1	1	126	1.24345e+06	2.82875e+06	6.33974e+06	2.61551e+07	1.84261e+06	2.35003e+06	7.5168e+06	1.41512e+07	0.0	0.0	1.0	2.27492	5.09851	21.0343	1.48186	1.88993	6.04512	11.3806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.53112	0.0	56	115	6	3	2	4	3	126	5.23382e+06	1.35933e+07	2.26105e+07	7.07043e+07	7.16995e+06	1.23685e+07	2.69557e+07	4.5004e+07	338171.0	52126.0	1.0	2.5972	4.32008	13.5091	1.36993	2.3632	5.1503	8.59869	0.0646127	0.00995945	0.0	4.15005	8.58667	28.4171	0.579518	2.89559	10.038	21.3288	0.153667	0.0154469
12	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.48077	0.0	60	100	3	2	1	2	2	126	3.13253e+06	8.21255e+06	1.75041e+07	6.22634e+07	3.30192e+06	9.12241e+06	2.1668e+07	2.86973e+07	0.0	0.0	1.0	2.6217	5.58784	19.8764	1.05408	2.91216	6.91709	9.16106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P53845	Protein transport protein YIF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YIF1 PE=1 SV=1	YIF1	39056.6	6.46223	0.0	51	51	2	1	1	1	1	126	285450.0	1.15906e+06	2.2639e+06	7.30677e+06	681512.0	1.25454e+06	2.7976e+06	4.30673e+06	0.0	0.0	1.0	4.06048	7.93097	25.5974	2.3875	4.39494	9.80067	15.0875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	P21182	S-adenosylmethionine decarboxylase proenzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPE2 PE=1 SV=1	SPE2	55050.3	7.0828	0.0	55	80	2	2	0	2	2	126	3.04175e+06	9.13079e+06	2.2744e+07	1.01256e+08	3.80404e+06	1.22289e+07	3.63983e+07	6.01218e+07	0.0	0.0	1.0	3.00182	7.47726	33.2886	1.25061	4.02034	11.9662	19.7655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	P46784|Q08745	40S ribosomal protein S10-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10B PE=1 SV=1|40S ribosomal protein S10-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10A PE=1 SV=1	RPS10B|RPS10A	14925.2|14926.2	8.20987	0.0	52	183	14	5	7	7	5	126	1.16541e+07	4.19989e+07	1.42069e+08	8.20454e+08	1.15732e+07	3.84552e+07	1.47501e+08	2.32039e+08	651397.0	43489.3	1.0	3.63628	12.1905	70.5212	0.995625	3.30812	12.643	19.7158	0.0544715	0.00364659	0.0	2.04529	9.69748	61.3544	1.4985	2.10289	11.2048	17.2986	0.19707	0.00932481
16	P32915	Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC61 PE=1 SV=1	SEC61	58481.6	7.25498	0.0	63	188	7	4	0	7	4	126	1.68711e+07	3.42462e+07	5.79309e+07	1.81845e+08	2.03953e+07	3.61937e+07	6.65163e+07	1.07054e+08	933179.0	0.0	1.0	2.01872	3.37045	10.5707	1.20876	2.13522	3.91508	6.28989	0.0554269	0.0	0.0	1.2073	3.72533	12.6591	0.302448	1.61297	4.42288	7.64311	0.102981	0.0
17	P32916	Signal recognition particle receptor subunit alpha homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SRP101 PE=1 SV=2	SRP101	82461.0	6.68806	0.0	34	60	5	1	4	1	1	126	2.9654e+06	4.93285e+06	8.41307e+06	2.34331e+07	3.93474e+06	5.3733e+06	9.17212e+06	1.39996e+07	339323.0	0.0	1.0	1.66347	2.83708	7.90218	1.32688	1.812	3.09305	4.72099	0.114428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	P32913	Vacuolar protein sorting-associated protein 17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VPS17 PE=1 SV=2	VPS17	73089.4	5.87848	0.0	39	75	2	2	1	1	1	126	406274.0	1.70831e+06	1.82439e+06	4.81441e+06	573629.0	1.72293e+06	2.14326e+06	2.92605e+06	0.0	0.0	1.0	4.20481	4.49053	11.8501	1.41193	4.24079	5.27541	7.20216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	Q04439	Myosin-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MYO5 PE=1 SV=1	MYO5	160323.0	6.8248	0.0	74	303	9	7	3	6	5	126	1.5885e+07	2.77665e+07	3.9415e+07	1.26081e+08	2.07195e+07	3.01667e+07	4.69458e+07	6.47715e+07	1.00154e+06	84481.7	1.0	1.74808	2.48127	7.93709	1.30954	1.89907	2.96096	4.0836	0.0651838	0.00523853	0.0	0.225744	0.329867	3.62443	0.352618	0.484156	0.600914	1.49841	0.142779	0.0279845
20	Q04432	Glutathione-independent glyoxalase HSP31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HSP31 PE=1 SV=1	HSP31	31206.2	7.53626	0.0	75	141	8	3	1	7	3	126	1.29486e+07	7.23702e+07	8.74016e+07	1.73193e+08	1.79393e+07	7.25293e+07	1.22597e+08	1.98258e+08	777125.0	444829.0	1.0	5.48543	6.64618	13.0057	1.38331	5.54568	9.36877	15.1723	0.0595853	0.0337917	0.0	8.5033	11.3623	22.8358	0.332637	8.44473	17.1541	29.5118	0.105214	0.0588306
21	P04385	Galactokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAL1 PE=1 SV=4	GAL1	67878.4	7.97541	0.0	112	664	33	11	14	19	10	126	3.39424e+07	8.4485e+07	1.22568e+08	5.25058e+08	4.62485e+07	4.52458e+07	9.063e+07	1.69364e+08	2.31341e+06	624991.0	1.0	2.41721	3.53866	15.3694	1.35512	1.33189	2.66518	4.94536	0.0678353	0.0177313	0.0	2.94412	3.64916	17.0072	0.759811	0.898092	1.90249	4.49003	0.0837554	0.0313239
22	P00549	Pyruvate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC19 PE=1 SV=2	CDC19	63925.3	8.87667	0.0	90	1076	107	20	36	67	18	126	8.48502e+07	1.61242e+08	5.15158e+08	2.81629e+09	1.3862e+08	1.44135e+08	6.97877e+08	1.79866e+09	1.01473e+07	5.98977e+06	1.0	1.89751	6.06589	33.1949	1.63487	1.69542	8.19822	21.1638	0.118219	0.0700508	0.0	0.801973	3.17579	18.2363	0.483309	0.803906	4.35966	11.237	0.121993	0.085091
23	P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX4 PE=1 SV=1	COX4	19811.6	6.66289	0.0	57	158	11	4	5	6	3	126	6.37807e+06	1.76756e+07	2.58786e+07	9.02617e+07	1.12087e+07	1.89285e+07	2.43888e+07	2.13518e+07	177958.0	0.0	1.0	2.74815	3.97354	14.0428	1.75738	2.94311	3.81661	3.3318	0.0278447	0.0	0.0	3.6169	7.66963	31.0853	0.460893	3.33706	5.43895	4.86314	0.0599754	0.0
24	P04039	Cytochrome c oxidase polypeptide VIII, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX8 PE=1 SV=2	COX8	10962.2	7.59855	0.0	59	58	3	1	0	3	1	126	3.38053e+06	1.16298e+07	2.10276e+07	1.15626e+08	5.60722e+06	9.89271e+06	1.89088e+07	2.31078e+07	299770.0	15084.1	1.0	3.44024	6.2202	34.2035	1.65868	2.92638	5.59344	6.83556	0.0886756	0.00446206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
