protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.40654	0.0	44	113	8	2	7	1	1	126	4.58903e+06	5.39186e+06	9.929e+06	3.31534e+07	3.6573e+06	3.08751e+06	5.04285e+06	1.50507e+07	0.0	0.0	1.0	1.17495	2.16364	7.22449	0.796966	0.672803	1.09889	3.27971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.94156	0.0	43	117	3	3	0	3	3	126	5.94306e+06	1.27644e+07	3.75467e+07	8.50331e+07	6.03668e+06	7.78945e+06	1.77582e+07	3.67675e+07	156733.0	6792.92	1.0	2.14779	6.31773	14.308	1.01575	1.31068	2.98805	6.18663	0.0263724	0.001143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.17756	0.0	61	119	3	2	1	2	2	126	3.3881e+06	9.13463e+06	2.17676e+07	4.27183e+07	3.05557e+06	5.59023e+06	7.72263e+06	1.65732e+07	0.0	31051.9	1.0	2.69609	6.4247	12.6083	0.901852	1.64996	2.27934	4.8916	0.0	0.00916497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.91018	0.0	45	45	1	1	0	1	1	126	495747.0	2.34829e+06	3.45775e+06	3.24249e+06	579523.0	1.39822e+06	1.77665e+06	1.43961e+06	0.0	0.0	1.0	4.73687	6.97483	6.54061	1.16899	2.82042	3.58378	2.90392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.32604	0.0	67	67	1	1	0	1	1	126	1.62296e+06	1.72301e+06	3.82712e+06	1.03784e+07	1.50531e+06	1.29187e+06	2.4523e+06	7.95569e+06	0.0	58880.7	1.0	1.06164	2.3581	6.39472	0.927504	0.795994	1.511	4.90195	0.0	0.0362797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.74542	0.0	49	124	3	3	0	3	3	126	6.41218e+06	1.60041e+07	2.64641e+07	5.16179e+07	6.40549e+06	8.65369e+06	1.49592e+07	4.43172e+07	209276.0	498522.0	1.0	2.49589	4.12717	8.04997	0.998957	1.34957	2.33294	6.9114	0.0326373	0.0777461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.77473	0.0	51	89	2	2	0	2	2	126	4.257e+06	7.32149e+06	2.25194e+07	5.8988e+07	4.70946e+06	3.09487e+06	8.58739e+06	2.93492e+07	262461.0	0.0	1.0	1.71987	5.28997	13.8567	1.10629	0.727007	2.01724	6.89433	0.061654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.98015	0.0	46	76	7	2	3	4	2	126	2.64677e+06	1.90372e+07	4.71222e+07	1.1115e+08	3.54332e+06	8.40544e+06	2.07667e+07	5.24242e+07	99802.2	0.0	1.0	7.19259	17.8037	41.9944	1.33873	3.17573	7.84607	19.8068	0.0377071	0.0	0.0	19.0763	51.0492	123.381	5.56035	8.04908	22.0688	59.2923	0.124064	0.0
9	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.29316	0.0	50	86	3	2	1	2	2	126	2.28758e+06	4.30318e+06	8.54925e+06	2.15754e+07	2.1398e+06	2.63278e+06	5.83961e+06	1.60341e+07	99540.6	0.0	1.0	1.8811	3.73724	9.43154	0.935397	1.1509	2.55274	7.00918	0.0435134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P21182	S-adenosylmethionine decarboxylase proenzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPE2 PE=1 SV=1	SPE2	55050.3	6.03892	0.0	52	52	1	1	0	1	1	126	387218.0	1.2697e+06	3.60106e+06	1.30965e+07	619670.0	703884.0	2.50963e+06	7.16274e+06	0.0	0.0	1.0	3.27902	9.29983	33.822	1.60031	1.8178	6.48117	18.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
