protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.24348	0.00688299	28	56	2	2	1	1	1	126	900192.0	1.43121e+06	3.58595e+06	7.71918e+06	708861.0	1.47799e+06	2.66832e+06	6.75831e+06	195067.0	0.0	1.0	1.58989	3.98354	8.57503	0.787455	1.64186	2.96416	7.50763	0.216694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.52233	0.0	65	307	9	6	5	4	4	126	2.95685e+06	4.18702e+06	8.19228e+06	3.88496e+07	2.83931e+06	3.89594e+06	6.55321e+06	1.95931e+07	408870.0	419767.0	1.0	1.41604	2.77061	13.1388	0.960247	1.3176	2.21628	6.62634	0.138279	0.141964	0.0	0.286719	1.8265	14.4914	0.221986	0.536715	0.942814	7.78304	0.573337	0.225212
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.96537	0.0	43	73	2	2	0	2	2	126	3.12485e+06	6.92242e+06	2.4119e+07	5.51577e+07	2.16722e+06	5.1658e+06	1.69452e+07	3.84069e+07	0.0	54887.9	1.0	2.21528	7.71847	17.6513	0.693545	1.65314	5.42273	12.2908	0.0	0.017565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.05994	0.00313972	33	32	1	1	0	1	1	126	1.40497e+06	6.40786e+06	1.00487e+07	1.55133e+07	1.01889e+06	4.60637e+06	4.29643e+06	4.33675e+06	42976.9	29841.5	1.0	4.56085	7.15227	11.0417	0.725206	3.27862	3.05802	3.08671	0.0305891	0.02124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.56161	0.0	65	356	9	8	4	5	5	126	3.6047e+06	1.03842e+07	2.009e+07	5.37687e+07	3.56203e+06	8.02935e+06	2.03457e+07	5.41329e+07	248748.0	328891.0	1.0	2.85221	5.57327	14.9163	0.990961	2.22747	5.64423	15.0173	0.067113	0.0871068	0.0	2.37535	5.85722	18.3675	0.333911	1.46055	6.66571	19.905	0.187149	0.188636
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.64735	0.0	61	178	4	3	2	2	2	126	1.2762e+06	2.23016e+06	5.53296e+06	1.64264e+07	1.02766e+06	2.10361e+06	3.5577e+06	6.45688e+06	190616.0	86456.8	1.0	1.74749	4.33549	12.8713	0.805245	1.64833	2.78773	5.05945	0.149362	0.0677453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.56365	0.0	57	134	4	3	1	3	2	126	3.49383e+06	1.40298e+07	2.04768e+07	3.08167e+07	2.55472e+06	1.33526e+07	1.8623e+07	2.31314e+07	212180.0	524817.0	1.0	4.0156	5.86084	8.82031	0.731207	3.82177	5.33025	6.62065	0.0607299	0.150212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.26439	0.00057241	39	39	1	1	0	1	1	126	1.23363e+06	1.95837e+06	2.65471e+06	9.01093e+06	1.19294e+06	1.18241e+06	2.60452e+06	8.11879e+06	229815.0	0.0	1.0	1.58749	2.15195	7.30441	0.967015	0.958484	2.11127	6.58123	0.186292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.93506	0.0	100	298	8	5	3	5	4	126	5.1618e+06	1.48018e+07	2.02555e+07	4.66541e+07	4.10513e+06	1.03813e+07	1.84714e+07	4.50469e+07	235383.0	121012.0	1.0	2.86758	3.92412	9.12312	0.795292	2.01117	3.58845	8.72698	0.0445798	0.0230205	0.0	2.7347	4.0909	8.4536	0.235884	1.50484	3.00537	9.66861	0.185252	0.109238
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.45124	0.00309598	32	32	1	1	0	1	1	126	880483.0	2.2058e+06	4.30018e+06	1.4196e+07	826443.0	1.85271e+06	4.1921e+06	1.0051e+07	72345.4	52170.2	1.0	2.50521	4.88388	16.123	0.938625	2.1042	4.76114	11.4154	0.0821656	0.0592518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
