protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	7.27419	0.0	92	317	13	6	3	8	6	126	6.24077e+07	6.01592e+07	6.13749e+07	5.07515e+07	4.70964e+07	5.6967e+07	4.29431e+07	3.89542e+07	440347.0	547495.0	1.0	0.964462	0.98278	0.818568	0.754801	0.913335	0.68832	0.624268	0.00734255	0.00873839	0.0	0.0888031	0.0981177	0.226291	0.115263	0.166431	0.090823	0.0332907	0.0189223	0.0150203
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.22516	0.0	71	449	22	7	10	12	7	126	1.7107e+08	1.55745e+08	1.55634e+08	1.44942e+08	1.34971e+08	1.65942e+08	1.14928e+08	1.12569e+08	1.85767e+06	734508.0	1.0	0.909083	0.908992	0.847541	0.786	0.968058	0.671089	0.656449	0.0109124	0.00417371	0.0	0.137723	0.12596	0.129727	0.168703	0.229523	0.112022	0.200673	0.0151033	0.00863535
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	8.16936	0.0	47	266	12	7	4	6	6	126	1.68876e+08	1.49357e+08	1.50353e+08	1.12247e+08	1.40677e+08	1.51172e+08	1.21519e+08	9.33178e+07	318453.0	114640.0	1.0	0.884355	0.887424	0.664144	0.830214	0.892642	0.719575	0.552154	0.00178325	0.000641952	0.0	0.0729631	0.239154	0.231971	0.170186	0.131756	0.106367	0.110577	0.00609862	0.00277008
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.81686	0.0	76	866	35	18	9	26	17	126	3.23551e+08	2.95565e+08	3.14286e+08	2.67107e+08	2.6905e+08	3.12192e+08	2.33225e+08	2.05064e+08	3.53927e+06	1.65117e+06	1.0	0.913295	0.972833	0.824346	0.830167	0.963408	0.720311	0.63407	0.0109914	0.00503673	0.0	0.0939199	0.103298	0.200616	0.147254	0.195948	0.115972	0.106493	0.0118732	0.00712408
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	8.0226	0.0	74	424	21	9	6	14	9	126	1.50498e+08	1.29882e+08	1.3702e+08	1.10631e+08	1.11119e+08	1.25247e+08	8.84019e+07	7.78149e+07	1.00365e+06	437620.0	1.0	0.862869	0.910375	0.736597	0.738539	0.833283	0.586578	0.519686	0.00675453	0.0027858	0.0	0.0813328	0.116254	0.164976	0.127719	0.122442	0.082604	0.108449	0.0131939	0.00875519
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	7.05714	0.0027027	38	38	1	1	0	1	1	126	8.69078e+06	1.1967e+07	1.17303e+07	8.15312e+06	7.0875e+06	1.08547e+07	7.68766e+06	5.33679e+06	61541.2	99192.8	1.0	1.37697	1.34974	0.938135	0.81552	1.24899	0.884577	0.614075	0.00708121	0.0114136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.40551	0.0	73	444	28	12	18	10	10	126	2.01756e+08	1.71318e+08	1.7673e+08	1.3758e+08	1.70968e+08	1.91873e+08	1.36407e+08	1.21945e+08	1.24893e+06	572851.0	1.0	0.850012	0.88016	0.688453	0.847005	0.949304	0.677028	0.603188	0.0060885	0.00282019	0.0	0.108752	0.195329	0.281503	0.137408	0.141325	0.16706	0.176275	0.0159719	0.00784793
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	8.37403	0.0	83	271	16	5	8	7	5	126	1.49554e+08	1.17831e+08	1.20916e+08	1.03843e+08	1.05944e+08	1.1729e+08	8.45528e+07	7.68312e+07	978134.0	507034.0	1.0	0.792234	0.809501	0.69435	0.708387	0.784265	0.566034	0.513735	0.00644675	0.00342584	0.0	0.13589	0.152318	0.250502	0.17097	0.214956	0.15579	0.187831	0.0129573	0.00884454
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.80884	0.0	52	143	4	3	0	4	3	126	4.76573e+07	4.24715e+07	4.63853e+07	3.55546e+07	4.02427e+07	4.48193e+07	3.1461e+07	2.85955e+07	383059.0	328035.0	1.0	0.891186	0.97331	0.746046	0.844418	0.94045	0.66015	0.600024	0.00803779	0.0068832	0.0	0.10004	0.102766	0.166138	0.106387	0.104465	0.13701	0.150438	0.04301	0.023276
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.82973	0.0	97	325	23	5	15	8	5	126	1.67657e+08	1.41091e+08	1.40549e+08	1.18513e+08	1.17565e+08	1.34978e+08	9.71571e+07	8.42265e+07	1.4791e+06	1.2627e+06	1.0	0.842868	0.841249	0.707804	0.701926	0.808029	0.579714	0.504087	0.00882387	0.00741208	0.0	0.308694	0.165589	0.135219	0.315733	0.41999	0.290396	0.212242	0.0122071	0.0138486
