protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.70268	0.0	77	408	20	7	13	6	5	126	5.42383e+06	5.76001e+06	4.21521e+06	3.69436e+06	4.56922e+06	5.78946e+06	4.6152e+06	4.51189e+06	101297.0	0.0	1.0	1.06198	0.778807	0.680216	0.838716	1.06127	0.852159	0.831863	0.0178763	0.0	0.0	0.172347	0.184104	0.214799	0.270109	0.353407	0.0878265	0.157251	0.0649231	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.23672	0.00669792	41	76	3	2	0	2	1	126	3.2557e+06	3.3834e+06	2.99559e+06	3.24478e+06	3.826e+06	3.31777e+06	3.58868e+06	4.13479e+06	184785.0	201346.0	1.0	1.03922	0.920106	0.996645	1.17517	1.01906	1.10228	1.27002	0.0567573	0.0618442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	6.60348	0.0105068	37	37	2	1	1	1	1	126	1.7423e+06	1.21077e+06	1.00221e+06	920786.0	1.37097e+06	1.30896e+06	1.57821e+06	829889.0	0.0	0.0	1.0	0.694926	0.57522	0.528489	0.786871	0.75128	0.905822	0.476317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.1298	0.0	55	55	1	1	0	1	1	126	716701.0	749236.0	516464.0	316971.0	537085.0	457071.0	536169.0	219512.0	0.0	0.0	1.0	1.0454	0.720612	0.442264	0.749384	0.637743	0.748106	0.306281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	6.45923	0.0	61	190	7	3	4	2	2	126	1.62659e+06	1.6888e+06	1.44195e+06	1.17705e+06	1.66855e+06	1.82597e+06	1.4632e+06	1.39751e+06	0.0	0.0	1.0	1.03825	0.886485	0.723632	1.0258	1.12258	0.899553	0.859168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	6.53603	0.0	92	208	5	3	0	4	3	126	4.34814e+06	3.46591e+06	3.00574e+06	2.91041e+06	3.42481e+06	3.25109e+06	3.24436e+06	2.3253e+06	0.0	0.0	1.0	0.797101	0.691271	0.671194	0.787649	0.747696	0.74615	0.534781	0.0	0.0	0.0	0.216156	0.286202	0.253258	0.181363	0.490707	0.42384	0.184157	0.0	0.0
7	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	6.24996	0.0	68	102	3	2	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.16194	0.0	136	290	14	4	7	7	4	126	7.99009e+06	6.28183e+06	5.24986e+06	5.16984e+06	6.39837e+06	5.92405e+06	5.83686e+06	5.87079e+06	120774.0	0.0	1.0	0.788995	0.654369	0.647032	0.800176	0.741073	0.731204	0.737845	0.0137059	0.0	0.0	0.248318	0.160213	0.195481	0.306376	0.132553	0.319257	0.479815	0.0823256	0.0
9	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	6.38805	0.0	60	185	4	4	1	3	3	126	3.29865e+06	3.60206e+06	2.78382e+06	2.27028e+06	3.99009e+06	3.30936e+06	3.20654e+06	3.21514e+06	0.0	0.0	1.0	1.09198	0.843928	0.688245	1.20961	1.00325	0.972076	0.974683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28731.7	5.84137	0.0054757	42	42	1	1	0	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
