protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.25946	0.0	64	223	7	4	3	4	4	126	1.83811e+06	2.25858e+06	4.05915e+06	1.17311e+07	1.88056e+06	2.91743e+06	4.90835e+06	2.19411e+07	0.0	0.0	1.0	1.22875	2.20833	6.38213	1.02309	1.58719	2.67033	11.9368	0.0	0.0	0.0	1.11052	3.04878	12.3949	0.110371	1.26274	4.0814	26.6927	0.0	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	7.18756	0.00449236	31	31	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.28742	0.0	60	180	5	4	2	3	3	126	906442.0	1.55718e+06	2.87775e+06	8.76773e+06	1.16845e+06	1.39622e+06	2.99652e+06	8.70658e+06	0.0	0.0	1.0	1.71791	3.17478	9.67268	1.28905	1.54032	3.3058	9.60522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.72006	0.0	46	87	2	2	0	2	2	126	2.52167e+06	4.04072e+06	5.04901e+06	7.30599e+06	3.58141e+06	4.99765e+06	5.91617e+06	1.18587e+07	298353.0	60274.9	1.0	1.60239	2.00224	2.89728	1.42025	1.98188	2.34613	4.70273	0.118315	0.0239028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	5.95726	0.00364299	32	32	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.47973	0.0	93	203	5	3	1	4	3	126	1.29014e+06	2.30299e+06	4.14547e+06	1.02906e+07	1.47273e+06	2.99926e+06	4.05895e+06	8.54475e+06	193172.0	26832.9	1.0	1.78507	3.2132	7.97633	1.14153	2.32475	3.14614	6.62312	0.14973	0.0207984	0.0	1.21005	3.29391	8.72637	0.217483	1.24805	2.92984	8.24783	0.412164	0.0572523
7	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.50995	0.0	95	183	4	2	0	4	2	126	184967.0	1.21229e+06	2.40087e+06	7.66377e+06	190627.0	1.49043e+06	3.17663e+06	1.40765e+07	255565.0	331746.0	1.0	6.55408	12.98	41.4333	1.0306	8.05781	18.4629	76.1028	1.38168	1.79354	0.0	0.0	20.1883	59.2939	0.0	13.3044	25.2357	105.791	0.0	0.0
8	P51996	GTP-binding protein YPT32/YPT11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT32 PE=1 SV=3	YPT32	28788.3	6.06755	0.0	114	290	6	1	5	1	1	126	388195.0	1.2204e+06	2.20773e+06	6.29911e+06	361776.0	1.03319e+06	2.2137e+06	6.40594e+06	0.0	0.0	1.0	3.14379	5.68718	16.2267	0.931946	2.66154	5.70256	16.5019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.25539	0.0	52	52	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	###REV###Q08225	Reverse sequence, was Probable dipeptidyl peptidase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YOL057W PE=1 SV=1	###YOL057W###	94217.0	6.7859	0.00444444	30	30	1	1	0	1	1	126	0.0	158692.0	421541.0	1.09387e+06	222528.0	201384.0	234166.0	538241.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q08746	Regulator of ribosome biosynthesis OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RRS1 PE=1 SV=1	RRS1	29463.0	5.59154	0.00444444	30	30	1	1	0	1	1	126	245729.0	375780.0	552790.0	1.18999e+06	184119.0	366200.0	709204.0	1.24928e+06	0.0	0.0	1.0	1.52925	2.24959	4.84269	0.749277	1.49026	2.88613	5.08397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	P46784|Q08745	40S ribosomal protein S10-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10B PE=1 SV=1|40S ribosomal protein S10-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10A PE=1 SV=1	RPS10B|RPS10A	14925.2|14926.2	7.17608	0.0	55	98	6	2	2	3	1	126	1.03734e+06	2.7014e+06	5.5085e+06	1.52195e+07	1.38822e+06	6.6444e+06	6.91656e+06	1.47184e+07	0.0	0.0	1.0	2.60416	5.31023	14.6717	1.33826	6.40524	6.66759	14.1886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35749.5	6.2371	0.0	74	105	2	2	1	1	1	126	223691.0	499222.0	806958.0	2.01875e+06	322479.0	384316.0	918188.0	5.00904e+06	0.0	4893.26	1.0	2.23175	3.60747	9.02474	1.44162	1.71807	4.10472	22.3927	0.0	0.0218751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	15077.4	5.84606	0.0	56	92	2	2	0	2	2	126	182140.0	0.0	487514.0	1.27612e+06	297944.0	165392.0	569189.0	1.71309e+06	0.0	92810.5	1.0	0.0	2.67658	7.00627	1.63579	0.908046	3.12501	9.40532	0.0	0.509555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	Q04432	Glutathione-independent glyoxalase HSP31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HSP31 PE=1 SV=1	HSP31	31206.2	6.0313	0.000982318	37	37	2	1	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	P04385	Galactokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAL1 PE=1 SV=4	GAL1	67878.4	7.89732	0.0	116	912	40	16	12	20	13	126	6.64181e+06	1.22026e+07	2.49519e+07	8.22792e+07	8.38942e+06	1.23822e+07	3.05565e+07	1.35904e+08	1.36495e+06	976239.0	1.0	1.81274	3.6501	11.9306	1.25832	1.82924	4.43763	19.5134	0.205177	0.144365	0.0	1.45769	4.39922	16.9523	0.712625	1.02546	5.93662	28.8007	0.216202	0.162216
