protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.23494	0.000572082	36	36	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.05304	0.0	66	220	6	4	3	3	3	126	1.41947e+06	2.34976e+06	5.1626e+06	1.63804e+07	2.35334e+06	1.99159e+06	3.79978e+06	1.07298e+07	75182.3	0.0	1.0	1.65537	3.63698	11.5398	1.65789	1.40305	2.6769	7.55901	0.0529649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.57547	0.0	43	80	2	2	0	2	2	126	1.6653e+06	3.5277e+06	9.49303e+06	2.12928e+07	2.69e+06	2.96718e+06	6.38234e+06	1.40702e+07	0.0	55973.1	1.0	2.11835	5.70048	12.7862	1.61532	1.78177	3.83254	8.44903	0.0	0.0336113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.04918	0.00706001	27	27	1	1	0	1	1	126	1.15362e+06	4.54839e+06	5.76123e+06	9.77025e+06	1.36727e+06	3.03131e+06	3.10482e+06	3.19727e+06	47959.8	106710.0	1.0	3.94271	4.99404	8.4692	1.1852	2.62765	2.69137	2.77151	0.0415733	0.0925002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.47916	0.0	66	201	5	4	2	3	3	126	3.23172e+06	7.52413e+06	1.41716e+07	3.49004e+07	5.22656e+06	6.68359e+06	1.40509e+07	3.83416e+07	367228.0	201962.0	1.0	2.32822	4.38516	10.7993	1.61727	2.06812	4.34781	11.8642	0.113632	0.0624938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.52766	0.0	91	188	4	3	1	2	2	126	1.17902e+06	2.08038e+06	5.07067e+06	1.29838e+07	1.20773e+06	1.86232e+06	3.03106e+06	5.74551e+06	0.0	71470.4	1.0	1.76451	4.30076	11.0124	1.02435	1.57956	2.57084	4.87314	0.0	0.0606187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.33766	0.0	52	153	5	4	1	4	3	126	3.95436e+06	1.59397e+07	2.3286e+07	3.41749e+07	6.12643e+06	1.6175e+07	2.14139e+07	2.45743e+07	661821.0	151755.0	1.0	4.03091	5.88869	8.64233	1.54928	4.09042	5.41527	6.21448	0.167365	0.0383767	0.0	1.944	3.26037	2.77076	0.587755	1.94721	3.21812	2.56743	0.236927	0.125123
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.24244	0.0	43	76	2	2	0	2	2	126	2.7065e+06	5.16213e+06	7.18865e+06	1.68142e+07	3.64154e+06	5.26411e+06	7.79945e+06	1.62463e+07	269040.0	41463.4	1.0	1.90731	2.65607	6.21254	1.34548	1.94499	2.88175	6.00268	0.0994052	0.01532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.5641	0.0	105	319	8	6	5	3	3	126	2.28003e+06	8.00779e+06	1.21522e+07	2.43341e+07	2.95368e+06	6.44324e+06	1.02728e+07	2.81848e+07	285786.0	702847.0	1.0	3.51215	5.32985	10.6727	1.29546	2.82595	4.50556	12.3616	0.125344	0.308263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.84412	0.0	98	315	12	5	3	9	5	126	2.85175e+06	7.67471e+06	1.62252e+07	3.99579e+07	5.08236e+06	7.35905e+06	1.25441e+07	2.9469e+07	125498.0	346735.0	1.0	2.67551	5.64699	13.8851	1.78254	2.59181	4.36286	10.3491	0.0415166	0.11699	0.0	2.67133	6.57608	20.2962	0.428996	1.60924	4.26468	13.3132	0.163227	0.312407
