protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.98629	0.0	91	452	17	7	6	10	6	126	1.25538e+07	1.30317e+07	9.84624e+06	9.19412e+06	1.22775e+07	9.36624e+06	9.39357e+06	8.74445e+06	123481.0	0.0	1.0	1.039	0.787701	0.73055	0.977327	0.746522	0.748499	0.692348	0.00919826	0.0	0.0	0.267838	0.196842	0.189654	0.250694	0.146963	0.142112	0.225046	0.0381101	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	6.73063	0.00387382	41	111	6	3	3	1	1	126	1.25615e+06	1.16035e+06	770575.0	902498.0	1.29627e+06	1.031e+06	1.03303e+06	682173.0	0.0	0.0	1.0	0.923737	0.613441	0.718462	1.03194	0.820761	0.822374	0.543065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.55757	0.0	76	225	7	4	2	2	2	126	3.89696e+06	2.91285e+06	2.54116e+06	2.55548e+06	3.58478e+06	2.22697e+06	2.58147e+06	1.68589e+06	125407.0	0.0	1.0	0.747467	0.652087	0.655762	0.919891	0.571463	0.662432	0.432618	0.0321807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.23524	0.0	54	54	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.48542	0.00115741	44	328	11	7	6	5	5	126	7.27988e+06	7.61592e+06	5.53781e+06	5.56645e+06	6.86343e+06	5.39444e+06	5.57338e+06	3.95621e+06	161998.0	0.0	1.0	1.04616	0.7607	0.764635	0.942794	0.741006	0.765586	0.535213	0.0213973	0.0	0.0	0.231292	0.158738	0.218955	0.0888077	0.216971	0.371019	0.268259	0.0708016	0.0
6	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	6.32836	0.0	95	283	7	4	4	3	2	126	1.56302e+06	1.10052e+06	1.26428e+06	1.3047e+06	1.74726e+06	1.18438e+06	1.16899e+06	992500.0	0.0	0.0	1.0	0.704095	0.808867	0.834727	1.11787	0.75775	0.747902	0.634987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	6.71254	0.0	64	160	3	3	0	2	2	126	2.50945e+06	2.99596e+06	2.35842e+06	2.06743e+06	2.50117e+06	3.47491e+06	1.96132e+06	1.92389e+06	170853.0	0.0	1.0	1.19387	0.939815	0.823856	0.996698	1.38473	0.781573	0.766656	0.0680836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.66146	0.0	131	360	16	5	6	10	5	126	1.12108e+07	1.17498e+07	9.19799e+06	9.02663e+06	1.12065e+07	8.31377e+06	8.99665e+06	9.07214e+06	242602.0	56779.9	1.0	1.04748	0.820102	0.80712	1.00055	0.742901	0.798499	0.80908	0.021015	0.00473044	0.0	0.18496	0.215555	0.126195	0.282447	0.261143	0.235911	0.29251	0.0805192	0.0245517
9	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	5.95532	0.0	56	110	2	2	0	2	2	126	471512.0	601962.0	409547.0	566515.0	627403.0	447261.0	481910.0	312488.0	0.0	0.0	1.0	1.27666	0.868583	1.20148	1.33062	0.948568	1.02205	0.662735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P51996	GTP-binding protein YPT32/YPT11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT32 PE=1 SV=3	YPT32	28571.9	6.39304	0.0	109	317	9	5	5	2	2	126	2.07902e+06	1.37729e+06	1.47146e+06	1.89742e+06	1.64038e+06	1.03315e+06	1.65321e+06	1.04145e+06	0.0	0.0	1.0	0.662472	0.707764	0.912653	0.789014	0.496943	0.795188	0.500935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
