protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.56675	0.00174368	41	137	5	3	2	3	3	126	1.42384e+07	1.87137e+07	2.40936e+07	9.74544e+07	1.59169e+07	1.51135e+07	1.99049e+07	5.05447e+07	1.12705e+06	278916.0	1.0	1.31432	1.69216	6.84449	1.11789	1.06146	1.39798	3.5499	0.0791555	0.019589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	7.20727	0.000907441	43	156	4	4	0	4	4	126	8.54357e+06	2.46093e+07	7.12964e+07	1.69396e+08	9.46116e+06	1.89072e+07	4.51658e+07	7.01086e+07	615217.0	6188.28	1.0	2.88044	8.34503	19.8273	1.1074	2.21303	5.28652	8.206	0.0720094	0.00072432	0.0	2.00014	5.59645	9.56286	0.335751	1.52172	3.82852	4.22398	0.0826659	0.0028674
3	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.43105	0.00566171	31	31	3	1	2	1	1	126	6.17433e+06	9.43598e+06	1.28319e+07	2.28712e+07	6.11244e+06	7.42606e+06	7.1669e+06	6.20578e+06	108629.0	29357.8	1.0	1.52826	2.07827	3.70424	0.989976	1.20273	1.16076	1.00509	0.0175936	0.00475482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	7.01066	0.0	49	159	7	4	2	4	4	126	1.70695e+07	2.95338e+07	4.42935e+07	8.71872e+07	1.57922e+07	2.16762e+07	4.21262e+07	6.63063e+07	163045.0	15427.9	1.0	1.73021	2.5949	5.29361	0.925172	1.26988	2.46793	3.8845	0.00955184	0.00090383	0.0	1.96935	4.11957	10.2366	0.215258	1.4739	4.48488	8.05869	0.033281	0.00395656
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.65548	0.0	72	229	7	4	2	5	4	126	1.10898e+07	2.542e+07	4.98594e+07	1.10396e+08	1.35097e+07	2.09686e+07	2.57805e+07	3.0054e+07	1.19476e+06	912202.0	1.0	2.27918	4.49301	9.93958	1.21539	1.86286	2.31031	2.69322	0.107375	0.082256	0.0	1.55715	3.82042	10.3658	0.23977	1.14446	1.83069	2.34765	0.235534	0.0663571
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.44072	0.0104094	30	30	1	1	0	1	1	126	2.83562e+06	4.45121e+06	9.64891e+06	1.60779e+07	3.00774e+06	4.23901e+06	6.09111e+06	6.39754e+06	79455.7	23184.5	1.0	1.56975	3.40275	5.66998	1.0607	1.49491	2.14807	2.25613	0.0280206	0.00817617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.63435	0.0130137	29	29	1	1	0	1	1	126	1.38996e+06	8.2942e+06	1.42459e+07	3.38482e+07	1.12831e+06	6.99978e+06	1.44888e+07	2.4226e+07	0.0	0.0	1.0	5.96723	10.2492	24.352	0.811756	5.03596	10.4239	17.4293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.38901	0.0	65	199	6	4	1	5	4	126	1.80864e+07	2.96471e+07	4.59128e+07	7.86679e+07	1.8552e+07	2.2748e+07	3.71309e+07	6.0783e+07	650629.0	302064.0	1.0	1.64311	2.53852	4.37603	1.02574	1.26524	2.05297	3.36684	0.0359733	0.0167011	0.0	1.89079	3.91464	8.13618	0.367082	1.20009	3.55273	6.31875	0.218044	0.169847
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	7.20792	0.0	51	91	2	2	0	2	2	126	3.24819e+06	7.06401e+06	2.10883e+07	5.82086e+07	4.08474e+06	4.47001e+06	1.21786e+07	2.6098e+07	241159.0	0.0	1.0	2.17475	6.49232	17.9203	1.25754	1.37615	3.74934	8.03461	0.0742441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.12059	0.0	55	137	9	3	3	6	2	126	1.04772e+07	3.87845e+07	8.97698e+07	2.27403e+08	1.16945e+07	3.14646e+07	6.71188e+07	1.02308e+08	993735.0	1.19005e+06	1.0	3.70181	8.56814	21.7046	1.11619	2.97703	6.4062	9.53799	0.0922556	0.109392	0.0	9.29958	24.448	66.7432	4.30579	7.69022	16.912	25.9843	0.378292	0.177131
