protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P10659	S-adenosylmethionine synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SAM1 PE=1 SV=2	SAM1	48631.1	6.09465	0.0	87	329	9	2	6	2	2	126	0.0	209076.0	318993.0	1.11696e+06	143920.0	57094.4	445341.0	1.17115e+07	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.45812	0.00260417	41	41	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.26833	0.00562852	28	28	1	1	0	1	1	126	231399.0	718944.0	918419.0	3.49692e+06	161243.0	766355.0	1.2012e+06	3.3797e+06	0.0	0.0	1.0	3.10695	3.96899	15.1121	0.69682	3.31183	5.19103	14.6055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	Q3E7A4	COX assembly mitochondrial protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CMC2 PE=1 SV=1	CMC2	17268.8	6.58773	0.00575816	29	29	2	1	1	1	1	126	0.0	734646.0	1.93372e+06	4.11917e+06	237424.0	824047.0	3.11362e+06	1.40953e+07	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	Q3E7A7	Uncharacterized protein YKL018C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YKL018C-A PE=1 SV=1	YKL018C	13166.0	6.43639	0.00562852	28	28	1	1	0	1	1	126	142178.0	630074.0	1.35776e+06	2.97052e+06	162004.0	638886.0	1.61392e+06	3.71826e+06	0.0	0.0	1.0	4.43158	9.54975	20.8929	1.13944	4.49356	11.3514	26.1521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P00942	Triosephosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TPI1 PE=1 SV=2	TPI1	31953.8	5.92196	0.0	128	231	5	3	4	1	1	126	91097.4	144428.0	394183.0	868379.0	142971.0	229159.0	218740.0	2.43479e+06	0.0	0.0	1.0	1.58542	4.32705	9.53242	1.56943	2.51554	2.40117	26.7273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35749.5	5.79837	0.0	61	61	1	1	0	1	1	126	0.0	146050.0	290613.0	609787.0	141918.0	73841.9	285188.0	1.17895e+06	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P01123	GTP-binding protein YPT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT1 PE=1 SV=2	YPT1	27766.9	6.59504	0.0	61	281	9	7	2	6	6	126	890701.0	2.61654e+06	4.13877e+06	1.23726e+07	914743.0	2.13519e+06	4.78274e+06	1.76208e+07	275798.0	29276.2	1.0	2.93762	4.70639	13.8602	1.02711	2.3972	5.36964	19.6371	0.309641	0.0304194	0.0	4.48245	6.65943	28.726	0.315152	3.82169	8.71651	38.3509	0.792065	0.135845
9	P15992	Heat shock protein 26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HSP26 PE=1 SV=3	HSP26	28688.7	5.79369	0.0	87	128	4	2	2	2	2	126	182044.0	409898.0	566335.0	1.75274e+06	288824.0	335797.0	272245.0	711836.0	0.0	0.0	1.0	2.25165	3.11098	9.6281	1.58656	1.8446	1.49549	3.91025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P00830	ATP synthase subunit beta, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP2 PE=1 SV=2	ATP2	61945.3	6.43222	0.0	70	135	3	2	2	1	1	126	0.0	0.0	0.0	284180.0	81731.5	132308.0	262002.0	1.84729e+06	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
