protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.03721	0.00401002	30	30	1	1	0	1	1	126	644921.0	991251.0	1.59997e+06	4.63881e+06	1.02306e+06	1.13731e+06	1.34929e+06	1.91244e+06	245924.0	91670.7	1.0	1.53701	2.48088	7.19284	1.58634	1.7635	2.09219	2.96539	0.381325	0.142143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.49209	0.0	61	139	4	2	2	2	2	126	6.48824e+06	1.00717e+07	1.68666e+07	4.99747e+07	8.85905e+06	1.33137e+07	1.41256e+07	2.90792e+07	780752.0	399123.0	1.0	1.55231	2.59957	7.70236	1.3654	2.05198	2.17711	4.48183	0.120333	0.0615148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	7.4538	0.0	43	142	4	4	0	4	4	126	9.7109e+06	3.13466e+07	9.69817e+07	2.26348e+08	1.20376e+07	2.85873e+07	6.37517e+07	9.7483e+07	299868.0	163986.0	1.0	3.22798	9.9869	23.3087	1.2396	2.94384	6.56497	10.0385	0.0308796	0.0168868	0.0	3.59422	13.0066	32.6147	0.330276	2.75991	8.41815	13.7032	0.0752406	0.0411461
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	7.09494	0.00542406	29	56	5	2	4	1	1	126	9.54664e+06	8.78953e+06	9.91072e+06	1.29708e+07	9.09053e+06	8.55377e+06	9.41916e+06	6.98702e+06	175567.0	106672.0	1.0	0.920693	1.03814	1.35867	0.952222	0.895998	0.986647	0.731883	0.0183905	0.0111738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.85157	0.0	96	148	3	2	1	2	2	126	4.6953e+06	1.2859e+07	2.53328e+07	6.8299e+07	6.01893e+06	1.13332e+07	1.40022e+07	1.64154e+07	0.0	0.0	1.0	2.73869	5.39536	14.5462	1.28191	2.41373	2.98218	3.49613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.59435	0.0	53	123	4	3	0	4	3	126	1.2098e+07	4.5815e+07	7.09245e+07	9.19645e+07	1.49247e+07	4.01012e+07	4.90284e+07	3.59256e+07	898201.0	99975.4	1.0	3.78699	5.8625	7.60164	1.23365	3.3147	4.05261	2.96956	0.0742438	0.0082638	0.0	1.74986	3.744	9.28819	0.341126	1.47468	1.93223	1.64987	0.223603	0.0204661
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.70003	0.0	61	179	5	4	2	3	3	126	1.13549e+07	3.99923e+07	6.34335e+07	1.20814e+08	1.49611e+07	3.59375e+07	5.72552e+07	9.65803e+07	119807.0	146706.0	1.0	3.52202	5.58643	10.6398	1.31759	3.16493	5.04232	8.50559	0.0105511	0.01292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.29929	0.0	59	178	9	4	2	7	4	126	3.27869e+07	6.72803e+07	1.3425e+08	2.60309e+08	3.40094e+07	6.16535e+07	1.20801e+08	1.81708e+08	566135.0	312026.0	1.0	2.08783	4.12069	8.02204	1.03916	1.89378	3.73323	5.60064	0.0176514	0.00939244	0.0	3.4185	9.48029	18.9362	0.270094	2.66681	8.32121	13.2526	0.108814	0.0457924
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.92396	0.0	44	82	3	2	2	1	1	126	3.79706e+06	5.50683e+06	1.48518e+07	4.08039e+07	4.91868e+06	5.08359e+06	1.13023e+07	2.16983e+07	484151.0	0.0	1.0	1.45029	3.91139	10.7462	1.29539	1.33882	2.9766	5.71449	0.127507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.27327	0.0	93	121	3	2	0	3	2	126	1.05427e+07	2.63295e+07	5.26324e+07	1.50278e+08	1.3459e+07	2.50345e+07	4.61819e+07	6.4566e+07	878310.0	183826.0	1.0	2.4974	4.99228	14.2541	1.27661	2.37457	4.38045	6.12421	0.0833094	0.0174362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
