protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.39945	0.0109539	25	25	1	1	0	1	1	126	4.57639e+06	7.49973e+06	1.54922e+07	3.04955e+07	5.55649e+06	8.08134e+06	1.14146e+07	1.93228e+07	0.0	0.0	1.0	1.63879	3.38525	6.66366	1.21416	1.76588	2.49423	4.22227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	5.95118	0.0	54	81	2	2	0	2	2	126	7.40937e+06	8.50538e+06	1.22943e+07	2.79274e+07	9.91869e+06	1.05321e+07	1.04286e+07	1.66099e+07	498308.0	227924.0	1.0	1.14792	1.65929	3.76919	1.33867	1.42145	1.40749	2.24174	0.0672537	0.0307616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	7.48377	0.000539957	34	117	7	4	3	4	4	126	9.33929e+06	2.83047e+07	8.45591e+07	1.99139e+08	1.09422e+07	2.39392e+07	5.58132e+07	8.86135e+07	218724.0	0.0	1.0	3.03071	9.05412	21.3227	1.17163	2.56328	5.97617	9.48825	0.0234198	0.0	0.0	1.12803	5.35776	12.236	0.234903	0.80039	3.77118	6.61029	0.0568717	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.89092	0.00809909	28	28	2	1	1	1	1	126	3.56998e+06	5.16795e+06	9.26762e+06	2.1204e+07	4.64032e+06	4.76309e+06	7.29673e+06	9.62699e+06	0.0	0.0	1.0	1.44761	2.59599	5.93954	1.29982	1.33421	2.04392	2.69665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.83326	0.0	41	97	6	3	4	2	2	126	6.8075e+06	1.69961e+07	3.38389e+07	7.97376e+07	9.31514e+06	1.77788e+07	3.61481e+07	6.16926e+07	498083.0	0.0	1.0	2.49667	4.97083	11.7132	1.36836	2.61164	5.31004	9.06243	0.0731668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	7.33975	0.0	73	215	6	5	0	6	5	126	1.26807e+07	1.78636e+07	3.85304e+07	1.17988e+08	1.67506e+07	1.99373e+07	2.25958e+07	3.48822e+07	917644.0	640329.0	1.0	1.40928	3.06839	9.24637	1.32095	1.56748	1.79019	2.73853	0.0723655	0.0463482	0.0	0.69147	2.40366	11.2716	0.260093	0.594614	1.03526	2.39176	0.148388	0.231967
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.7056	0.0	45	74	2	2	0	2	2	126	4.24633e+06	1.49148e+07	2.18174e+07	2.80788e+07	5.74511e+06	1.74355e+07	1.63015e+07	1.2351e+07	501420.0	226465.0	1.0	3.5124	5.13793	6.61249	1.35296	4.10601	3.83896	2.90863	0.118083	0.0533318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.60184	0.0	59	59	1	1	0	1	1	126	1.1048e+06	4.24835e+06	6.90374e+06	1.24542e+07	1.33227e+06	4.01799e+06	6.88149e+06	1.19911e+07	207905.0	0.0	1.0	3.84534	6.24884	11.2727	1.20589	3.63684	6.2287	10.8536	0.188183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.532	0.0	73	194	10	4	3	7	4	126	1.07693e+07	2.95726e+07	6.67669e+07	1.33418e+08	1.55516e+07	2.88955e+07	5.6432e+07	1.08851e+08	1.92804e+06	189893.0	1.0	2.72604	6.09466	12.0926	1.44923	2.62671	5.17924	9.88343	0.176126	0.0167903	0.0	2.51391	6.84705	13.1413	0.511464	2.34861	6.17599	12.0685	0.198792	0.0582326
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	7.33944	0.000553403	35	35	1	1	0	1	1	126	1.87789e+06	3.14775e+06	1.14453e+07	2.82716e+07	1.81865e+06	2.94952e+06	8.22907e+06	1.80556e+07	0.0	0.0	1.0	1.67622	6.0948	15.055	0.968453	1.57066	4.38209	9.61486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
