protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	6.89328	0.0	59	358	11	8	3	8	7	126	2.96522e+07	2.9258e+07	2.91084e+07	2.40127e+07	3.0257e+07	2.56949e+07	2.28658e+07	2.54612e+07	344362.0	99672.5	1.0	0.985167	0.98135	0.812262	1.01693	0.865498	0.772452	0.85911	0.0110769	0.003196	0.0	0.0860585	0.104867	0.275024	0.303024	0.278894	0.315068	0.120402	0.0429184	0.00892208
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.12846	0.0	84	600	22	10	12	10	9	126	4.12482e+07	3.41875e+07	3.2317e+07	3.53824e+07	3.57323e+07	3.36707e+07	2.87345e+07	3.41527e+07	589747.0	368267.0	1.0	0.829265	0.78166	0.852394	0.868528	0.816559	0.697082	0.824533	0.0141426	0.008712	0.0	0.116151	0.238562	0.515519	0.176663	0.0948893	0.140585	0.328586	0.0265579	0.0166042
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.3945	0.00281867	38	109	4	3	0	3	3	126	1.90929e+07	1.85223e+07	1.89212e+07	1.45513e+07	2.01461e+07	1.72146e+07	1.70117e+07	1.5923e+07	174706.0	0.0	1.0	0.970115	0.991008	0.76213	1.05516	0.901626	0.890998	0.833976	0.0091503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	6.68435	0.0	59	176	6	4	3	3	3	126	3.04888e+07	2.58936e+07	2.25927e+07	1.32443e+07	3.68347e+07	2.4424e+07	1.736e+07	1.53907e+07	247589.0	177379.0	1.0	0.849282	0.741018	0.4344	1.20814	0.801081	0.56939	0.504798	0.00812065	0.00581784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.59562	0.0	93	907	33	19	17	16	12	126	8.60174e+07	7.87923e+07	7.6851e+07	6.38255e+07	9.40825e+07	8.05852e+07	7.66661e+07	8.02515e+07	809062.0	553301.0	1.0	0.915368	0.893628	0.74311	1.0928	0.937601	0.891443	0.932518	0.00922698	0.0063072	0.0	0.0862759	0.124489	0.169222	0.180083	0.171294	0.125603	0.120645	0.0149133	0.0113814
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.68611	0.0	85	308	10	5	1	6	5	126	2.14555e+07	2.02914e+07	1.95403e+07	1.77136e+07	2.21123e+07	1.85935e+07	1.70815e+07	1.69179e+07	455915.0	520935.0	1.0	0.942697	0.91254	0.823536	1.03027	0.866594	0.796349	0.788512	0.0212493	0.0242798	0.0	0.102749	0.148347	0.276971	0.103707	0.134186	0.0929623	0.106011	0.0475344	0.0476573
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.37344	0.000364963	50	164	5	4	1	4	3	126	1.53467e+07	1.47472e+07	1.37808e+07	1.2845e+07	2.03309e+07	1.7927e+07	1.56848e+07	1.63742e+07	362684.0	275680.0	1.0	0.960935	0.897967	0.836989	1.32477	1.16813	1.02203	1.06695	0.0236327	0.0179634	0.0	0.232404	0.367938	0.50168	0.316332	0.317767	0.178969	0.544893	0.0517141	0.083809
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.1057	0.0	59	344	20	8	14	5	5	126	2.98813e+07	2.98441e+07	2.81577e+07	2.30119e+07	3.62767e+07	3.27224e+07	2.86692e+07	2.75711e+07	266895.0	52321.2	1.0	0.995444	0.942559	0.770111	1.21403	1.09723	0.961507	0.922198	0.00893182	0.00167394	0.0	0.13196	0.0839153	0.137861	0.187204	0.153161	0.117829	0.055006	0.022096	0.00417061
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	8.00815	0.0	75	415	10	8	2	8	7	126	3.60784e+07	2.99169e+07	3.31319e+07	2.93496e+07	3.14354e+07	2.49977e+07	2.48168e+07	3.03183e+07	362550.0	373800.0	1.0	0.827872	0.916295	0.807959	0.872225	0.694579	0.68887	0.843435	0.00995245	0.0100059	0.0	0.106807	0.166271	0.349382	0.166987	0.150085	0.155173	0.157871	0.0176843	0.0214267
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.39825	0.0	78	166	5	3	0	3	3	126	2.43897e+07	1.98782e+07	1.99007e+07	1.61851e+07	1.87511e+07	1.67072e+07	1.41743e+07	1.68294e+07	0.0	8388.93	1.0	0.815026	0.815948	0.663604	0.768811	0.685009	0.581161	0.690023	0.0	0.000343954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.40617	0.0	104	374	23	6	11	11	5	126	3.80739e+07	2.92396e+07	2.91345e+07	3.06666e+07	3.06458e+07	2.5742e+07	2.81328e+07	3.01816e+07	476554.0	271343.0	1.0	0.768697	0.766442	0.794435	0.805633	0.675601	0.741668	0.793682	0.0116757	0.00675621	0.0	0.162791	0.168347	0.375687	0.195888	0.196218	0.171851	0.23144	0.0297254	0.0172651
12	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	6.36842	0.00067659	45	83	2	2	0	2	2	126	6.45549e+06	6.43923e+06	6.50071e+06	6.20727e+06	5.38296e+06	5.33281e+06	4.62943e+06	5.84373e+06	0.0	23770.3	1.0	0.997482	1.00701	0.961548	0.833857	0.826089	0.717131	0.905234	0.0	0.00368218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P51996	GTP-binding protein YPT32/YPT11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT32 PE=1 SV=3	YPT32	28571.9	6.78623	0.0	126	483	17	3	12	4	3	126	1.98045e+07	1.68767e+07	1.7647e+07	2.04127e+07	1.63506e+07	1.50351e+07	1.49398e+07	1.67197e+07	126868.0	106275.0	1.0	0.852165	0.891059	1.03071	0.825602	0.759176	0.754364	0.844239	0.00640599	0.0053662	0.0	0.22258	0.603691	1.1251	0.322921	0.319143	0.346296	0.56085	0.0167193	0.0140055
14	Q00246	GTP-binding protein RHO4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO4 PE=1 SV=2	RHO4	36632.4	6.74648	0.0	58	58	2	1	0	2	1	126	1.02529e+07	9.61133e+06	1.09294e+07	9.6827e+06	1.25443e+07	1.00175e+07	1.00022e+07	1.05579e+07	363062.0	470446.0	1.0	0.937428	1.06598	0.944389	1.22349	0.977044	0.975554	1.02975	0.0354107	0.0458843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28731.7	7.17974	0.0	57	165	5	3	2	2	2	126	9.90103e+06	1.04439e+07	1.01326e+07	8.64302e+06	1.08849e+07	1.05461e+07	8.93809e+06	9.60957e+06	140509.0	191441.0	1.0	1.05483	1.02339	0.872941	1.09937	1.06515	0.902743	0.970562	0.0141914	0.0193355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	P40422	DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPC10 PE=1 SV=1	RPC10	9084.9	7.49212	0.00161031	41	69	2	2	1	1	1	126	1.23377e+07	1.14948e+07	1.16222e+07	9.45586e+06	1.18963e+07	1.0579e+07	1.15896e+07	1.25345e+07	484787.0	564737.0	1.0	0.931677	0.942007	0.766418	0.964219	0.857453	0.939358	1.01595	0.0392931	0.0457732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
