protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.07571	0.0	49	190	5	4	3	2	2	126	1.01831e+06	3.92929e+06	7.77909e+06	2.88571e+07	1.63369e+06	3.34142e+06	5.84641e+06	3.01334e+07	112383.0	325245.0	1.0	3.85862	7.63918	28.338	1.60431	3.28133	5.74126	29.5914	0.110362	0.319395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.21939	0.0	36	36	1	1	0	1	1	126	1.02026e+06	2.73977e+06	7.12942e+06	1.41196e+07	1.72678e+06	2.08691e+06	5.12038e+06	1.09398e+07	0.0	151193.0	1.0	2.68537	6.98788	13.8393	1.69249	2.04548	5.01872	10.7227	0.0	0.148191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.7469	0.0	35	35	1	1	0	1	1	126	634797.0	2.077e+06	3.60233e+06	3.36571e+06	685499.0	2.06683e+06	2.74873e+06	3.0624e+06	90035.0	86624.2	1.0	3.2719	5.67478	5.30203	1.07987	3.25589	4.33009	4.82422	0.141833	0.13646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.52613	0.0	48	48	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	5.76313	0.0	56	56	1	1	0	1	1	126	1.0449e+06	1.81111e+06	2.384e+06	3.70549e+06	1.51955e+06	1.43355e+06	1.90154e+06	3.59228e+06	138652.0	0.0	1.0	1.73328	2.28156	3.54626	1.45426	1.37195	1.81983	3.43791	0.132694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	5.85069	0.0	81	150	2	2	0	2	2	126	343479.0	868294.0	1.55356e+06	2.57092e+06	503802.0	575562.0	1.24587e+06	3.04002e+06	0.0	0.0	1.0	2.52794	4.52302	7.48493	1.46676	1.67568	3.6272	8.85068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P38374	Protein YSY6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YSY6 PE=1 SV=1	YSY6	9761.99	6.15404	0.0	37	37	1	1	0	1	1	126	2.50578e+06	3.73625e+06	6.1497e+06	9.58159e+06	2.63701e+06	3.09813e+06	4.82831e+06	1.06603e+07	0.0	206281.0	1.0	1.49105	2.45421	3.8238	1.05237	1.23639	1.92687	4.25427	0.0	0.0823221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35749.5	6.51453	0.0	41	103	3	3	0	3	3	126	2.37357e+06	5.98162e+06	1.55526e+07	2.8209e+07	3.19702e+06	4.04119e+06	8.85505e+06	3.5275e+07	215025.0	290377.0	1.0	2.52009	6.55241	11.8846	1.34693	1.70258	3.73069	14.8616	0.0905912	0.122337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P00549	Pyruvate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC19 PE=1 SV=2	CDC19	63925.3	7.05506	0.0	86	720	15	12	4	7	7	126	2.34768e+06	5.53956e+06	1.31951e+07	3.29998e+07	3.23364e+06	3.49166e+06	1.13118e+07	7.37934e+07	312986.0	776780.0	1.0	2.34886	5.32136	13.5479	1.37742	1.46546	4.68864	31.1999	0.126782	0.330871	0.0	10.2236	25.7006	58.2582	5.06814	6.21244	20.6094	134.106	0.381458	0.682378
10	P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX4 PE=1 SV=1	COX4	19811.6	6.19866	0.0	74	173	4	3	1	2	2	126	454493.0	1.03473e+06	3.12526e+06	9.78595e+06	630783.0	875988.0	1.21565e+06	2.62664e+06	0.0	0.0	1.0	2.27667	6.87637	21.5316	1.38788	1.9274	2.67474	5.77928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
