protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.31621	0.0	53	251	9	5	6	3	3	126	1.01784e+06	1.1824e+06	4.05623e+06	1.87869e+07	1.52749e+06	1.33076e+06	2.18232e+06	1.07014e+07	211536.0	0.0	1.0	1.16167	3.98512	18.4576	1.50071	1.30743	2.14406	10.5137	0.207828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.44429	0.0	44	114	4	3	1	3	3	126	2.90404e+06	6.59688e+06	1.93873e+07	4.55552e+07	3.42837e+06	5.02944e+06	1.30162e+07	3.22895e+07	292805.0	0.0	1.0	2.27162	6.67596	15.6868	1.18055	1.73188	4.48212	11.1188	0.100827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.12085	0.0	63	101	2	2	0	2	2	126	1.12711e+06	1.34357e+06	2.87528e+06	6.19186e+06	1.31302e+06	1.36615e+06	1.75484e+06	3.64685e+06	0.0	149601.0	1.0	1.19204	2.55102	5.49357	1.16494	1.21208	1.55694	3.23557	0.0	0.132729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	5.73599	0.0	55	101	2	2	0	2	2	126	694715.0	3.87672e+06	5.68694e+06	5.6346e+06	1.07834e+06	3.52403e+06	4.01155e+06	5.49356e+06	0.0	0.0	1.0	5.5803	8.186	8.11066	1.5522	5.07263	5.77438	7.90765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.03793	0.00105932	37	68	2	2	1	1	1	126	756030.0	1.16761e+06	1.75419e+06	5.01123e+06	851852.0	1.04701e+06	1.87739e+06	5.5562e+06	178166.0	0.0	1.0	1.54439	2.32026	6.62835	1.12674	1.38489	2.48322	7.34918	0.235661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.73961	0.0	54	133	5	3	3	2	2	126	3.15161e+06	4.58392e+06	5.18529e+06	1.05016e+07	3.99401e+06	3.6788e+06	5.09358e+06	1.15084e+07	0.0	0.0	1.0	1.45447	1.64528	3.33212	1.26729	1.16727	1.61618	3.65159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	6.62786	0.00208333	36	36	1	1	0	1	1	126	663657.0	1.38402e+06	3.28107e+06	1.03194e+07	1.02586e+06	1.07493e+06	2.55075e+06	5.95258e+06	0.0	27716.6	1.0	2.08544	4.94393	15.5493	1.54577	1.61971	3.84348	8.96936	0.0	0.0417635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.35636	0.0	70	235	7	4	3	4	3	126	744758.0	2.19945e+06	4.0637e+06	1.37635e+07	1.27153e+06	1.70082e+06	3.20405e+06	1.23106e+07	221941.0	229341.0	1.0	2.95324	5.4564	18.4804	1.70731	2.28372	4.30213	16.5296	0.298004	0.30794	0.0	3.48344	9.10379	40.9487	1.65233	3.38313	6.20193	34.2483	1.09442	0.864306
9	P38555|P51996	GTP-binding protein YPT31/YPT8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT31 PE=1 SV=3|GTP-binding protein YPT32/YPT11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT32 PE=1 SV=3	YPT31|YPT32	28025.6|28788.3	5.54332	0.0	94	149	2	2	1	1	1	126	759840.0	1.31769e+06	1.61479e+06	2.61516e+06	1.14572e+06	931601.0	1.25599e+06	4.76909e+06	0.0	26718.3	1.0	1.73417	2.12517	3.44173	1.50784	1.22605	1.65296	6.27644	0.0	0.035163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q08422	AN1-type zinc finger protein TMC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TMC1 PE=1 SV=1	TMC1	21936.1	6.32085	0.0020555	35	35	1	1	0	1	1	126	456671.0	3.19165e+06	2.97154e+06	3.92652e+06	380935.0	3.36671e+06	1.45451e+07	2.96093e+07	0.0	0.0	1.0	6.98894	6.50695	8.59813	0.834155	7.37228	31.8503	64.8371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
