protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	Q05635	Ribonuclease H2 subunit B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RNH202 PE=1 SV=1	RNH202	46963.3	8.06915	0.00973304	28	28	1	1	0	1	1	126	1.17103e+07	1.37689e+07	1.52163e+07	1.44112e+07	9.89375e+06	6.62327e+06	8.61239e+06	7.19166e+06	99532.3	30186.0	1.0	1.17579	1.29939	1.23064	0.844874	0.565592	0.735453	0.61413	0.00849954	0.00257773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	7.50689	0.0	87	371	14	7	4	8	7	126	9.26791e+07	9.50117e+07	9.93012e+07	7.57866e+07	7.93087e+07	6.9167e+07	7.24966e+07	5.17664e+07	453968.0	434203.0	1.0	1.02676	1.07249	0.818164	0.855734	0.747001	0.782232	0.557081	0.0048224	0.00456809	0.0	0.166154	0.140596	0.273186	0.160261	0.153682	0.0990738	0.134414	0.0109551	0.00560545
3	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.27111	0.0	68	494	26	9	17	9	7	126	1.2847e+08	1.32292e+08	1.36133e+08	1.31258e+08	1.1674e+08	1.03309e+08	1.00124e+08	7.69813e+07	1.09553e+06	500748.0	1.0	1.03628	1.06815	1.02197	0.908238	0.803499	0.780728	0.600625	0.0084954	0.00387653	0.0	0.293377	0.280563	0.244353	0.304454	0.25225	0.0948468	0.272625	0.015315	0.0135269
4	Q6Q595	Vesicle-associated membrane protein-associated protein SCS22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SCS22 PE=1 SV=2	SCS22	23389.2	6.38501	0.0	65	95	2	2	0	2	2	126	4.31708e+06	4.32847e+06	4.40872e+06	3.42281e+06	3.65142e+06	3.91859e+06	3.84922e+06	2.60584e+06	183661.0	0.0	1.0	1.00264	1.02123	0.792854	0.845809	0.907695	0.891627	0.603612	0.0425429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.77075	0.0	93	793	31	16	12	19	15	126	2.44942e+08	2.72828e+08	2.76712e+08	2.59876e+08	2.42245e+08	2.16192e+08	2.11905e+08	1.73427e+08	3.2938e+06	1.56092e+06	1.0	1.10831	1.12867	1.06188	0.982752	0.878038	0.862465	0.704745	0.0133974	0.00631976	0.0	0.18044	0.106355	0.245618	0.203155	0.22623	0.15216	0.221412	0.0119223	0.0086214
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	8.11014	0.0	77	406	19	8	2	16	8	126	1.49572e+08	1.59825e+08	1.76785e+08	1.62556e+08	1.29657e+08	1.13255e+08	1.2581e+08	9.03326e+07	1.88534e+06	866134.0	1.0	1.06771	1.17997	1.0811	0.865711	0.75348	0.836929	0.5989	0.012537	0.00542833	0.0	0.134666	0.161272	0.34804	0.116944	0.115016	0.143608	0.239017	0.021386	0.0143601
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.8678	0.00130421	41	74	2	2	0	2	2	126	3.42036e+07	4.28829e+07	3.87728e+07	2.28002e+07	2.75701e+07	3.33855e+07	3.08465e+07	1.28501e+07	45467.4	32647.5	1.0	1.25375	1.13359	0.666602	0.806059	0.976082	0.901848	0.375693	0.00132932	0.000954504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.47586	0.0	68	391	26	9	17	9	8	126	1.52471e+08	1.51981e+08	1.68901e+08	1.21442e+08	1.46215e+08	1.23471e+08	1.25177e+08	9.39333e+07	911186.0	64607.8	1.0	0.996645	1.10801	0.795985	0.959039	0.811469	0.820533	0.613134	0.0060069	0.000396143	0.0	0.0858619	0.17318	0.21947	0.0718449	0.0948474	0.102589	0.160048	0.00882579	0.00110819
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	8.49148	0.0	85	357	16	6	5	11	5	126	1.99226e+08	2.01045e+08	2.08586e+08	1.74511e+08	1.67969e+08	1.40832e+08	1.43876e+08	1.1947e+08	1.54196e+06	782988.0	1.0	1.01185	1.05204	0.886229	0.846355	0.711596	0.722381	0.600682	0.00767123	0.00395029	0.0	0.296918	0.156445	0.260325	0.223343	0.30083	0.196728	0.31756	0.00716044	0.0073967
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	8.22636	0.0	59	140	4	3	1	3	2	126	3.25358e+07	3.31156e+07	3.74577e+07	3.08437e+07	2.7806e+07	2.4791e+07	2.75098e+07	1.97226e+07	781828.0	160835.0	1.0	1.01782	1.15128	0.947994	0.854629	0.76196	0.845526	0.606182	0.0240298	0.00494333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.88418	0.0	82	287	18	5	9	9	5	126	1.20198e+08	1.33039e+08	1.16934e+08	1.21491e+08	1.10865e+08	1.04659e+08	8.49871e+07	8.68369e+07	680698.0	101687.0	1.0	1.10513	0.969803	1.00612	0.923057	0.873147	0.706559	0.720298	0.00568079	0.000783727	0.0	0.264812	0.385621	0.615579	0.195597	0.21723	0.137038	0.400603	0.00787639	0.00493438
12	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	6.72898	0.0	67	151	3	3	0	3	3	126	2.2464e+07	2.2318e+07	2.56041e+07	2.01927e+07	1.55485e+07	1.38561e+07	1.57007e+07	1.125e+07	140495.0	0.0	1.0	0.993502	1.13978	0.898892	0.692151	0.616815	0.698929	0.500801	0.00625422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
