protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	6.83073	0.0	76	567	17	11	7	9	8	126	2.31681e+07	2.18005e+07	2.10088e+07	1.72132e+07	2.39594e+07	2.38825e+07	2.27747e+07	1.76269e+07	886612.0	137640.0	1.0	0.939557	0.907697	0.744576	1.03375	1.02364	0.984057	0.761918	0.0392807	0.00564535	0.0	0.161367	0.101872	0.172845	0.136421	0.285408	0.24233	0.106489	0.0621036	0.0246502
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.13791	0.0	97	586	26	9	16	10	8	126	3.53374e+07	3.12399e+07	2.94524e+07	2.53721e+07	3.0952e+07	3.00635e+07	2.97515e+07	2.92359e+07	714555.0	556345.0	1.0	0.887113	0.833481	0.717246	0.875768	0.851081	0.843943	0.820543	0.0198673	0.0148484	0.0	0.149968	0.202479	0.304396	0.0583506	0.204931	0.218564	0.516415	0.0202059	0.0412985
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.76401	0.00056802	40	149	7	4	4	3	3	126	2.31426e+07	2.21559e+07	2.04315e+07	1.37474e+07	2.37191e+07	2.28069e+07	2.19773e+07	1.67479e+07	24959.6	0.0	1.0	0.957361	0.88285	0.59403	1.02491	0.985493	0.949644	0.723681	0.00107851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	6.72015	0.0	56	168	6	4	2	4	4	126	2.76524e+07	1.72813e+07	1.38476e+07	9.44872e+06	2.08665e+07	1.74935e+07	1.43627e+07	1.23719e+07	155810.0	357227.0	1.0	0.624947	0.505388	0.341697	0.754601	0.632623	0.519403	0.44741	0.00563459	0.0129185	0.0	0.164962	0.280624	0.353741	0.0793955	0.20667	0.202405	0.45546	0.0175865	0.0238038
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.50982	0.0	96	1207	33	22	9	24	18	126	1.05008e+08	9.40248e+07	9.4248e+07	7.7153e+07	9.67716e+07	9.66953e+07	9.38908e+07	8.42164e+07	1.66232e+06	718122.0	1.0	0.895708	0.898067	0.734813	0.921557	0.920943	0.893893	0.801805	0.0159589	0.00671197	0.0	0.0740292	0.102436	0.0907854	0.0685207	0.0982899	0.114762	0.143191	0.0167345	0.0099385
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.86004	0.0	71	498	17	10	4	10	10	126	3.8963e+07	3.61969e+07	3.45593e+07	2.9207e+07	3.80245e+07	3.75257e+07	3.57359e+07	3.21494e+07	599613.0	492980.0	1.0	0.928843	0.886543	0.745969	0.974948	0.963087	0.915586	0.817896	0.0154362	0.0123648	0.0	0.0793143	0.106245	0.25411	0.161525	0.109533	0.0870851	0.368918	0.0208493	0.0270736
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	5.98998	0.0	49	258	7	6	3	4	4	126	1.2864e+07	1.13913e+07	1.04697e+07	7.16412e+06	1.036e+07	9.71697e+06	8.36893e+06	6.13983e+06	416421.0	0.0	1.0	0.885513	0.813869	0.556911	0.805346	0.755359	0.650567	0.477286	0.0323709	0.0	0.0	0.112696	0.18409	0.263851	0.0680813	0.0749356	0.183629	0.275907	0.0259804	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.10476	0.0	60	582	29	14	20	9	9	126	4.79545e+07	4.35334e+07	4.30747e+07	3.4283e+07	4.224e+07	4.45851e+07	4.13806e+07	3.28067e+07	593659.0	296653.0	1.0	0.90621	0.89841	0.715735	0.882657	0.925796	0.863917	0.684894	0.0124258	0.00613604	0.0	0.124571	0.0751696	0.123583	0.103038	0.14046	0.0954161	0.0830726	0.0240725	0.0138752
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.69876	0.0	76	364	16	7	5	10	7	126	3.5185e+07	3.16923e+07	3.23979e+07	2.47866e+07	3.08025e+07	2.98184e+07	2.99931e+07	2.50869e+07	959398.0	249363.0	1.0	0.900224	0.917184	0.705612	0.877341	0.848819	0.852042	0.71187	0.02753	0.0067287	0.0	0.106073	0.196238	0.126512	0.169343	0.218115	0.188396	0.258263	0.042639	0.0317318
10	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.2346	0.0	63	113	3	2	0	2	2	126	9.14383e+06	7.88782e+06	8.19405e+06	5.68168e+06	7.64109e+06	7.21242e+06	6.87267e+06	4.68952e+06	167493.0	0.0	1.0	0.862638	0.896129	0.621368	0.835655	0.788775	0.751618	0.512862	0.0183177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.55628	0.0	126	451	23	6	7	14	5	126	4.35707e+07	3.91487e+07	3.79955e+07	3.38513e+07	4.39283e+07	3.86685e+07	4.03689e+07	3.77201e+07	1.21718e+06	196745.0	1.0	0.897621	0.869842	0.77094	1.00901	0.88818	0.926461	0.864722	0.0280413	0.00434895	0.0	0.14326	0.164906	0.251896	0.177385	0.136735	0.107312	0.207075	0.0259686	0.011442
12	P43611	Outer spore wall protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=OSW7 PE=1 SV=1	OSW7	67914.3	6.24092	0.0	92	179	4	3	1	3	2	126	5.00139e+06	4.58394e+06	4.65514e+06	3.91698e+06	4.70909e+06	4.29098e+06	3.93373e+06	3.64265e+06	340363.0	0.0	1.0	0.916534	0.93077	0.783179	0.941557	0.857958	0.786528	0.728329	0.0680538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	7.66648	0.000295334	44	80	2	2	0	2	2	126	7.82107e+06	7.09843e+06	6.72905e+06	5.88322e+06	8.08045e+06	7.77169e+06	7.86938e+06	8.85888e+06	0.0	26565.3	1.0	0.907603	0.860375	0.752226	1.03316	0.993687	1.00618	1.13269	0.0	0.00339664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	P42883|P43534|P47183|Q07748	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI12 PE=3 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI5 PE=1 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI11 PE=1 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI13 PE=1 SV=1	THI12|THI5|THI11|THI13	46956.4|46928.4|46968.4|46910.4	6.1248	0.0	63	108	2	2	0	2	2	126	7.93811e+06	6.61757e+06	7.45532e+06	5.42529e+06	8.48349e+06	7.69619e+06	7.15281e+06	6.2575e+06	140819.0	221535.0	1.0	0.833646	0.939182	0.683449	1.0687	0.969525	0.901073	0.788286	0.0177396	0.0279078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	Q07963	E3 ubiquitin-protein ligase UBR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=UBR2 PE=1 SV=1	UBR2	248135.0	NA	0.00453454	32	32	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	Q00246	GTP-binding protein RHO4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO4 PE=1 SV=2	RHO4	36632.4	6.5203	0.0	71	133	4	3	0	4	3	126	2.29673e+07	2.05763e+07	2.13564e+07	1.57009e+07	2.19976e+07	2.06284e+07	1.94733e+07	1.5546e+07	90724.7	97195.3	1.0	0.895896	0.929865	0.683622	0.957779	0.898166	0.84787	0.676875	0.00395017	0.00423191	0.0	0.187204	0.148651	0.0591616	0.109232	0.168234	0.140707	0.0960346	0.00922254	0.0052894
17	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28731.7	6.98096	0.0	65	209	5	4	2	2	2	126	8.50173e+06	8.13292e+06	8.78581e+06	7.30347e+06	8.84053e+06	8.26263e+06	8.34806e+06	7.9906e+06	218225.0	0.0	1.0	0.956619	1.03342	0.859058	1.03985	0.971876	0.981925	0.939879	0.0256683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	P40422	DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPC10 PE=1 SV=1	RPC10	9084.9	7.50984	0.00191518	36	36	1	1	0	1	1	126	1.03326e+07	1.03356e+07	9.54215e+06	7.23482e+06	9.16523e+06	8.74729e+06	8.79255e+06	7.2621e+06	46859.2	0.0	1.0	1.00029	0.923498	0.700192	0.887019	0.846571	0.850951	0.702832	0.00453507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	P39535	Low-affinity phosphate transporter PHO90 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PHO90 PE=1 SV=1	PHO90	113321.0	6.37329	0.0	108	244	4	4	1	3	3	126	1.72315e+07	1.5502e+07	1.46248e+07	1.01714e+07	1.48607e+07	1.38227e+07	1.22252e+07	9.68554e+06	212548.0	64362.2	1.0	0.899632	0.848725	0.590282	0.862417	0.802176	0.709471	0.562085	0.0123349	0.00373516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	###REV###Q08225	Reverse sequence, was Probable dipeptidyl peptidase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YOL057W PE=1 SV=1	###YOL057W###	93578.0	7.15431	0.00908855	28	28	2	1	1	1	1	126	2.57563e+06	2.13442e+06	2.73282e+06	3.14697e+06	2.52811e+06	2.48834e+06	2.58218e+06	2.57274e+06	228237.0	0.0	1.0	0.828697	1.06103	1.22182	0.981547	0.966108	1.00254	0.998878	0.0886141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	P10659	S-adenosylmethionine synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SAM1 PE=1 SV=2	SAM1	48264.6	7.95631	0.0	172	1254	85	6	64	9	6	126	3.53354e+07	2.81424e+07	2.85752e+07	2.10843e+07	3.99607e+07	2.86208e+07	2.95984e+07	2.38479e+07	224465.0	29756.3	1.0	0.796705	0.807017	0.599355	1.12932	0.814958	0.837449	0.680166	0.00584654	0.000803531	0.0	0.10001	0.146897	0.169514	0.266845	0.178773	0.171649	0.234225	0.0198753	0.00229336
22	P18496	Mitochondrial ATPase complex subunit ATP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP10 PE=1 SV=2	ATP10	38432.0	6.53598	0.0	72	391	11	8	3	8	8	126	3.45509e+07	3.05157e+07	3.19478e+07	2.85991e+07	3.55827e+07	3.44836e+07	3.51269e+07	3.14515e+07	1.15465e+06	317424.0	1.0	0.884873	0.924625	0.827375	1.03128	1.00036	1.01747	0.911706	0.0329553	0.00900668	0.0	0.145514	0.10941	0.159575	0.109845	0.125721	0.1002	0.106406	0.0369968	0.0124321
23	P21182	S-adenosylmethionine decarboxylase proenzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPE2 PE=1 SV=1	SPE2	54679.7	6.99204	0.0	90	261	9	5	2	7	5	126	2.51716e+07	2.24352e+07	2.28335e+07	1.78277e+07	2.22864e+07	2.05227e+07	2.11581e+07	1.63783e+07	403782.0	111628.0	1.0	0.887081	0.906015	0.710754	0.887494	0.816136	0.838384	0.650767	0.0156255	0.00435215	0.0	0.138412	0.252794	0.201895	0.256551	0.166446	0.284071	0.0567862	0.0415022	0.00856374
24	Q08747	Upstream activation factor subunit UAF30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=UAF30 PE=1 SV=1	UAF30	32710.6	5.57178	0.0	71	71	1	1	0	1	1	126	1.53158e+06	1.41117e+06	1.54025e+06	1.55797e+06	1.81772e+06	2.09458e+06	1.89381e+06	1.61257e+06	181653.0	0.0	1.0	0.92138	1.00566	1.01723	1.18683	1.3676	1.23651	1.05288	0.118605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	P46784|Q08745	40S ribosomal protein S10-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10B PE=1 SV=1|40S ribosomal protein S10-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10A PE=1 SV=1	RPS10B|RPS10A	14793.0|14794.0	8.21866	0.0	72	282	32	6	9	20	6	126	1.00283e+08	9.59844e+07	9.06085e+07	6.92226e+07	8.56045e+07	8.31249e+07	8.43489e+07	7.30142e+07	1.00983e+06	474368.0	1.0	0.953631	0.903396	0.689844	0.85327	0.827029	0.839788	0.726496	0.00955666	0.00469034	0.0	0.160967	0.0657538	0.128548	0.084884	0.171403	0.10153	0.189141	0.0219191	0.00833648
26	Q08742	Thiosulfate sulfurtransferase RDL2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RDL2 PE=1 SV=1	RDL2	20868.9	6.83262	0.0	46	79	5	2	2	3	2	126	1.90904e+07	1.74425e+07	1.63583e+07	1.25239e+07	1.88991e+07	1.7369e+07	1.79246e+07	1.44504e+07	60723.9	0.0	1.0	0.913683	0.856891	0.65603	0.989981	0.909832	0.938936	0.756948	0.00318087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35553.1	7.38038	0.0	88	378	16	7	7	8	7	126	3.56493e+07	3.18133e+07	2.78975e+07	2.06179e+07	2.73278e+07	2.81624e+07	2.93256e+07	2.66469e+07	538645.0	1042.09	1.0	0.89031	0.782156	0.577237	0.768596	0.792138	0.82417	0.745169	0.0149301	2.83037e-05	0.0	0.102532	0.093378	0.114532	0.0785096	0.234891	0.180499	0.177687	0.0264969	9.13167e-05
28	P32916	Signal recognition particle receptor subunit alpha homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SRP101 PE=1 SV=2	SRP101	81838.1	6.95156	0.0	54	223	6	6	3	3	3	126	9.16364e+06	8.66041e+06	9.21174e+06	7.98489e+06	1.13208e+07	9.91752e+06	9.89793e+06	7.77156e+06	16876.5	22487.0	1.0	0.945084	1.00525	0.871367	1.23541	1.08227	1.08013	0.848087	0.00184168	0.00245394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	14939.2	7.00359	0.0	109	422	12	7	4	7	6	126	2.95444e+07	2.72182e+07	2.32587e+07	2.01052e+07	2.45184e+07	2.00871e+07	2.02742e+07	1.96885e+07	0.0	184876.0	1.0	0.921217	0.788109	0.678381	0.829762	0.68106	0.686227	0.667807	0.0	0.00605634	0.0	0.163016	0.153807	0.254227	0.0492506	0.172738	0.190017	0.398602	0.0	0.0115364
30	P32266	Dynamin-like GTPase MGM1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MGM1 PE=1 SV=3	MGM1	118535.0	6.70704	0.0	68	454	18	7	12	6	4	126	1.36471e+07	1.28202e+07	1.25032e+07	1.17325e+07	1.32706e+07	1.39391e+07	1.32954e+07	1.18171e+07	118331.0	0.0	1.0	0.938906	0.916181	0.8585	0.971946	1.01927	0.973227	0.865569	0.00849491	0.0	0.0	0.159652	0.148892	0.162528	0.213831	0.218889	0.10805	0.165873	0.0163677	0.0
31	P32913	Vacuolar protein sorting-associated protein 17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VPS17 PE=1 SV=2	VPS17	72388.5	7.20566	0.0	58	255	10	7	5	5	5	126	1.79337e+07	1.54976e+07	1.55019e+07	1.48687e+07	1.5179e+07	1.53372e+07	1.79337e+07	1.73444e+07	419279.0	553473.0	1.0	0.864157	0.8644	0.82909	0.846394	0.855215	0.999999	0.967136	0.0233794	0.0308621	0.0	0.192565	0.281314	0.363147	0.165345	0.170136	0.111112	0.803055	0.0429285	0.069329
32	P32912	Vacuolar morphogenesis protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VAM7 PE=1 SV=1	VAM7	41787.5	6.38116	0.0	59	140	6	3	1	4	2	126	1.30252e+07	1.1368e+07	1.13483e+07	9.57201e+06	1.11707e+07	1.16358e+07	1.1238e+07	1.14154e+07	99778.6	183658.0	1.0	0.872768	0.871252	0.734882	0.857619	0.893326	0.862789	0.881456	0.00766041	0.0141001	0.0	0.226409	0.24521	0.478152	0.289718	0.108602	0.245181	0.241035	0.034787	0.0481287
33	Q04439	Myosin-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MYO5 PE=1 SV=1	MYO5	158869.0	7.23933	0.0	115	1111	30	15	17	12	11	126	6.25097e+07	6.09064e+07	5.81712e+07	4.90658e+07	6.0311e+07	5.90759e+07	6.04786e+07	5.72977e+07	980078.0	317898.0	1.0	0.973436	0.93069	0.777883	0.96494	0.943242	0.969408	0.907599	0.0158732	0.00479865	0.0	0.0888939	0.112163	0.329793	0.0970455	0.151224	0.158542	0.434515	0.0219243	0.0130813
