protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.19085	0.00129366	52	348	16	7	7	9	7	126	1.03645e+08	8.56306e+07	1.03153e+08	8.85419e+07	7.65294e+07	4.81989e+07	8.97567e+07	5.81015e+07	1.74814e+06	494744.0	1.0	0.82555	0.995129	0.855492	0.738604	0.466323	0.864721	0.558557	0.01746	0.00483535	0.0	0.0789359	0.0931435	0.170509	0.0623387	0.0947495	0.195992	0.182351	0.0256328	0.0107838
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.59277	0.00369344	42	149	11	4	6	5	4	126	1.29736e+08	1.00515e+08	1.08985e+08	7.76314e+07	9.26114e+07	6.05775e+07	9.52683e+07	5.84295e+07	415696.0	141188.0	1.0	0.774764	0.840058	0.598381	0.71448	0.467526	0.735081	0.452212	0.00320418	0.00108827	0.0	0.128637	0.0418341	0.186417	0.133961	0.148866	0.0819825	0.131866	0.0147115	0.00452859
3	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	5.68026	0.0043592	40	40	1	1	0	1	1	126	1.58667e+06	1.37766e+06	1.65908e+06	1.31625e+06	1.63557e+06	748587.0	1.00159e+06	723574.0	0.0	0.0	1.0	0.868271	1.04564	0.829567	1.03082	0.471799	0.631252	0.456034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	6.42253	0.0	59	91	3	2	0	2	2	126	7.29561e+06	6.01004e+06	6.43598e+06	3.41585e+06	7.33137e+06	2.36058e+06	3.77964e+06	2.39199e+06	186859.0	64001.7	1.0	0.823789	0.882171	0.468207	1.0049	0.323561	0.518071	0.327867	0.0256125	0.00877264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.46633	0.00574241	38	38	1	1	0	1	1	126	1.12469e+07	1.01255e+07	7.83358e+06	4.49228e+06	8.59201e+06	5.1967e+06	7.75211e+06	2.76495e+06	0.0	0.0	1.0	0.900293	0.69651	0.399424	0.763944	0.462056	0.689266	0.245841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.21482	0.0110132	34	34	1	1	0	1	1	126	4.70005e+06	4.86356e+06	5.5271e+06	4.29262e+06	4.63719e+06	2.75033e+06	5.47938e+06	3.94185e+06	0.0	0.0	1.0	1.03479	1.17597	0.913315	0.986627	0.585171	1.16581	0.838683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.34193	0.0	81	125	4	2	1	3	2	126	2.93191e+07	2.53447e+07	3.1039e+07	2.25021e+07	2.59618e+07	1.59709e+07	2.55333e+07	1.66561e+07	527585.0	263078.0	1.0	0.864444	1.05866	0.767491	0.88549	0.544726	0.870876	0.568098	0.0179946	0.00897293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	6.86314	0.00137174	53	104	4	2	1	3	2	126	3.09559e+07	3.02615e+07	3.03743e+07	1.8743e+07	2.7633e+07	1.59079e+07	2.36258e+07	1.53806e+07	192737.0	0.0	1.0	0.977571	0.981211	0.605473	0.892659	0.51389	0.76321	0.496856	0.00622619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	6.22281	0.00123153	51	51	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P36022|Q07963	Dynein heavy chain, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DYN1 PE=1 SV=1|E3 ubiquitin-protein ligase UBR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=UBR2 PE=1 SV=1	DYN1|UBR2	544426.0|248135.0	7.03013	0.0160615	31	31	1	1	0	1	1	126	1.70147e+07	1.46311e+07	2.03248e+07	1.43137e+07	1.31631e+07	6.36808e+06	1.62889e+07	8.35114e+06	0.0	0.0	1.0	0.859911	1.19454	0.841254	0.773631	0.374269	0.957344	0.490819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
