protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	6.53643	0.0	75	476	15	10	6	8	7	126	2.16161e+07	2.14003e+07	1.94549e+07	1.91794e+07	2.13334e+07	2.31757e+07	2.44851e+07	2.05211e+07	383735.0	264026.0	1.0	0.991971	0.904527	0.886633	0.985774	1.06915	1.12771	0.951587	0.0174231	0.0119875	0.0	0.145725	0.196018	0.0849743	0.175446	0.216564	0.181885	0.203223	0.0269128	0.0255919
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.07189	0.0	84	589	17	11	5	12	9	126	4.93255e+07	5.27074e+07	4.3453e+07	4.31195e+07	4.29204e+07	5.10327e+07	4.73324e+07	5.12471e+07	1.50133e+06	1.67417e+06	1.0	1.06967	0.879294	0.869003	0.868823	1.03495	0.955834	1.02963	0.0304481	0.0328289	0.0	0.159657	0.167201	0.356269	0.0980596	0.194439	0.220756	0.596597	0.0250575	0.0495215
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.83375	0.000306937	44	151	7	4	2	4	4	126	5.24555e+07	5.53257e+07	5.29337e+07	4.00544e+07	5.10513e+07	5.31838e+07	5.32556e+07	4.78618e+07	1.01911e+06	786377.0	1.0	1.05472	1.00912	0.763589	0.973232	1.01389	1.01525	0.912427	0.0194281	0.0149913	0.0	0.0464478	0.161978	0.122995	0.123999	0.122186	0.173473	0.220655	0.0164225	0.0172477
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	6.70261	0.0	58	89	3	2	2	1	1	126	1.24855e+07	9.31226e+06	7.1299e+06	4.44828e+06	8.95543e+06	8.36128e+06	6.54313e+06	4.19373e+06	150207.0	35355.0	1.0	0.745844	0.571053	0.356275	0.717265	0.669677	0.524057	0.335887	0.0120305	0.00283168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25378	Rheb-like protein RHB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHB1 PE=1 SV=2	RHB1	26816.4	6.33427	0.00143225	37	37	1	1	0	1	1	126	3.85759e+06	3.84804e+06	3.37838e+06	3.66588e+06	3.56316e+06	3.55507e+06	3.80314e+06	3.43031e+06	23391.8	0.0	1.0	0.997525	0.875776	0.950303	0.923675	0.921578	0.985884	0.889235	0.00606385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.54342	0.0	86	970	29	20	10	19	16	126	1.12341e+08	1.20167e+08	1.0704e+08	8.99352e+07	1.06182e+08	1.10302e+08	1.09069e+08	9.57749e+07	2.20948e+06	830450.0	1.0	1.0659	0.953398	0.799587	0.94472	0.985439	0.970691	0.853964	0.019806	0.00730605	0.0	0.200796	0.0764295	0.140299	0.091058	0.140357	0.119554	0.283209	0.0214665	0.0106311
7	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.82389	0.0	76	461	16	10	5	8	8	126	3.75565e+07	4.00356e+07	3.59979e+07	3.01079e+07	3.69242e+07	3.92361e+07	3.72295e+07	3.16143e+07	1.34268e+06	553520.0	1.0	1.06875	0.958226	0.801668	0.983085	1.04347	0.992184	0.842984	0.0359187	0.0148405	0.0	0.162293	0.079851	0.151515	0.0516867	0.128632	0.0774185	0.138542	0.0269086	0.0215653
8	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.52814	0.0	55	234	5	5	3	2	2	126	1.53869e+07	1.61777e+07	1.32798e+07	8.98885e+06	1.1461e+07	1.28994e+07	1.1074e+07	9.87304e+06	255455.0	359578.0	1.0	1.05139	0.86306	0.58419	0.744857	0.83834	0.719704	0.641654	0.0166022	0.0233692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.21174	0.0	58	436	23	9	15	8	8	126	5.63992e+07	6.11184e+07	5.41295e+07	4.4362e+07	5.00094e+07	5.36108e+07	5.25315e+07	4.36561e+07	877358.0	260541.0	1.0	1.08318	0.959039	0.78661	0.886624	0.950952	0.930774	0.772436	0.0151482	0.00450185	0.0	0.0939277	0.0734142	0.124541	0.0831395	0.0393734	0.0815485	0.16862	0.0277859	0.00872156
10	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.60788	0.0	105	497	13	8	3	9	7	126	5.66127e+07	5.92153e+07	5.29622e+07	4.55346e+07	4.42674e+07	5.07353e+07	4.97974e+07	4.2907e+07	810432.0	621755.0	1.0	1.04789	0.934775	0.802289	0.780291	0.896745	0.880024	0.756578	0.014272	0.0108187	0.0	0.195402	0.0960529	0.186333	0.0917202	0.181559	0.17721	0.207119	0.0168863	0.0164773
