protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.03867	0.0	46	84	3	2	3	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.55943	0.0	64	278	7	6	2	5	5	126	5.09975e+06	6.6612e+06	1.15642e+07	1.95433e+07	5.61239e+06	6.55679e+06	1.1147e+07	4.73653e+07	559692.0	502718.0	1.0	1.30474	2.25711	3.82143	1.10052	1.28093	2.1848	9.21279	0.109602	0.098577	0.0	0.322352	0.431898	1.63163	0.251772	0.428524	0.445218	6.36959	0.253485	0.241237
3	P22135	Protein ATP12, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP12 PE=1 SV=2	ATP12	43096.2	6.00296	0.0	63	95	2	2	0	2	2	126	1.56639e+06	1.95368e+06	4.0649e+06	5.00388e+06	1.4642e+06	1.73394e+06	3.74122e+06	1.39579e+07	277245.0	61046.5	1.0	1.24725	2.59508	3.19454	0.934761	1.10697	2.38843	8.91089	0.176996	0.0389728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.35347	0.00561272	29	54	2	2	0	2	2	126	2.49087e+06	6.6789e+06	6.54317e+06	4.6142e+06	2.68637e+06	7.42102e+06	1.05084e+07	1.76223e+07	326717.0	385342.0	1.0	2.68135	2.62686	1.85245	1.07849	2.97929	4.21879	7.07478	0.131166	0.154702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.72616	0.0	65	649	17	16	5	12	12	126	9.34e+06	1.54541e+07	3.09268e+07	5.95623e+07	1.0342e+07	1.52304e+07	2.77955e+07	8.41195e+07	860591.0	409010.0	1.0	1.6425	3.27365	6.33797	1.10762	1.61927	2.93154	8.90268	0.0895562	0.0433476	0.0	0.977512	2.8092	5.79193	0.199951	0.923723	2.32076	8.09116	0.162494	0.0647669
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.80644	0.0	61	200	6	4	3	2	2	126	940499.0	2.3689e+06	3.64264e+06	5.8044e+06	1.21856e+06	2.19009e+06	5.86292e+06	1.70325e+07	273829.0	146467.0	1.0	2.51876	3.87309	6.17161	1.29565	2.32865	6.23384	18.1101	0.291153	0.155734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.3834	0.0	50	138	4	3	1	3	2	126	3.62005e+06	8.67576e+06	1.03361e+07	9.70127e+06	3.75467e+06	8.37852e+06	1.23796e+07	1.41781e+07	248518.0	104170.0	1.0	2.39658	2.85524	2.67987	1.03719	2.31447	3.41973	3.91656	0.0686504	0.0287759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.28747	0.00914077	27	27	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.55228	0.0	92	222	5	4	2	3	3	126	2.01289e+06	7.066e+06	1.46677e+07	2.80563e+07	2.23169e+06	5.70545e+06	1.24258e+07	3.05634e+07	0.0	0.0	1.0	3.51038	7.28689	13.9383	1.1087	2.83446	6.17311	15.1839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	6.90688	0.0	90	273	13	5	5	8	4	126	4.23625e+06	1.08295e+07	2.02291e+07	3.7852e+07	4.26022e+06	1.03289e+07	2.16511e+07	7.44571e+07	393567.0	148065.0	1.0	2.55922	4.78593	9.07809	1.00529	2.43821	5.13825	17.5181	0.0902267	0.0339842	0.0	2.48775	5.9364	12.1945	0.201786	2.31706	6.8919	28.1607	0.302034	0.11778
11	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.46969	0.0	63	139	4	3	3	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	P39535	Low-affinity phosphate transporter PHO90 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PHO90 PE=1 SV=1	PHO90	114050.0	5.53849	0.000501253	34	34	1	1	0	1	1	126	393679.0	492535.0	978489.0	1.89991e+06	472324.0	445647.0	1.70475e+06	3.65256e+06	0.0	22638.2	1.0	1.25111	2.4855	4.82604	1.19977	1.13201	4.33032	9.27802	0.0	0.0575042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P18496	Mitochondrial ATPase complex subunit ATP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP10 PE=1 SV=2	ATP10	38798.5	5.60418	0.00338328	31	31	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.72254	0.000538503	38	38	1	1	0	1	1	126	623246.0	1.32065e+06	3.38564e+06	5.10727e+06	787541.0	1.37768e+06	4.01839e+06	1.05727e+07	0.0	0.0	1.0	2.11898	5.43226	8.19462	1.26361	2.21049	6.44752	16.9639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	Q08746	Regulator of ribosome biosynthesis OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RRS1 PE=1 SV=1	RRS1	29463.0	6.02975	0.0	45	45	1	1	0	1	1	126	474338.0	851444.0	1.41661e+06	2.15886e+06	475656.0	521716.0	1.34862e+06	3.97094e+06	0.0	0.0	1.0	1.79501	2.98651	4.55131	1.00278	1.09988	2.84317	8.37153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	P46784|Q08745	40S ribosomal protein S10-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10B PE=1 SV=1|40S ribosomal protein S10-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10A PE=1 SV=1	RPS10B|RPS10A	14925.2|14926.2	7.64156	0.0	58	154	9	4	1	6	4	126	5.31775e+06	1.301e+07	4.2504e+07	7.13327e+07	6.9357e+06	1.14734e+07	4.22455e+07	2.01658e+08	233314.0	1.75088e+06	1.0	2.43414	7.96851	13.2097	1.30426	2.15756	7.89156	37.5124	0.0414393	0.321987	0.0	1.52145	7.35387	12.1202	0.305583	0.844007	7.17718	36.7537	0.184002	0.965271
17	P32915	Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC61 PE=1 SV=1	SEC61	58481.6	6.9112	0.0	47	114	3	3	2	1	1	126	1.81887e+06	2.05774e+06	3.68273e+06	7.14243e+06	2.14843e+06	2.17865e+06	3.22307e+06	1.1473e+07	0.0	0.0	1.0	1.13133	2.02473	3.92685	1.18119	1.19781	1.77202	6.30775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	P32916	Signal recognition particle receptor subunit alpha homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SRP101 PE=1 SV=2	SRP101	82461.0	5.65715	0.0	43	71	3	1	2	1	1	126	129509.0	214983.0	495157.0	1.17859e+06	212134.0	119595.0	386004.0	1.98963e+06	0.0	0.0	1.0	1.65998	3.82334	9.10046	1.63798	0.923449	2.98052	15.3629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	15077.4	5.56001	0.0	66	206	6	4	3	3	2	126	1.90893e+06	3.14337e+06	5.41343e+06	9.14315e+06	2.28444e+06	2.66055e+06	4.42709e+06	1.26811e+07	148854.0	80940.8	1.0	1.64666	2.83584	4.78967	1.19671	1.39374	2.31915	6.64304	0.0779775	0.0424011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	Q04439	Myosin-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MYO5 PE=1 SV=1	MYO5	160323.0	6.53308	0.0	77	392	7	7	1	6	6	126	4.55966e+06	8.26126e+06	1.58286e+07	2.83432e+07	5.24344e+06	7.01019e+06	1.65635e+07	5.08166e+07	405438.0	229746.0	1.0	1.80669	3.47221	6.27074	1.15224	1.53955	3.66953	11.1448	0.0865463	0.0483386	0.0	0.848431	2.46505	5.58132	0.270657	0.704324	2.86103	10.8401	0.241495	0.111763
21	Q04432	Glutathione-independent glyoxalase HSP31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HSP31 PE=1 SV=1	HSP31	31206.2	6.68883	0.000508388	35	62	2	2	0	2	2	126	2.58251e+06	5.08936e+06	9.64397e+06	1.21457e+07	3.47287e+06	6.81854e+06	8.09337e+06	1.51933e+07	429117.0	338691.0	1.0	1.9707	3.73434	4.70306	1.34476	2.64028	3.13391	5.88315	0.166162	0.131148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	P00546	Cyclin-dependent kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC28 PE=1 SV=1	CDC28	39686.1	6.16818	0.000501253	34	64	2	1	2	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	P04385	Galactokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAL1 PE=1 SV=4	GAL1	67878.4	7.36755	0.0	130	1042	36	14	11	21	14	126	1.15403e+07	2.62899e+07	6.08244e+07	1.45056e+08	1.61661e+07	2.63952e+07	6.41016e+07	3.12989e+08	3.30809e+06	6.25507e+06	1.0	2.28806	5.34309	12.6691	1.40468	2.31106	5.61692	27.0622	0.285354	0.540086	0.0	2.2085	5.90847	14.2444	1.54729	2.25782	6.6495	32.0408	0.593999	0.748286
24	P00549	Pyruvate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC19 PE=1 SV=2	CDC19	63925.3	8.32317	0.0	105	1718	118	29	46	61	27	126	3.27722e+07	6.09703e+07	1.81611e+08	5.80891e+08	4.32468e+07	5.39066e+07	1.79809e+08	8.4435e+08	4.4427e+06	7.58218e+06	1.0	1.8692	5.54028	17.7707	1.32862	1.64951	5.47572	25.8038	0.13071	0.225472	0.0	0.999656	3.62081	12.3124	0.930232	1.03656	3.82919	18.6757	0.213095	0.3419
25	P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX4 PE=1 SV=1	COX4	19811.6	6.71732	0.0	90	268	8	5	2	5	3	126	2.9163e+06	6.00076e+06	8.38578e+06	9.73816e+06	3.47881e+06	5.53765e+06	1.54007e+07	5.35924e+07	477835.0	702775.0	1.0	2.04472	2.85497	3.28977	1.19643	1.8508	5.20871	18.3768	0.163849	0.235061	0.0	1.85991	2.46205	2.10595	0.33022	1.48089	5.80585	22.8015	0.300772	0.532639
26	P04039	Cytochrome c oxidase polypeptide VIII, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX8 PE=1 SV=2	COX8	10962.2	7.04777	0.0	61	61	2	1	1	1	1	126	1.24302e+06	2.9791e+06	6.81559e+06	7.98142e+06	1.07261e+06	1.86314e+06	8.28421e+06	4.61614e+07	0.0	23499.3	1.0	2.39666	5.48307	6.42097	0.862905	1.49888	6.66457	37.1364	0.0	0.018905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	P00729	Carboxypeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRC1 PE=1 SV=1	PRC1	67436.6	7.25547	0.0	49	142	7	4	2	4	3	126	3.07546e+06	1.56361e+07	2.46833e+07	5.34202e+07	3.22003e+06	1.44836e+07	2.48922e+07	5.97692e+07	122207.0	0.0	1.0	5.08414	8.0259	17.3699	1.04701	4.70941	8.09383	19.4343	0.0397362	0.0	0.0	6.0647	11.0112	29.9026	0.297249	6.44303	11.4021	33.3845	0.0935457	0.0
28	Q04178	Hypoxanthine-guanine phosphoribosyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPT1 PE=1 SV=1	HPT1	30112.6	6.2111	0.0	90	132	2	2	1	1	1	126	361172.0	758612.0	1.50276e+06	2.88548e+06	445279.0	610563.0	1.77174e+06	6.41238e+06	218559.0	0.0	1.0	2.10042	4.16078	7.98922	1.23287	1.6905	4.90552	17.7544	0.605137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	P19073	Cell division control protein 42 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC42 PE=1 SV=2	CDC42	24881.6	6.58967	0.0	41	74	2	2	1	1	1	126	608223.0	1.59036e+06	4.20559e+06	6.67118e+06	449116.0	1.49086e+06	3.34781e+06	2.00687e+07	0.0	0.0	1.0	2.61476	6.91456	10.9683	0.738407	2.45117	5.50426	32.9956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	P53040	Transcription initiation factor TFIID subunit 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TAF6 PE=1 SV=1	TAF6	66234.5	6.17002	0.0	44	44	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	P40165	NAD(P)H-hydrate epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YNL200C PE=1 SV=1	YNL200C	32384.8	5.79767	0.0	53	53	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	P40164	Serine/threonine-protein phosphatase 4 regulatory subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PSY2 PE=1 SV=1	PSY2	113216.0	5.59337	0.0	74	146	2	2	1	1	1	126	247301.0	997521.0	2.0753e+06	3.65907e+06	228442.0	803736.0	1.92024e+06	5.30387e+06	0.0	0.0	1.0	4.03364	8.39183	14.796	0.923743	3.25004	7.76478	21.447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
