protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.06093	0.00589391	31	31	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	5.69515	0.0	43	43	1	1	0	1	1	126	1.03497e+06	2.23168e+06	3.63988e+06	4.71883e+06	1.2917e+06	1.81978e+06	2.55097e+06	3.59497e+06	223101.0	0.0	1.0	2.15626	3.51688	4.55936	1.24805	1.75828	2.46476	3.47349	0.215562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.07188	0.0	54	54	2	1	0	2	1	126	957078.0	2.37914e+06	3.86753e+06	6.57913e+06	1.4867e+06	2.29763e+06	3.44422e+06	5.55951e+06	63595.4	0.0	1.0	2.48584	4.04098	6.87418	1.55337	2.40067	3.59868	5.80884	0.0664475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	5.68471	0.0	51	51	1	1	0	1	1	126	976375.0	1.24165e+06	1.82771e+06	2.69873e+06	1.10885e+06	1.30225e+06	1.55835e+06	2.51125e+06	0.0	0.0	1.0	1.27169	1.87193	2.76403	1.13568	1.33376	1.59605	2.57201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	Q08746	Regulator of ribosome biosynthesis OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RRS1 PE=1 SV=1	RRS1	29463.0	6.00949	0.0	46	46	1	1	0	1	1	126	854195.0	1.03173e+06	2.33525e+06	6.47989e+06	1.17639e+06	1.18604e+06	1.36967e+06	2.04879e+06	0.0	54649.0	1.0	1.20784	2.73386	7.58596	1.37719	1.38849	1.60346	2.39851	0.0	0.0639772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35749.5	6.31185	0.0	43	81	2	2	0	2	2	126	1.7719e+06	4.58774e+06	1.11831e+07	2.64091e+07	2.72512e+06	4.50248e+06	8.76992e+06	1.60991e+07	213534.0	105773.0	1.0	2.58916	6.31133	14.9044	1.53796	2.54104	4.94943	9.08576	0.120511	0.0596946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	15077.4	6.12323	0.0	59	59	2	1	1	1	1	126	1.45888e+06	1.61337e+06	1.34023e+06	2.0305e+06	1.53308e+06	1.97933e+06	1.70149e+06	1.39031e+06	0.0	124762.0	1.0	1.10589	0.918672	1.39182	1.05086	1.35674	1.1663	0.952994	0.0	0.0855187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q04438	Stationary phase protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPG4 PE=1 SV=1	SPG4	15159.9	5.71696	0.00478469	37	37	2	1	1	1	1	126	184999.0	721507.0	593130.0	319412.0	220220.0	467677.0	496305.0	528424.0	0.0	0.0	1.0	3.90006	3.20612	1.72656	1.19039	2.528	2.68274	2.85636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX4 PE=1 SV=1	COX4	19811.6	6.95905	0.0	42	42	1	1	0	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P00729	Carboxypeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRC1 PE=1 SV=1	PRC1	67436.6	6.59203	0.0	48	48	3	1	2	1	1	126	1.01987e+06	2.02351e+06	2.69401e+06	3.76325e+06	1.24992e+06	1.53457e+06	2.30726e+06	3.26378e+06	167046.0	274923.0	1.0	1.98408	2.64152	3.68993	1.22557	1.50467	2.26231	3.20018	0.163791	0.269566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
