protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	5.88011	0.0	40	40	2	1	1	1	1	126	3.87036e+06	4.26013e+06	6.86185e+06	1.13953e+07	3.46174e+06	4.84381e+06	5.09893e+06	6.01142e+06	122241.0	46307.4	1.0	1.10071	1.77292	2.94425	0.894422	1.25152	1.31743	1.55319	0.0315838	0.0119646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.76521	0.0	41	105	4	2	2	2	2	126	1.58505e+07	1.71843e+07	1.94878e+07	7.49511e+07	1.61521e+07	1.85633e+07	1.62264e+07	4.19855e+07	902333.0	0.0	1.0	1.08415	1.22948	4.72864	1.01903	1.17115	1.02372	2.64885	0.0569278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.97608	0.00133958	36	69	2	2	0	2	2	126	5.23119e+06	1.17495e+07	3.78693e+07	8.56763e+07	4.61389e+06	1.02547e+07	2.08328e+07	3.35266e+07	0.0	1753.85	1.0	2.24605	7.23914	16.378	0.881996	1.9603	3.98243	6.40898	0.0	0.000335269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	7.10663	0.0	55	287	9	7	2	7	6	126	2.23181e+07	4.07522e+07	6.95955e+07	1.53715e+08	1.74747e+07	3.64546e+07	5.37515e+07	1.01549e+08	386929.0	452751.0	1.0	1.86858	3.16771	6.92366	0.787354	1.6508	2.4436	4.67249	0.017094	0.0204893	0.0	2.0649	4.66649	12.9837	0.344703	1.91285	4.30672	8.38543	0.054825	0.0585709
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.78401	0.0	81	229	7	4	1	6	4	126	1.14822e+07	2.32197e+07	4.78425e+07	1.10011e+08	1.07839e+07	1.98447e+07	2.23719e+07	3.2541e+07	873336.0	549441.0	1.0	2.02043	4.14222	9.58097	0.941631	1.72119	1.9186	2.82159	0.0724338	0.0478515	0.0	1.47625	3.94526	10.1438	0.207708	0.870533	1.60045	2.64367	0.115463	0.100481
6	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.53804	0.0	45	118	3	2	1	2	2	126	4.61056e+06	1.17704e+07	1.90178e+07	3.48295e+07	4.66955e+06	1.031e+07	1.3232e+07	2.43253e+07	400919.0	195187.0	1.0	2.55291	4.12484	7.55429	1.01279	2.23617	2.86993	5.276	0.0869567	0.0423347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.6279	0.0	83	240	7	4	0	7	4	126	2.86555e+07	5.23828e+07	9.50317e+07	1.80641e+08	2.35693e+07	4.59706e+07	6.2442e+07	1.21955e+08	954805.0	417307.0	1.0	1.82802	3.30224	6.30703	0.828344	1.61808	2.16272	4.25589	0.0362062	0.0139994	0.0	3.36025	7.96688	17.6518	0.299563	2.61064	5.22923	11.8383	0.152625	0.0925406
8	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17783.9	7.34612	0.0	39	75	2	2	0	2	2	126	3.65959e+06	8.4902e+06	2.23408e+07	6.5535e+07	4.78357e+06	6.16383e+06	1.24549e+07	3.00514e+07	386357.0	0.0	1.0	2.31999	6.10474	17.9077	1.30713	1.6843	3.40337	8.21168	0.105574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.33464	0.0	58	116	9	3	3	6	3	126	7.77783e+06	3.84995e+07	8.73392e+07	2.48991e+08	7.43995e+06	3.36909e+07	6.31064e+07	1.14125e+08	471946.0	411860.0	1.0	4.9499	11.2293	32.013	0.965288	4.33166	8.11363	15.1922	0.0606783	0.0541325	0.0	8.97456	21.3701	65.0304	1.64427	8.24147	15.477	29.284	0.081984	0.0775277
10	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	77371.4	6.19422	0.00483092	31	31	1	1	0	1	1	126	577005.0	1.24918e+06	4.2315e+06	1.27223e+07	947873.0	1.00159e+06	1.65561e+06	1.81693e+06	202832.0	0.0	1.0	2.16493	7.33355	22.0489	1.64275	1.73584	2.86932	3.1489	0.351525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.56281	0.0	62	105	3	2	1	2	2	126	7.35098e+06	8.4441e+06	1.32238e+07	2.97901e+07	5.39385e+06	9.25528e+06	9.38129e+06	1.41262e+07	153005.0	63338.0	1.0	1.1487	1.79892	4.05253	0.733759	1.25905	1.2762	1.92168	0.0208143	0.00861627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	P40422	DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPC10 PE=1 SV=1	RPC10	9205.04	6.89547	0.00369686	32	32	1	1	0	1	1	126	5.07677e+06	6.90818e+06	1.4375e+07	5.57753e+07	4.66526e+06	9.66432e+06	1.44862e+07	2.79555e+07	0.0	0.0	1.0	1.36074	2.83152	10.9864	0.918942	1.90364	2.85343	5.50657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P21182	S-adenosylmethionine decarboxylase proenzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPE2 PE=1 SV=1	SPE2	55050.3	6.40508	0.0	51	51	2	1	1	1	1	126	707595.0	1.46851e+06	4.72705e+06	1.58678e+07	670878.0	1.37671e+06	3.846e+06	7.73232e+06	0.0	0.0	1.0	2.07536	6.68045	22.425	0.948111	1.94562	5.43531	10.9276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
