protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	5.46336	0.00985477	25	25	1	1	0	1	1	126	626896.0	533567.0	998062.0	1.86177e+06	513321.0	484811.0	640908.0	1.68016e+06	0.0	0.0	1.0	0.851126	1.59207	2.96982	0.818831	0.773352	1.02235	2.68013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.66282	0.0	66	315	8	6	4	4	4	126	4.24889e+06	5.1699e+06	9.65476e+06	3.49443e+07	5.38486e+06	4.34564e+06	6.14043e+06	1.74966e+07	441812.0	70554.6	1.0	1.21677	2.2723	8.22434	1.26736	1.02277	1.44518	4.11792	0.102591	0.0166054	0.0	0.090929	2.03905	10.9595	0.182333	0.439521	0.780087	5.2901	0.347961	0.0332479
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.89219	0.0	36	66	2	2	0	2	2	126	2.54586e+06	7.45203e+06	3.03817e+07	6.0495e+07	3.33951e+06	6.02923e+06	1.69284e+07	4.06779e+07	0.0	244853.0	1.0	2.92711	11.9338	23.7621	1.31174	2.36825	6.64938	15.9781	0.0	0.096177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.76616	0.000595593	35	35	1	1	0	1	1	126	1.17432e+06	1.15556e+07	2.12547e+07	2.42301e+07	1.6087e+06	6.89544e+06	5.74531e+06	4.85367e+06	38931.6	0.0	1.0	9.84024	18.0995	20.6332	1.36989	5.87184	4.89244	4.13316	0.0331523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.40819	0.0	52	267	10	7	7	3	3	126	4.74418e+06	8.01585e+06	1.29622e+07	2.76127e+07	5.41669e+06	6.88756e+06	9.30294e+06	2.50605e+07	505810.0	872352.0	1.0	1.68962	2.73224	5.82033	1.14176	1.45179	1.96092	5.28237	0.106617	0.183878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.81142	0.0	69	145	4	3	2	2	2	126	2.0025e+06	2.96411e+06	6.83735e+06	1.69731e+07	2.40277e+06	2.78796e+06	3.72266e+06	7.64463e+06	211449.0	39423.8	1.0	1.48021	3.41442	8.47597	1.19989	1.39224	1.85901	3.81755	0.105593	0.0196873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.42716	0.0	53	129	4	3	1	3	3	126	2.63131e+06	9.72877e+06	1.73673e+07	2.14386e+07	3.38225e+06	8.77768e+06	1.23852e+07	1.54354e+07	473707.0	51158.5	1.0	3.69731	6.60026	8.14749	1.28539	3.33586	4.70685	5.86604	0.180027	0.0194422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.01672	0.000575374	33	33	1	1	0	1	1	126	985851.0	1.2187e+06	1.9655e+06	4.07477e+06	943158.0	1.2936e+06	1.81247e+06	3.90263e+06	0.0	0.0	1.0	1.2362	1.99371	4.13325	0.956694	1.31216	1.83848	3.95865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.15369	0.0	72	258	7	5	0	7	5	126	6.88303e+06	1.67688e+07	3.05751e+07	5.5822e+07	7.41e+06	1.02752e+07	2.03405e+07	5.21177e+07	98403.9	288769.0	1.0	2.44033	4.44838	8.09204	1.0857	1.48978	2.94781	7.52383	0.0137394	0.0422897	0.0	2.07671	4.3596	7.28021	0.304255	0.889951	2.31222	8.4473	0.0554881	0.0886647
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.42805	0.0	94	276	8	5	1	7	5	126	2.25708e+06	9.75831e+06	2.14878e+07	5.29557e+07	3.82696e+06	7.85523e+06	1.42174e+07	4.35064e+07	230009.0	939108.0	1.0	4.32337	9.52018	23.4667	1.66032	3.45427	6.29297	19.3706	0.0978741	0.400049	0.0	3.30023	8.76542	19.6411	1.88341	2.9753	4.67233	15.6532	0.257286	0.857017
