protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	6.29061	0.00901408	27	27	1	1	0	1	1	126	874998.0	1.58807e+06	2.46021e+06	5.41699e+06	1.28852e+06	1.28473e+06	1.92136e+06	4.84384e+06	217786.0	17916.9	1.0	1.81494	2.81167	6.19086	1.4726	1.46827	2.19585	5.53583	0.248899	0.0204765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.83194	0.0	60	259	6	5	2	4	4	126	3.31791e+06	4.37894e+06	8.9902e+06	3.73563e+07	4.09958e+06	4.01362e+06	5.56711e+06	2.23181e+07	465501.0	278381.0	1.0	1.31979	2.6873	11.259	1.23559	1.20968	1.6779	6.72655	0.140299	0.0839024	0.0	0.489299	2.03973	13.2657	0.835263	0.533059	1.07297	7.2471	0.498964	0.282628
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21965.9	6.94699	0.000641849	37	67	2	2	0	2	2	126	1.98959e+06	5.75099e+06	2.25071e+07	5.40876e+07	2.15139e+06	3.61643e+06	1.42354e+07	3.96299e+07	0.0	123142.0	1.0	2.89054	11.3124	27.1853	1.08133	1.81768	7.15495	19.9187	0.0	0.0618931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.51439	0.00901408	27	27	1	1	0	1	1	126	1.00678e+06	9.63737e+06	1.74721e+07	2.01386e+07	1.65738e+06	6.9008e+06	6.03636e+06	7.83738e+06	0.0	109034.0	1.0	9.57248	17.3544	20.003	1.64622	6.85434	5.99572	7.78461	0.0	0.1083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.57414	0.0	77	263	6	6	2	4	4	126	4.62794e+06	9.36956e+06	1.71915e+07	4.29362e+07	5.84211e+06	8.71982e+06	1.53278e+07	4.8991e+07	0.0	478902.0	1.0	2.02456	3.71472	9.2776	1.26236	1.88417	3.31202	10.5859	0.0	0.10348	0.0	0.668872	2.02065	5.83109	0.216616	1.05051	1.48016	5.13099	0.0	0.334501
6	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.58374	0.0	69	179	4	3	2	2	2	126	1.844e+06	2.78694e+06	5.46428e+06	1.64842e+07	2.22751e+06	2.28413e+06	3.7667e+06	6.52447e+06	0.0	43248.3	1.0	1.51135	2.96327	8.93935	1.20798	1.23868	2.04268	3.53821	0.0	0.0234535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.17416	0.0	52	116	4	3	1	3	2	126	3.44639e+06	1.04917e+07	1.69695e+07	1.91601e+07	4.3083e+06	1.15343e+07	1.34873e+07	1.71063e+07	482309.0	320635.0	1.0	3.04427	4.92384	5.55946	1.25009	3.34678	3.91345	4.96355	0.139946	0.0930351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.29463	0.00070922	43	74	2	1	1	1	1	126	809522.0	1.03856e+06	2.1963e+06	6.99288e+06	559271.0	997382.0	2.2606e+06	8.44546e+06	0.0	0.0	1.0	1.28293	2.71308	8.63829	0.690867	1.23206	2.79252	10.4327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.15916	0.0	79	243	7	4	3	4	3	126	4.51483e+06	1.12205e+07	2.14156e+07	4.75788e+07	4.41968e+06	7.72478e+06	1.42001e+07	5.33709e+07	0.0	46231.1	1.0	2.48525	4.74339	10.5383	0.978925	1.71098	3.14522	11.8213	0.0	0.0102398	0.0	3.37558	7.36117	15.8413	0.252754	1.83672	4.15703	20.141	0.0	0.0198383
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.0028	0.0	92	276	8	4	3	5	4	126	1.0616e+06	5.18247e+06	1.147e+07	3.45366e+07	1.69075e+06	3.85761e+06	7.5642e+06	2.96162e+07	246161.0	340131.0	1.0	4.88177	10.8045	32.5328	1.61564	3.63379	7.12532	27.8978	0.231243	0.320396	0.0	8.02706	22.1902	67.7582	1.11255	4.99865	12.1867	57.3019	0.97989	1.01333
11	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28915.9	6.61363	0.0	62	158	3	3	1	1	1	126	635267.0	1.63464e+06	3.81999e+06	9.58183e+06	962634.0	1.0822e+06	2.57378e+06	7.386e+06	74395.4	67344.0	1.0	2.57315	6.0132	15.0832	1.51532	1.70353	4.0515	11.6266	0.117109	0.106009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
