protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	7.25188	0.0	69	379	21	9	11	10	8	126	7.06008e+07	7.47704e+07	6.08711e+07	7.09326e+07	7.94767e+07	8.10218e+07	7.96171e+07	5.80395e+07	1.2817e+06	508484.0	1.0	1.0601	0.861893	1.00316	1.12588	1.14963	1.12333	0.820206	0.0181228	0.00711978	0.0	0.145181	0.135333	0.447115	0.131629	0.162205	0.184888	0.195684	0.027213	0.00827095
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.92804	0.0	56	363	23	8	12	11	7	126	1.70785e+08	1.65261e+08	1.26625e+08	1.61674e+08	1.79065e+08	1.75109e+08	1.90704e+08	1.3612e+08	2.10827e+06	813537.0	1.0	0.966795	0.743513	0.948538	1.04699	1.02363	1.11783	0.799572	0.0126383	0.00492939	0.0	0.243912	0.301851	0.524716	0.291681	0.353884	0.71431	0.494341	0.0359324	0.0158328
3	Q6Q595	Vesicle-associated membrane protein-associated protein SCS22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SCS22 PE=1 SV=2	SCS22	23389.2	6.71476	0.0	79	233	7	5	3	4	3	126	4.10998e+07	4.37422e+07	3.52842e+07	4.5032e+07	4.87434e+07	5.02425e+07	4.52239e+07	3.35052e+07	753041.0	101860.0	1.0	1.06429	0.858501	1.09568	1.18598	1.22245	1.10034	0.815217	0.0183223	0.00247837	0.0	0.281153	0.167047	0.481796	0.301432	0.289246	0.179622	0.0839077	0.0238369	0.00322431
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.85154	0.0	72	430	23	10	8	15	8	126	2.21083e+08	2.29798e+08	1.84451e+08	2.04485e+08	2.58157e+08	2.61567e+08	2.67705e+08	1.96068e+08	2.80749e+06	2.00408e+06	1.0	1.03952	0.835551	0.926114	1.16751	1.18543	1.20339	0.889189	0.0126378	0.00907709	0.0	0.154465	0.132934	0.300164	0.0989281	0.173263	0.445156	0.220254	0.0186906	0.0141983
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	8.03636	0.0	99	495	23	11	6	16	10	126	1.21293e+08	1.38082e+08	1.12257e+08	1.27082e+08	1.36265e+08	1.41409e+08	1.43153e+08	1.026e+08	2.11845e+06	1.10175e+06	1.0	1.1373	0.924741	1.04841	1.1232	1.16721	1.17711	0.845771	0.017589	0.00894811	0.0	0.175938	0.0919928	0.214807	0.185883	0.245752	0.297385	0.22872	0.0205877	0.0156269
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	7.14568	0.0	47	79	2	2	0	2	2	126	2.68752e+07	3.03047e+07	2.26494e+07	1.92966e+07	2.51862e+07	3.35913e+07	2.54453e+07	1.25216e+07	97133.8	234463.0	1.0	1.12761	0.842763	0.718007	0.937155	1.2499	0.946793	0.465918	0.00361426	0.00872414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.70557	0.0	63	481	24	9	13	11	9	126	9.74272e+07	1.09074e+08	9.04365e+07	9.4285e+07	1.25188e+08	1.24056e+08	1.17819e+08	8.93523e+07	1.27491e+06	478181.0	1.0	1.11791	0.92831	0.967152	1.28312	1.27128	1.20961	0.918071	0.013028	0.00487758	0.0	0.112547	0.109169	0.200618	0.175635	0.21182	0.171857	0.136332	0.0202295	0.0102781
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	8.44429	0.0	69	323	19	6	6	13	6	126	1.16539e+08	1.10631e+08	9.48222e+07	1.19442e+08	1.34068e+08	1.26198e+08	1.30521e+08	9.821e+07	1.62231e+06	695844.0	1.0	0.949227	0.815529	1.02557	1.15261	1.08578	1.11916	0.84168	0.0138855	0.006007	0.0	0.142181	0.114608	0.123699	0.166379	0.114309	0.0988009	0.140098	0.0191458	0.0104956
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.40683	0.0	54	177	8	4	1	6	4	126	4.47357e+07	4.82455e+07	3.99759e+07	4.44415e+07	5.56982e+07	5.87071e+07	5.52573e+07	4.03883e+07	254974.0	180402.0	1.0	1.07846	0.893602	0.993425	1.24505	1.31238	1.2352	0.902253	0.00550696	0.00388282	0.0	0.203074	0.123516	0.20776	0.25281	0.304099	0.138082	0.0771725	0.0158187	0.0106302
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	8.38703	0.0	73	129	14	3	6	8	3	126	1.60911e+08	1.53907e+08	1.42027e+08	1.37744e+08	1.66608e+08	1.49582e+08	1.46221e+08	1.12593e+08	464568.0	81412.2	1.0	0.954868	0.886929	0.866162	1.03345	0.930316	0.908497	0.696618	0.00278302	0.000463508	0.0	0.361149	0.408365	0.609665	0.48379	0.417651	0.189399	0.222901	0.0164275	0.00339835
11	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	7.18931	0.00151791	36	160	7	5	2	5	5	126	5.20732e+07	5.61105e+07	4.40852e+07	5.2662e+07	5.42666e+07	5.65993e+07	5.44953e+07	4.19771e+07	580191.0	498583.0	1.0	1.07753	0.846599	1.00946	1.04401	1.08741	1.04651	0.806117	0.0111418	0.00957465	0.0	0.0837197	0.125751	0.264535	0.0990905	0.206714	0.255986	0.337648	0.0257875	0.0244918
12	P42883|P43534|P47183|Q07748	4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI12 PE=3 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI5 PE=1 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI11 PE=1 SV=1|4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase THI13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=THI13 PE=1 SV=1	THI12|THI5|THI11|THI13	46956.4|46928.4|46968.4|46910.4	6.44551	0.0	47	47	1	1	0	1	1	126	3.93299e+06	3.84619e+06	3.64005e+06	4.82914e+06	4.63155e+06	4.95405e+06	4.84174e+06	4.13908e+06	208810.0	181326.0	1.0	0.97793	0.925516	1.22785	1.17762	1.25961	1.23106	1.0524	0.0530919	0.0461039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	Q00246	GTP-binding protein RHO4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO4 PE=1 SV=2	RHO4	36632.4	7.31507	0.0	56	87	2	2	0	2	2	126	3.07815e+07	3.06062e+07	2.5787e+07	2.68356e+07	3.34938e+07	3.34185e+07	3.03015e+07	2.44195e+07	765764.0	327438.0	1.0	0.994307	0.837743	0.871808	1.08812	1.08567	0.984407	0.793319	0.0248774	0.0106375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28731.7	7.33973	0.0	66	173	8	3	1	7	3	126	7.83377e+07	8.80674e+07	7.2458e+07	7.44761e+07	9.16502e+07	9.6739e+07	9.06612e+07	6.37915e+07	599987.0	178658.0	1.0	1.12441	0.925808	0.95069	1.17024	1.23777	1.15906	0.815954	0.00778732	0.00229313	0.0	0.241657	0.144708	0.408514	0.0878384	0.293222	0.147912	0.226867	0.0143613	0.00521528
