protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	97603.0	5.39822	0.0	80	121	3	2	2	1	1	126	416468.0	611504.0	882261.0	1.79977e+06	436297.0	668270.0	977503.0	2.24885e+06	0.0	0.0	1.0	1.46831	2.11843	4.32149	1.04761	1.60461	2.34712	5.39981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	6.39595	0.0	74	221	5	5	2	3	3	126	3.45337e+06	4.33391e+06	5.51701e+06	1.46685e+07	3.58888e+06	4.23254e+06	6.85206e+06	2.51537e+07	645823.0	290236.0	1.0	1.25498	1.59757	4.24759	1.03924	1.22563	1.98417	7.28382	0.187013	0.0840443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46730.8	6.0795	0.00569801	27	27	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	96531.0	6.78598	0.0	56	412	14	11	6	8	8	126	8.02167e+06	1.73625e+07	2.86199e+07	7.3063e+07	9.41747e+06	1.57551e+07	2.78743e+07	8.192e+07	1.02049e+06	446950.0	1.0	2.14598	3.51077	8.99306	1.17629	1.95999	3.42401	10.1203	0.125899	0.0562654	0.0	1.19697	2.40666	6.15888	0.365186	1.07128	2.70811	7.09583	0.24827	0.101502
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61943.3	6.87686	0.0	85	175	5	4	2	2	2	126	2.84699e+06	4.08906e+06	5.069e+06	7.7479e+06	2.39995e+06	4.83367e+06	7.78987e+06	2.05149e+07	228973.0	567555.0	1.0	1.43628	1.78048	2.72144	0.842978	1.69782	2.73618	7.20581	0.0804263	0.199353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76897.8	6.29981	0.0	55	110	5	3	3	2	2	126	3.07582e+06	1.20404e+07	1.26197e+07	1.34242e+07	2.95634e+06	1.25021e+07	1.75461e+07	2.04645e+07	748237.0	331851.0	1.0	3.91453	4.10286	4.36443	0.961153	4.06463	5.70452	6.65335	0.243264	0.10789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	133422.0	6.33078	0.00607477	26	26	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	7.04995	0.0	76	236	9	5	3	6	5	126	8.01022e+06	1.79408e+07	2.43742e+07	5.71007e+07	8.44856e+06	1.87456e+07	2.63638e+07	5.34275e+07	876218.0	453577.0	1.0	2.19896	3.03476	7.09754	1.05997	2.32994	3.23182	6.66991	0.109387	0.0566248	0.0	1.71159	2.68188	7.73005	0.251426	1.35222	2.36594	7.91963	0.134307	0.150311
9	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18626.9	7.50643	0.0	87	292	11	5	4	7	5	126	6.18008e+06	1.56259e+07	2.50236e+07	5.66844e+07	6.79606e+06	1.7557e+07	3.14443e+07	8.53188e+07	515646.0	810551.0	1.0	2.56219	4.11374	9.42921	1.09967	2.85799	5.16599	13.9993	0.0824669	0.128071	0.0	2.88895	5.712	15.3859	0.224015	3.47414	7.72231	24.0888	0.253954	0.327206
10	P43611	Outer spore wall protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=OSW7 PE=1 SV=1	OSW7	68372.9	6.1525	0.00607477	26	26	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
