protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	7.16808	0.0	84	573	24	9	14	10	7	126	3.42622e+07	2.94187e+07	2.98678e+07	2.58032e+07	2.75631e+07	2.86507e+07	2.69389e+07	2.63196e+07	211553.0	310046.0	1.0	0.858728	0.871215	0.753396	0.803052	0.834455	0.783944	0.767556	0.00593226	0.00877503	0.0	0.123017	0.161772	0.208589	0.127915	0.127148	0.173677	0.125059	0.0208735	0.0152338
2	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.72273	0.0013624	49	156	9	4	2	6	4	126	5.0926e+07	4.48805e+07	4.8534e+07	3.87081e+07	3.69002e+07	4.40161e+07	4.49929e+07	3.95029e+07	1.08204e+06	496415.0	1.0	0.884127	0.95303	0.759261	0.724815	0.868398	0.882999	0.775693	0.0213964	0.00940444	0.0	0.140782	0.0641785	0.141791	0.0954182	0.150123	0.103065	0.145816	0.0446704	0.024666
3	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	5.625	0.00180614	43	43	3	1	2	1	1	126	3.57732e+06	3.14037e+06	2.87159e+06	1.89903e+06	3.40725e+06	2.47745e+06	1.78091e+06	1.53027e+06	205645.0	92984.6	1.0	0.877854	0.802722	0.530851	0.952459	0.692542	0.497833	0.427768	0.0574858	0.0259928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	6.72065	0.0	82	289	7	5	0	5	5	126	1.6073e+07	1.53997e+07	1.53978e+07	1.19421e+07	1.0874e+07	1.23593e+07	1.21333e+07	1.31085e+07	261180.0	242721.0	1.0	0.957118	0.959757	0.744201	0.67654	0.767457	0.756671	0.818018	0.0154012	0.0151012	0.0	0.14102	0.146527	0.111801	0.123497	0.09356	0.135464	0.136237	0.0541527	0.0380903
5	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.29738	0.000809062	57	149	4	3	1	3	2	126	1.64508e+07	1.61356e+07	1.52273e+07	9.38273e+06	1.35493e+07	2.00051e+07	1.63809e+07	1.24232e+07	360578.0	24199.2	1.0	0.980841	0.92563	0.570351	0.823628	1.21606	0.995753	0.755174	0.0219186	0.00147101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	6.5645	0.0	69	204	4	4	0	4	4	126	2.17793e+07	1.97607e+07	1.94704e+07	1.62588e+07	1.60096e+07	1.97549e+07	2.00954e+07	1.80572e+07	357124.0	105329.0	1.0	0.907317	0.893985	0.746527	0.735086	0.907052	0.922685	0.829101	0.0163974	0.0048362	0.0	0.213277	0.120392	0.156981	0.0924821	0.204068	0.17241	0.0845176	0.031496	0.0106116
7	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.14043	0.0	71	195	6	4	1	4	4	126	2.94883e+07	2.0721e+07	2.30421e+07	2.03151e+07	2.04723e+07	1.74935e+07	1.81866e+07	1.84333e+07	735903.0	442443.0	1.0	0.702686	0.781398	0.688922	0.694251	0.593234	0.616741	0.625105	0.0249558	0.015004	0.0	0.180612	0.108931	0.203967	0.155109	0.233991	0.176276	0.26397	0.0355526	0.0217037
8	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	6.92235	0.0	64	158	4	3	0	3	3	126	1.37942e+07	1.0791e+07	1.075e+07	8.27801e+06	9.20955e+06	8.58498e+06	8.39094e+06	7.30073e+06	245869.0	56683.1	1.0	0.782285	0.779313	0.600107	0.667638	0.622361	0.608294	0.52926	0.0178241	0.00410919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	6.74029	0.0	91	213	10	3	3	7	3	126	2.23568e+07	1.42761e+07	1.46582e+07	1.27678e+07	1.24228e+07	1.27248e+07	1.30239e+07	1.43976e+07	385093.0	109387.0	1.0	0.63308	0.648593	0.56882	0.552755	0.562482	0.576391	0.634776	0.0169088	0.00474531	0.0	0.252557	0.329691	0.269101	0.275732	0.339509	0.339986	0.327302	0.0450804	0.0184603
10	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	5.82935	0.000851064	59	105	2	2	0	2	2	126	1.42374e+06	1.5605e+06	1.53572e+06	1.79683e+06	1.2898e+06	1.40181e+06	1.51338e+06	1.59425e+06	0.0	0.0	1.0	1.09606	1.07865	1.26205	0.905926	0.9846	1.06296	1.11976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	P38555|P51996	GTP-binding protein YPT31/YPT8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT31 PE=1 SV=3|GTP-binding protein YPT32/YPT11 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT32 PE=1 SV=3	YPT31|YPT32	27833.3|28571.9	5.70355	0.0	103	160	2	2	0	2	2	126	5.99422e+06	3.39885e+06	3.56156e+06	2.85201e+06	3.57804e+06	2.95995e+06	3.12883e+06	4.32071e+06	0.0	38378.2	1.0	0.567021	0.594166	0.475793	0.596916	0.4938	0.521974	0.720813	0.0	0.00640253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	Q00246	GTP-binding protein RHO4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO4 PE=1 SV=2	RHO4	36632.4	6.09314	0.0	65	65	1	1	0	1	1	126	5.98927e+06	3.89517e+06	4.1521e+06	3.09623e+06	3.82317e+06	4.56998e+06	4.37384e+06	5.51947e+06	90454.0	97848.5	1.0	0.650358	0.693256	0.516962	0.638336	0.763028	0.73028	0.92156	0.0151027	0.0163373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	Q00245	GTP-binding protein RHO3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHO3 PE=1 SV=2	RHO3	28731.7	5.48264	0.000826446	58	58	1	1	0	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	P40422	DNA-directed RNA polymerases I, II, and III subunit RPABC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPC10 PE=1 SV=1	RPC10	9084.9	6.67035	0.0066482	38	38	1	1	0	1	1	126	1.69603e+07	1.29175e+07	1.10008e+07	8.36604e+06	1.0257e+07	8.71481e+06	1.09214e+07	1.1234e+07	0.0	0.0	1.0	0.761632	0.648621	0.493273	0.604763	0.513837	0.643937	0.662372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	P21182	S-adenosylmethionine decarboxylase proenzyme OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPE2 PE=1 SV=1	SPE2	54679.7	5.97917	0.00620417	39	39	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	P46784|Q08745	40S ribosomal protein S10-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10B PE=1 SV=1|40S ribosomal protein S10-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPS10A PE=1 SV=1	RPS10B|RPS10A	14793.0|14794.0	6.36311	0.00133245	48	48	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	Q08742	Thiosulfate sulfurtransferase RDL2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RDL2 PE=1 SV=1	RDL2	20868.9	6.63886	0.00842105	35	69	6	2	4	2	1	126	2.25351e+07	2.16166e+07	2.38719e+07	1.70476e+07	1.34929e+07	1.86e+07	1.99854e+07	1.75889e+07	582576.0	38602.3	1.0	0.959242	1.05932	0.756492	0.59875	0.82538	0.886859	0.780512	0.0258519	0.00171299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	P32263	Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRO3 PE=1 SV=1	PRO3	35553.1	7.58141	0.0	77	295	14	7	2	11	7	126	9.60653e+07	7.61475e+07	8.08857e+07	6.82093e+07	6.76111e+07	5.61687e+07	5.98165e+07	6.39818e+07	1.22986e+06	824167.0	1.0	0.792175	0.84212	0.709272	0.703564	0.584548	0.622826	0.665661	0.0127108	0.00851979	0.0	0.0852705	0.0791206	0.175934	0.130436	0.0688668	0.0827898	0.141196	0.0172824	0.0117156
19	P32916	Signal recognition particle receptor subunit alpha homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SRP101 PE=1 SV=2	SRP101	81838.1	6.76582	0.000851064	59	162	6	3	4	2	2	126	1.07353e+07	1.01185e+07	1.04392e+07	8.76353e+06	9.71486e+06	9.81101e+06	9.74518e+06	9.40346e+06	0.0	0.0	1.0	0.942548	0.972417	0.816328	0.904945	0.913901	0.907769	0.875938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	P32911	Eukaryotic translation initiation factor eIF-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SUI1 PE=1 SV=1	SUI1	14939.2	6.50088	0.0	101	340	11	4	3	6	3	126	1.39551e+07	9.36603e+06	9.41461e+06	8.38633e+06	9.94035e+06	9.79536e+06	8.8779e+06	9.54116e+06	253135.0	0.0	1.0	0.668259	0.675165	0.60558	0.710606	0.70156	0.641482	0.683938	0.0178997	0.0	0.0	0.266119	0.266247	0.253187	0.173922	0.122955	0.297118	0.329939	0.0323972	0.0
21	Q04438	Stationary phase protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SPG4 PE=1 SV=1	SPG4	15005.7	5.96621	0.0066482	38	75	2	2	0	2	2	126	4.35931e+06	3.19402e+06	2.57623e+06	2.56538e+06	3.94238e+06	2.96619e+06	2.53758e+06	2.70322e+06	126913.0	83398.3	1.0	0.73269	0.590972	0.588484	0.904359	0.680427	0.582105	0.620104	0.0291131	0.0191311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
