protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	7.53572	0.0	90	286	16	6	4	8	6	126	1.04944e+08	1.0308e+08	1.10846e+08	1.01105e+08	1.04593e+08	1.03719e+08	9.98864e+07	7.46327e+07	986768.0	504126.0	1.0	0.978732	1.05479	0.961752	0.997569	0.98833	0.950548	0.70921	0.00935195	0.0043289	0.0	0.158137	0.189912	0.356107	0.0858231	0.120414	0.102535	0.184981	0.0141788	0.0118311
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.69615	0.0	66	243	11	3	9	2	2	126	1.19519e+07	1.11457e+07	1.12685e+07	1.22373e+07	1.22748e+07	1.35271e+07	1.1656e+07	8.53257e+06	233441.0	204647.0	1.0	0.93255	0.942821	1.02388	1.02702	1.13179	0.975239	0.71391	0.0195317	0.0171225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	P22135	Protein ATP12, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP12 PE=1 SV=2	ATP12	42717.7	7.27267	0.0	67	290	12	6	3	7	6	126	1.0147e+08	9.98559e+07	1.02876e+08	8.52447e+07	9.32373e+07	9.10359e+07	8.41915e+07	5.81859e+07	887061.0	191360.0	1.0	0.98467	1.01633	0.841853	0.923467	0.896967	0.832708	0.57375	0.00881089	0.00188564	0.0	0.177232	0.139486	0.28276	0.147867	0.154355	0.159472	0.167848	0.0239942	0.00798754
4	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.87022	0.0	72	388	19	9	7	12	9	126	2.08971e+08	1.9661e+08	2.05152e+08	1.75491e+08	2.07958e+08	1.97566e+08	1.88403e+08	1.57829e+08	2.44409e+06	768765.0	1.0	0.944064	0.981432	0.83955	0.998581	0.946811	0.901367	0.751217	0.0120817	0.00354078	0.0	0.189199	0.182108	0.350014	0.147352	0.169706	0.14592	0.187348	0.021636	0.0095359
5	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.61853	0.0	104	456	18	7	1	15	7	126	1.3401e+08	1.35713e+08	1.37436e+08	1.38135e+08	1.30374e+08	1.38424e+08	1.25375e+08	9.49224e+07	1.49625e+06	786187.0	1.0	1.01274	1.0257	1.03184	0.973635	1.03251	0.934787	0.708863	0.0111179	0.0055136	0.0	0.155612	0.0840045	0.203833	0.0873228	0.182479	0.093924	0.170076	0.0203791	0.0140867
6	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.94618	0.0	52	52	2	1	1	1	1	126	1.79774e+07	1.44474e+07	1.33048e+07	9.87956e+06	1.48225e+07	1.44412e+07	1.19474e+07	7.29028e+06	119789.0	216694.0	1.0	0.803644	0.740088	0.549556	0.824508	0.803298	0.664579	0.405526	0.00666332	0.0120537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.55559	0.0	54	436	29	11	19	10	9	126	1.66378e+08	1.58863e+08	1.53466e+08	1.26328e+08	1.84144e+08	1.8287e+08	1.44878e+08	1.14142e+08	1.19567e+06	383343.0	1.0	0.95497	0.92525	0.761223	1.1091	1.09659	0.87404	0.685135	0.00703643	0.00231908	0.0	0.0495885	0.158325	0.1676	0.152202	0.10973	0.198206	0.178132	0.0175579	0.00311876
8	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	8.08905	0.0	93	210	14	4	3	10	4	126	1.55623e+08	1.23176e+08	1.50807e+08	1.3867e+08	1.5806e+08	1.33709e+08	1.35211e+08	1.01042e+08	1.55564e+06	1.17078e+06	1.0	0.795379	0.969787	0.892525	1.01801	0.861142	0.871023	0.653043	0.0101455	0.00734263	0.0	0.235006	0.151236	0.31768	0.156848	0.211948	0.111286	0.197373	0.0185511	0.0148912
9	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.93505	0.0	49	79	2	2	0	2	2	126	4.35099e+07	4.07838e+07	4.33301e+07	3.46117e+07	4.91801e+07	4.62219e+07	4.24005e+07	2.99076e+07	0.0	0.0	1.0	0.937346	0.995868	0.795491	1.13032	1.06233	0.974502	0.687376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COF1 PE=1 SV=1	COF1	18468.7	7.69905	0.0	98	232	18	4	12	6	3	126	8.69089e+07	7.85721e+07	9.29944e+07	1.22128e+08	8.06024e+07	7.22588e+07	7.34384e+07	6.40306e+07	1.12915e+06	163649.0	1.0	0.904074	1.06859	1.39727	0.925123	0.831431	0.845004	0.736755	0.0129923	0.001883	0.0	0.29604	0.338187	0.962475	0.252332	0.254469	0.26647	0.259537	0.0320134	0.00575376
11	P43611	Outer spore wall protein 7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=OSW7 PE=1 SV=1	OSW7	67914.3	6.03097	0.00408879	33	33	1	1	0	1	1	126	2.47891e+06	2.62554e+06	2.75137e+06	1.82404e+06	2.98748e+06	2.97684e+06	2.52174e+06	1.76194e+06	144040.0	0.0	1.0	1.05915	1.10991	0.735821	1.20516	1.20086	1.01728	0.710772	0.0581061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	Q06567	ABC1 family protein MCP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MCP2 PE=1 SV=1	MCP2	76700.5	7.18913	0.0	58	194	8	5	4	4	4	126	7.87992e+07	7.4529e+07	7.3811e+07	5.9866e+07	6.80957e+07	7.32554e+07	6.00217e+07	4.32759e+07	578931.0	113414.0	1.0	0.94581	0.936697	0.759729	0.864167	0.929647	0.761704	0.549193	0.00734692	0.00143928	0.0	0.0877245	0.148098	0.210339	0.159691	0.0882651	0.122336	0.14498	0.0191154	0.0103819
