protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	65189.5	5.72136	0.0	55	124	3	2	1	2	2	126	169943.0	143121.0	294207.0	1.03396e+06	181504.0	233832.0	100775.0	1.29947e+06	0.0	0.0	1.0	0.842174	1.73121	6.08417	1.06803	1.37595	0.592993	7.6465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	Q03195	Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RLI1 PE=1 SV=1	RLI1	81521.6	5.66548	0.0	38	133	4	4	0	4	4	126	1.2386e+06	1.05444e+06	1.92519e+06	4.31774e+06	1.36546e+06	1.20284e+06	1.8109e+06	6.04104e+06	0.0	0.0	1.0	0.851311	1.55432	3.48597	1.10242	0.971124	1.46205	4.8773	0.0	0.0	0.0	0.351466	0.513625	1.61293	0.286022	0.601101	0.532415	2.68141	0.0	0.0
3	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14413.9	6.34017	0.0018622	31	31	3	1	2	1	1	126	291935.0	944616.0	1.66843e+06	4.14333e+06	330937.0	728212.0	1.24117e+06	3.35139e+06	0.0	0.0	1.0	3.23571	5.71508	14.1926	1.1336	2.49443	4.25154	11.4799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	Q3E7A4	COX assembly mitochondrial protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CMC2 PE=1 SV=1	CMC2	17268.8	6.8808	0.0018622	31	31	1	1	0	1	1	126	187792.0	499296.0	1.2735e+06	2.72223e+06	235371.0	642557.0	2.24324e+06	6.56545e+06	0.0	0.0	1.0	2.65878	6.78144	14.496	1.25336	3.42164	11.9454	34.9613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	P48415	COPII coat assembly protein SEC16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC16 PE=1 SV=2	SEC16	280723.0	5.75077	0.00203666	35	35	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P00942	Triosephosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TPI1 PE=1 SV=2	TPI1	31953.8	7.78383	0.0	110	421	12	7	4	8	5	126	4.08443e+06	7.39318e+06	1.35718e+07	3.88037e+07	5.33968e+06	8.63864e+06	1.46234e+07	5.67828e+07	0.0	837568.0	1.0	1.81773	3.40359	10.0402	1.30606	2.14888	3.6418	14.5508	0.0	0.216773	0.0	9.75988	16.1094	41.6126	7.39222	10.6401	16.9847	59.5397	0.0	0.913559
7	P38374	Protein YSY6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YSY6 PE=1 SV=1	YSY6	9761.99	5.73066	0.0118644	27	27	1	1	0	1	1	126	667694.0	696256.0	981545.0	940838.0	697296.0	643857.0	717730.0	1.13863e+06	0.0	0.0	1.0	1.04278	1.47005	1.40909	1.04433	0.9643	1.07494	1.70532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	Q12480	Probable electron transfer flavoprotein subunit alpha, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AIM45 PE=1 SV=1	AIM45	44564.4	5.6451	0.0	42	42	1	1	0	1	1	126	0.0	213814.0	294279.0	975225.0	0.0	236201.0	477225.0	1.35208e+06	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P32915	Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC61 PE=1 SV=1	SEC61	58481.6	6.16057	0.0	51	90	2	2	1	1	1	126	134956.0	486905.0	1.08029e+06	2.35487e+06	0.0	393548.0	916680.0	3.29159e+06	0.0	0.0	1.0	3.60789	8.00481	17.4492	0.0	2.91613	6.79246	24.3902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	P01123	GTP-binding protein YPT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YPT1 PE=1 SV=2	YPT1	27766.9	6.75933	0.0	76	284	10	6	3	6	5	126	1.01338e+06	4.1676e+06	7.58449e+06	2.23049e+07	1.55266e+06	3.56506e+06	6.86898e+06	2.45785e+07	0.0	75034.5	1.0	4.09612	7.48436	21.9779	1.50614	3.51799	6.77829	24.5151	0.0	0.067389	0.0	10.0351	21.6101	55.2329	3.7018	9.20581	16.9077	55.2212	0.0	0.214288
11	P15992	Heat shock protein 26 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HSP26 PE=1 SV=3	HSP26	28688.7	6.24517	0.0	39	70	3	2	1	2	2	126	699577.0	1.11588e+06	2.82872e+06	6.35599e+06	630420.0	2.08796e+06	1.35653e+06	2.06541e+06	179733.0	0.0	1.0	1.59508	4.04347	9.08548	0.901144	2.98461	1.93907	2.95236	0.256917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	P32469	Diphthine methyl ester synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DPH5 PE=1 SV=1	DPH5	38510.4	5.92244	0.0	39	73	2	2	0	2	2	126	415295.0	891392.0	2.0852e+06	2.7487e+06	560923.0	762747.0	1.68976e+06	6.00776e+06	0.0	32684.2	1.0	2.1464	5.02099	6.61867	1.35066	1.83664	4.06881	14.4662	0.0	0.0787011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	P00830	ATP synthase subunit beta, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ATP2 PE=1 SV=2	ATP2	61945.3	7.39641	0.0	121	730	18	12	4	9	7	126	881012.0	1.77975e+06	3.71506e+06	6.10558e+06	1.44574e+06	2.2054e+06	7.06137e+06	3.59442e+07	0.0	255581.0	1.0	2.02962	4.15756	6.97421	1.63585	2.48338	7.99649	39.7034	0.0	0.279474	0.0	4.11382	6.97053	12.4509	3.51759	4.83152	13.586	116.218	0.0	0.577062
14	P04385	Galactokinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GAL1 PE=1 SV=4	GAL1	67878.4	6.26881	0.00194932	33	33	1	1	1	0	0	126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	P00549	Pyruvate kinase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CDC19 PE=1 SV=2	CDC19	63925.3	7.73057	0.0	90	633	23	14	4	14	10	126	3.97337e+06	5.05306e+06	1.21872e+07	5.76684e+07	3.726e+06	4.69371e+06	1.04685e+07	5.08805e+07	327818.0	324133.0	1.0	1.2712	3.11721	14.3049	0.951835	1.17501	2.64322	12.9366	0.0759115	0.080639	0.0	1.21404	2.54973	22.2586	0.707017	1.38652	1.54763	10.8057	0.239457	0.168179
16	P32867	Protein SSO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SSO1 PE=1 SV=2	SSO1	38273.8	6.4778	0.0	67	67	2	1	1	1	1	126	106416.0	233960.0	203214.0	508343.0	281975.0	217698.0	248453.0	618524.0	0.0	0.0	1.0	2.19855	1.90962	4.77695	2.64975	2.04573	2.33474	5.81234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	P49166	60S ribosomal protein L37-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RPL37A PE=1 SV=2	RPL37A	12791.1	6.10734	0.0	48	48	1	1	0	1	1	126	143994.0	445496.0	1.14979e+06	2.22293e+06	203487.0	679800.0	1.45324e+06	4.45628e+06	181876.0	0.0	1.0	3.09385	7.98499	15.4376	1.41316	4.72103	10.0924	30.9477	1.26308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	P32608	Retrograde regulation protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RTG2 PE=1 SV=2	RTG2	75267.1	5.86131	0.00711744	29	29	1	1	0	1	1	126	580460.0	356964.0	609325.0	1.46209e+06	602424.0	396017.0	795424.0	1.63649e+06	0.0	0.0	1.0	0.614968	1.04973	2.51884	1.03784	0.682247	1.37033	2.81931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	P04037	Cytochrome c oxidase subunit 4, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX4 PE=1 SV=1	COX4	19811.6	6.40658	0.0	41	77	7	2	1	2	2	126	563657.0	668398.0	900229.0	934757.0	482943.0	588025.0	1.00423e+06	1.32741e+06	0.0	0.0	1.0	1.18582	1.59712	1.65838	0.856804	1.04323	1.78164	2.355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	P04039	Cytochrome c oxidase polypeptide VIII, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=COX8 PE=1 SV=2	COX8	10962.2	6.23924	0.0	50	50	2	1	1	1	1	126	0.0	249968.0	692458.0	911415.0	219822.0	487273.0	1.23853e+06	4.61374e+06	191392.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	P08536	Sulfate adenylyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=MET3 PE=1 SV=2	MET3	63284.1	6.72391	0.0	61	262	7	6	2	5	4	126	1.91012e+06	1.69648e+06	2.40934e+06	7.75558e+06	1.80141e+06	1.66492e+06	1.97747e+06	2.99815e+07	0.0	146167.0	1.0	0.888154	1.25724	4.06027	0.94309	0.871634	1.03526	15.6961	0.0	0.0765227	0.0	1.62513	0.766486	3.18514	0.916856	1.33203	0.532518	12.6556	0.0	0.208661
