protein_group_no	protein_id	description	gene_name	mw	top3	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1	P30619	Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=SEC1 PE=1 SV=1	SEC1	96775.9	7.06777	0.0	58	388	14	9	5	6	6	126	2.39238e+07	2.40357e+07	2.59454e+07	1.80141e+07	2.50372e+07	1.79297e+07	1.86989e+07	1.58595e+07	17557.7	0.0	1.0	1.00138	1.08494	0.756733	1.04654	0.75108	0.782918	0.668127	0.000714103	0.0	0.0	0.133583	0.0983473	0.301716	0.167787	0.269905	0.187161	0.234969	0.0041722	0.0
2	P39976	D-lactate dehydrogenase [cytochrome] 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=DLD3 PE=1 SV=1	DLD3	64698.8	6.98306	0.0	87	468	13	8	5	8	7	126	3.95219e+07	3.49699e+07	3.5544e+07	2.79544e+07	3.72901e+07	2.82723e+07	2.79476e+07	2.45015e+07	393358.0	236458.0	1.0	0.887618	0.898379	0.705542	0.942621	0.716552	0.706605	0.616991	0.00959068	0.00580896	0.0	0.109879	0.152654	0.310772	0.0975794	0.126178	0.112418	0.139175	0.0212365	0.0149692
3	P39979	D-amino-acid N-acetyltransferase HPA3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=HPA3 PE=1 SV=2	HPA3	21781.6	7.84533	0.00148898	41	146	6	4	1	4	4	126	3.13742e+07	3.31406e+07	3.55748e+07	2.06438e+07	3.54299e+07	2.7816e+07	2.72749e+07	2.19455e+07	77902.7	0.0	1.0	1.0563	1.13389	0.657986	1.12927	0.886588	0.869342	0.699476	0.00248302	0.0	0.0	0.112882	0.0413053	0.137224	0.0827549	0.117903	0.0487762	0.112433	0.00605306	0.0
4	P25379	Catabolic L-serine/threonine dehydratase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=CHA1 PE=1 SV=2	CHA1	46378.3	7.15954	0.000329381	49	269	12	7	7	5	5	126	4.92167e+07	4.26339e+07	4.20375e+07	2.69913e+07	5.44728e+07	3.38745e+07	2.79001e+07	1.81071e+07	584667.0	202380.0	1.0	0.866248	0.854131	0.548313	1.10652	0.688272	0.568495	0.367905	0.0122437	0.00411202	0.0	0.0693821	0.0968531	0.29769	0.175121	0.111524	0.141787	0.170611	0.0124864	0.00907855
5	P25378	Rheb-like protein RHB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RHB1 PE=1 SV=2	RHB1	26816.4	6.47477	0.00280426	35	35	1	1	0	1	1	126	5.27086e+06	4.75415e+06	5.59479e+06	4.28574e+06	5.33867e+06	3.65703e+06	3.82271e+06	2.81491e+06	135482.0	0.0	1.0	0.901969	1.06146	0.813101	1.01287	0.693821	0.725254	0.534052	0.0257039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	P25375	Saccharolysin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PRD1 PE=1 SV=1	PRD1	95860.0	7.5617	0.0	81	717	24	15	12	12	11	126	7.31891e+07	7.2201e+07	7.32672e+07	4.87878e+07	7.80131e+07	6.13587e+07	6.28136e+07	5.53834e+07	783045.0	267585.0	1.0	0.986304	1.00204	0.66381	1.06637	0.836516	0.860721	0.757597	0.0105196	0.00353832	0.0	0.0890602	0.128377	0.141207	0.138871	0.19333	0.16043	0.094052	0.020431	0.00807117
7	P25374	Cysteine desulfurase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=NFS1 PE=1 SV=2	NFS1	61420.6	7.71924	0.0	93	445	13	8	2	8	7	126	3.79473e+07	3.83347e+07	3.95536e+07	2.73759e+07	4.23709e+07	3.21191e+07	2.93723e+07	2.52654e+07	760931.0	151973.0	1.0	1.00954	1.04037	0.720317	1.11558	0.84689	0.773493	0.665582	0.0192573	0.00393919	0.0	0.113138	0.164237	0.102312	0.159796	0.084323	0.106335	0.0680006	0.0307732	0.00973681
8	P25376	General amino acid permease AGP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=AGP1 PE=1 SV=3	AGP1	76441.2	6.50047	0.0003465	52	163	4	4	1	3	3	126	1.44746e+07	1.40062e+07	1.21929e+07	8.46802e+06	1.86459e+07	1.51478e+07	1.29889e+07	1.07483e+07	29055.4	0.0	1.0	0.967641	0.842365	0.585027	1.28818	1.04651	0.897359	0.742566	0.00200734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	P25371	Probable ATP-dependent permease OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ADP1 PE=1 SV=2	ADP1	132559.0	7.25192	0.0	62	459	22	10	15	7	7	126	4.17935e+07	4.46445e+07	4.43976e+07	2.92234e+07	5.11774e+07	4.19611e+07	3.71514e+07	3.1591e+07	158161.0	171623.0	1.0	1.06907	1.06409	0.699232	1.22258	1.00596	0.891024	0.756288	0.00368426	0.00389827	0.0	0.10692	0.110921	0.0992186	0.10289	0.17273	0.102483	0.101187	0.00811411	0.0091285
10	P25373	Glutaredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=GRX1 PE=1 SV=1	GRX1	14319.8	7.57044	0.0	75	365	9	7	2	6	5	126	3.36774e+07	2.96226e+07	3.25302e+07	2.45797e+07	3.00595e+07	2.08452e+07	2.32823e+07	2.10294e+07	574913.0	96838.0	1.0	0.879009	0.965936	0.723553	0.893949	0.618967	0.690402	0.625351	0.0170218	0.00274982	0.0	0.125468	0.12795	0.407733	0.212887	0.140136	0.124027	0.175241	0.0370986	0.0115702
11	P25372	Thioredoxin-3, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=TRX3 PE=1 SV=1	TRX3	17629.7	7.43046	0.0	78	180	4	3	0	3	3	126	2.25615e+07	2.0846e+07	2.22888e+07	1.37412e+07	2.04692e+07	1.29014e+07	1.53685e+07	1.17936e+07	91395.8	141892.0	1.0	0.923964	0.987913	0.609056	0.907262	0.571832	0.681184	0.522731	0.00405097	0.00628914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
